O15372,-0.17403391, 0.37893113,-0.38338936,-0.23221469, 0.29033628, 0.07444654, 0.08122662, 0.18524447,-0.08973772,-0.12591655, 0.09711914, 0.07952397,-0.52790637, 0.31279112, 0.30580930, 0.29917292, 0.15176536, 0.03336424,-0.15659030, 0.19618589
O15511, 0.36932243, 0.79499445, 0.08223985, 0.18617257, 0.70669322, 0.15020113, 0.54338397,-0.40179996, 0.05439854,-0.35123254, 0.47340211,-0.69959715, 0.09821433,-0.94959428, 0.04472463,-0.12378087,-0.26837592, 0.34016938, 0.33356686, 0.03063404
O43143,-0.02038552, 0.27539575, 1.02629466, 0.51927768, 0.28652538, 0.03449421,-0.84815567,-1.43965972, 0.28119905, 0.65840435, 0.26117390, 0.13367868, 0.18100565, 0.58886275,-0.03809774, 0.53273206, 0.24522334,-0.63125841, 0.30916152,-0.68196515
O43175, 0.27719689, 0.50362723, 0.39404003, 0.08607833,-0.50161819, 0.06550171, 0.70554566,-0.08976227, 0.56570699,-0.62778655,-0.33972477, 0.11309667,-0.07432231,-0.61209918,-0.22936842,-0.42497010, 0.30032040,-0.76776172,-1.06694200, 1.04089826
O43242, 0.226173022, 0.512997093, 0.618644935, 0.426869138,-0.001454575, 0.461655622, 0.467408390, 0.345875004,-0.112672303, 0.393691015, 0.125733860, 0.388592038, 0.376858233, 0.519804815, 0.458549320, 0.476027668, 0.427206627, 0.394569050, 0.071177749, 0.202201276
O43390, 0.173786825, 0.109237847, 0.008120868, 0.038364261, 0.119100585, 0.165328752, 0.142243677, 0.022319635, 0.051245114,-0.075424874, 0.115945287, 0.325381798, 0.067242696, 0.139998814, 0.081603796,-0.496737275,-0.431690032, 0.235068035, 0.090164773, 0.305812638
O43390,0.4220816,0.3895516,0.4643463,0.5820825,0.4205207,0.4039602,0.4325588,0.4996358,0.3316079,0.4586692,0.4475598,0.4756725,0.5355795,0.5217848,0.5049636,0.5224420,0.4765380,0.4576710,0.4328896,0.4243612
O43390,0.5189211,0.4127262,0.1922637,0.3997647,0.1619254,0.3465501,0.3442991,0.3015483,0.1175185,0.4581387,0.3640362,0.3838036,0.4074033,0.4317746,0.4249493,0.4424276,0.4849642,0.4177296,0.3282745,0.2865016
O43390,-0.11989292,-0.21735296,-0.07757269,-0.18954070,-0.18432301, 0.32820821, 0.36694375,-0.04228312,-0.08947820, 0.77561876,-0.72768083, 0.18303780, 0.19056758, 0.51491294, 0.07578479,-0.51789499, 0.35257093, 0.14513707,-0.07126117, 0.41785041
O43670, 0.04697135, 0.09031769,-0.19864144, 0.24227909,-0.22387909, 0.23869841, 0.12332352,-0.14294650,-0.03167158,-0.25060690,-0.30946518,-0.33068274, 0.29292678,-0.09338588, 0.01294214,-0.51435946, 0.11845642,-0.13162942,-0.11536289,-0.44806710
O43707,-0.20801058, 0.01678747, 0.74433990,-0.51839936,-0.50258374, 0.62536561,-0.03333989, 0.08014869,-0.69132710,-0.23318311,-0.72476828,-0.56911880,-0.34719537,-0.18198635,-0.18703515,-0.40396054,-0.10421517,-0.09352985,-1.15232610,-0.63230904
O43707,-0.284190062, 0.624179091, 0.069123233,-0.658064432, 0.165385013,-0.003690899,-0.043164345,-0.398305249, 0.083485939, 0.262250324,-0.061097296,-0.380446695, 1.084900744, 0.023728966,-0.443655590,-0.932580417, 0.267346903,-1.167622170,-0.198115961,-0.289439284
O43776, 0.08222474,-0.58451168, 0.02761123,-0.54116373, 0.30867170,-0.13421043, 0.02892109, 0.06290079,-0.38811187, 0.36676116, 0.48155145, 1.01490884,-0.29661839,-0.17144021,-1.05956070,-0.14447457, 0.09457406,-0.35720134,-0.17569566, 0.65305173
O43776,-0.93384717,-0.45042861, 0.49889069,-0.10027527,-0.51684710,-0.91207505,-0.38447885, 0.48359280, 0.06838785,-0.40357832,-0.29048994,-0.25922179,-0.41684005,-0.26002816, 0.01416194, 0.03164028,-0.23102274,-0.26196552,-0.77504620,-0.10224508
O43809,-0.19209732, 0.35921648,-0.30274467,-0.15392206, 0.09523052,-0.28869393, 0.03517027,-0.26745510, 0.14663479, 0.06868995,-0.14969783,-0.66763401,-0.34083824, 0.08542457, 0.18282929, 0.20030764, 0.08655879, 0.10494193,-0.56585500,-0.28147877
O43852,-0.04894658,-0.81106203,-0.17953255,-1.01172808, 1.08722015,-0.51188762,-0.32942350,-1.02540263,-0.86528080,-1.89297158,-0.09606048,-0.89800558,-2.23864410,-2.67049778,-1.40483874,-1.07713274,-1.53242219,-1.49441211,-1.13020652,-1.25200487
O43852,-0.02195877, 0.71226964,-1.01642998,-0.44003193,-0.15925694, 0.44825657,-0.15129946, 1.04591009,-0.26359525, 0.45175883, 0.44064941,-1.34418225, 0.59234697,-0.33955469, 0.50524561, 0.52272396, 0.62398540, 0.72935520, 0.56944130,-1.88178174
O60506, 0.71919096, 0.39448850, 0.11980896, 0.49928299,-0.24649487,-0.06595099, 0.65113362, 0.30197082, 0.35882242, 0.34165742, 0.26991614, 0.33364955, 0.37358338, 0.54621364, 0.45537606, 0.47285441, 0.52090497, 0.54628096, 0.17093698, 0.25068118
O60506, 0.17396289, 0.12131210,-0.12155792, 0.09246215, 0.03960255, 0.31613720, 0.19974343,-0.08626835, 0.02329909, 0.35006692,-0.17674581, 0.30831857, 0.66860546, 0.40960979, 0.06758285, 0.12628791, 0.08816528, 0.18660201, 0.25921112, 0.05219159
O60664,-0.305943711, 0.549122864, 0.498978289, 0.116921188,-0.950016315, 0.007345036,-0.249072135, 1.202548388, 0.232529125, 0.343951820,-0.316711820, 0.600290946, 0.483136096,-0.706093363, 0.781015537, 0.657378371, 0.504277747, 0.847709680,-0.004877896,-0.089844657
O60841,-0.7321384, 0.3303159, 0.3874850, 0.2998518, 0.1264906,-0.3954236, 0.3729855,-1.0256660, 0.5003278,-0.6705552,-0.8259699,-0.1109686,-0.1590319, 0.3023470, 0.3249966, 0.6834562,-0.1358693, 0.3816131,-1.0477703,-0.1428840
O60869,-0.35045025, 0.07169592,-0.28492773, 0.18648580, 0.04333744,-0.12313198, 0.34678413,-0.57148183, 0.06234741,-0.48056649,-0.44065414,-0.59804507,-1.23647288, 0.20043679,-0.48227780, 0.03611113,-0.65167417, 0.10450419,-0.81904363,-0.27946684
O75083, 0.022135503, 0.066119719, 0.616023049,-0.066313478,-0.239696530, 0.557624847, 0.284885211, 0.432811158, 0.047538988, 0.322808683, 0.004576893, 0.114139419, 0.647160939,-0.809786936, 0.534990891, 0.499048253, 0.718387449, 0.749024145, 0.257868221,-0.434096844
O75347, 0.90585978, 0.19351033, 0.29091558, 0.63688771, 0.84392745, 0.37773385, 0.59781757, 0.53494857, 0.76111012, 0.09356850, 0.34513513, 0.45194889, 0.18475472,-0.78808229,-0.21304286, 0.33026423, 0.38381719, 0.08170564, 0.33120373, 0.37431276
O75367, 0.39585627, 0.30584929, 0.36942218,-0.12438022,-0.17474283, 0.65328253, 0.36394148, 0.43016928, 0.34759058, 0.86147479, 0.02739897,-0.03517828, 1.06277257,-1.05348696, 0.88542206, 0.42963346, 0.27190968, 0.06857134, 0.30681068,-0.37772291
O75367, 0.70363685,-0.29245133, 0.68496965,-0.29339181, 0.44143351, 0.42236036,-1.07990585,-0.03516985,-0.54182215, 0.43748846, 0.41284417,-0.01456232, 0.39377588,-0.51233187,-0.15159562,-0.13411727, 0.20554360, 0.13122939, 0.51613354,-0.05541988
O75368, 0.4806791, 0.6442901,-0.9858373, 0.5865235, 1.8356318,-0.2541946, 0.9484703,-0.2141951,-0.3736681, 0.4158317, 0.7030953, 1.2221920, 0.4209183, 0.4087145, 0.4648833, 0.4823617, 0.4337006, 0.4227941, 0.6697941, 0.7334164
O75369,-0.2402402,-1.2566424, 0.9777697,-1.1786402,-2.3597730, 0.2616378,-0.8335520, 0.1677625,-0.4511210,-0.3961911,-0.7833602,-1.6857942,-0.3473354,-1.0257082,-0.7478190,-0.7303407,-0.3783223,-0.4889250,-0.9286283,-1.2158466
O75369,-0.211599222,-0.421254938,-0.486971992,-0.351757574,-0.818700466, 0.045518078,-0.307343433,-0.083467116,-0.747636424,-0.003936123,-0.333910141,-0.417464301,-0.054437279,-0.318674378,-0.236898187,-0.219419839,-0.164100591,-0.206884385,-0.303666562,-0.582977759
O75369, 0.9282696,-1.0888458, 0.8589054,-0.4037395,-1.0637975, 0.8729561,-0.8686604, 0.8941949,-0.5901340,-0.3313544,-0.4104376,-1.4194311,-0.9820785,-0.2978301,-0.6857316,-0.6682533,-0.6737488,-0.6955342,-0.3551529,-1.3320151
O75369, 0.14959060, 0.12298143, 0.07858561, 0.22677009,-0.32449699, 0.09263635,-0.06586024, 0.11387518, 0.02036008, 0.10872827,-0.28277550, 0.05523275, 0.15589856, 0.11232683, 0.59820071,-0.03539345,-0.56913318, 0.34024993,-0.54344441, 0.26085047
O75390, 0.46533278,-0.53563236, 0.43657724,-0.74438777, 0.21347575, 0.83754545,-0.93411865, 0.54083750, 0.18452034, 0.02515708,-0.07879882,-0.43582640, 0.25659265,-0.48712803,-0.60201052, 0.08983110,-0.09843398, 0.18517330,-0.35493000,-0.27031902
O75494,-0.21895707, 0.36436217,-0.12937764, 0.14910258,-0.22051789,-0.21917908,-0.09471727,-0.19794025,-0.16990649,-0.18946118,-0.24138849,-0.15074232,-0.19602472,-0.24177439, 0.32052178, 0.33800013,-0.21241023,-0.19414895,-0.96593235,-0.17462757
O75533,-0.84653720,-0.02316544, 0.15455444, 0.39251161,-0.10907682, 0.48596394, 0.02821250, 0.66189705, 0.87165808, 0.08692671,-0.14537398, 0.14497424,-0.55154646,-0.15810648,-1.09891263,-0.90996261,-0.72102013,-0.49810593,-0.27176019,-0.58869755
O75643,-0.03239030, 0.25421145, 0.50493670, 0.75287816, 0.07590825, 0.17009694,-0.20841520,-0.70516769, 0.51075400,-0.11730502,-0.16776273, 0.27020974, 0.10429093, 0.31551650, 0.37049474,-0.15968975,-0.17969789,-0.09343420, 0.08285091, 0.14084588
O75821,-0.29014627, 0.10735853,-0.27342447, 0.25548681, 0.22773610,-0.42101216, 0.16437050,-0.44179565, 0.11926515,-0.13226128, 0.04432284,-0.41010278, 0.08448180, 0.36711196,-0.22720586, 0.35133672,-0.38922256, 0.08272499,-0.11959038, 0.32405268
O75822, 0.52394179, 0.01468307, 0.91360899, 0.59343325, 1.16831566, 0.33201416,-0.52530365, 0.95440201, 0.52276740, 0.65267761, 0.64615920, 0.41774516, 0.62034632, 0.03969038, 0.22076393, 0.23824228, 0.34966399, 0.26666023, 0.16033056, 0.23414361
O75874, 0.56401744,-0.32760909, 0.66380703,-0.57862819, 0.60555002,-0.30529467, 0.16459582, 0.82215157, 0.68573724,-0.05796642, 0.59893841,-2.51405777,-0.74333869,-0.17989902,-0.92073705,-0.31703999, 0.21065865,-1.12340232,-1.49889131,-1.13683822
O75874, 0.6813458, 0.3387934, 0.6461359,-0.3158516, 1.6235665,-0.2598821,-0.2302553, 0.9033681, 0.4225115, 0.6148754, 0.7674190, 0.5711982, 0.4208632,-0.0220722,-0.6042605,-0.3958141, 0.8678211, 0.9554636, 0.1803906, 0.2232799
O75937,-0.22765396, 0.24632646,-0.13240973, 0.32275503, 0.39499800,-0.17090442, 0.38735254,-0.66897142,-0.05588194,-0.27620253,-0.31030062, 0.06225498,-0.06121168, 0.27263157, 0.24728708, 0.12064107,-0.28262783,-0.12623193,-1.01296301,-0.19946749
O76021, 0.707568202, 0.066254984, 0.480840625, 0.276326615,-1.194717981, 0.004352475,-0.272568873,-0.219911927, 0.397331286,-0.945812909,-0.233716031, 0.117263355,-0.232796169, 0.548640838,-0.109106718, 0.632733979,-0.169899683,-0.720779722,-0.160425169, 0.768799976
O95218,-0.16968724,-0.18060109,-0.02312843, 0.70259272, 0.35837891,-0.32274780, 0.49508330,-0.70622450, 0.29986614,-0.39787726,-0.17687797, 0.40253424,-0.35348732, 0.40559289,-0.04067119,-0.02319284,-0.31921026,-0.29564155,-0.02781151, 0.18166549
O95433, 0.04575440, 0.59790564,-0.74222502, 0.28170089, 0.36377062, 0.01259128, 0.35936691, 0.59938811, 0.39335218, 0.52622383, 0.06904344, 0.41083931, 0.23692516, 0.42385877, 0.39172638, 0.40920473, 0.54409266, 0.49868841, 0.03881193,-0.30084744
O95777, 0.67975270, 0.66246286, 0.11512451, 0.81562015, 0.61005044, 0.45319057,-0.38526994, 0.05418414, 0.21848926, 0.41568631, 0.45258334, 0.79715631, 0.42957693, 0.41778636, 0.54851900, 0.56599735, 0.50738185, 0.49982243, 0.59121102, 0.62303113
P00338, 0.354931466,-0.294152966, 0.543343054,-0.363886336, 0.383826676,-0.004846887, 0.390833030, 0.048903517,-0.595826481,-0.183013547, 0.984532504, 0.329724542,-0.203850953, 0.243222556,-0.388710330, 0.263488152, 0.089537952, 0.340877516, 0.836058434, 0.407128541
P00505, 0.293332243,-0.368875159,-0.241878970,-0.683296664, 0.459106240,-0.191599181,-0.962370734, 0.190309047, 0.228085437, 0.683053739, 0.204593169, 0.262040994, 0.196554738,-0.049122444,-0.578371549,-0.313096435,-0.548611276,-0.223898960, 0.656590102,-0.008886359
P00558, 0.45856418, 0.19929897, 0.64335483, 0.19992136, 0.35788002, 0.52152192, 0.54726260, 0.44860870,-0.15459887, 0.47823941, 0.89702691, 0.68811413, 0.27957906, 0.49231886,-0.09097317, 0.55691539, 0.48584868, 0.71612520, 0.75832450, 0.83721402
P02545,-0.6124547,-1.5476210, 0.0440343,-1.1562174,-0.3238887,-0.4613752,-2.3545697,-1.0627368,-1.5089972,-1.5885828,-0.4681479,-0.8653269, 0.1921717,-2.0008161,-0.7060045,-1.6282370,-1.7622946,-1.5224182, 0.4098985,-0.9525046
P02545,-0.44736001,-0.19740392, 0.37275498,-0.45889647, 0.10367073, 0.42283310,-1.04652594,-0.28722866,-1.08487255,-0.59309704,-0.17528087,-0.07975602,-0.09877492,-1.42924648,-0.70963123,-0.80169709,-1.11596091,-0.78595658,-0.14794408, 0.53183184
P04040,1.748038,1.721429,1.670411,1.683091,1.746477,1.684462,1.754435,1.705700,1.695972,1.780143,1.769033,1.824763,1.779481,1.768648,1.719297,1.736776,1.798012,1.781357,1.756575,1.794976
P04075, 0.77986053, 0.16766382, 0.45702349,-0.08298176, 0.58660053, 0.61084402, 0.72550405, 0.39490496,-0.07415649, 0.61771856, 1.02997427, 0.56846924, 0.54095869, 0.32400362, 0.04192829, 0.37604911, 0.74983464, 0.55877184, 0.79743314, 0.63458265
P04075,0.5168909,0.4346466,0.3811127,0.5131583,0.7946420,0.4545628,0.4258529,0.4164022,0.5260392,0.3937051,0.6102438,1.0944017,0.3848154,0.5066947,0.6451922,0.3221759,0.4115739,0.6222839,0.5368540,0.9000690
P04080,-0.005017582,-0.266443537,-1.377483513,-0.638628275,-0.798685876,-2.715573555,-0.353240642,-2.375331637, 0.046296060,-1.634001640,-1.133056902,-1.052224111,-0.073589952,-0.956593004,-0.364841212,-1.302380072,-1.450042011,-0.847563221,-0.379679229,-1.163438635
P04083, 1.3652092,-0.1039564, 1.8833667,-1.1497876,-1.5294642, 1.1167560,-0.1448943, 1.6290429,-2.4943525, 0.9843662, 0.4897380,-0.6086384, 0.1882786, 0.3397933, 0.9745888, 0.9920671, 0.9837734, 1.1082155, 0.1485395,-1.3693025
P04179,-0.6020511,-0.6286603,-0.6406972,-0.6399537,-0.6036119,-0.6266465,-0.5956544,-0.6054077,-0.6270729,-0.5674668,-0.5785762,-0.5458835,-0.5911659,-0.5789621,-0.5723435,-0.5548651,-0.5495979,-0.5892902,-0.6140716,-0.5526331
P04406, 0.13649502, 0.01999063,-0.02593912,-0.23002172, 0.57724641,-0.01339524, 0.03822620,-0.03544323,-0.36992232,-0.66345431, 0.86891469, 0.57618048,-0.55466342,-0.39203341,-1.00708654,-0.27163290,-0.06797558,-0.17685095, 0.80880536, 0.72808854
P04792,-0.35791930,-0.30306963,-0.02836856,-0.16969755, 0.23078498,-0.34656745, 0.16857529,-0.14929814,-0.59971772,-0.07445757, 1.09865140, 0.39794269, 0.39226862,-0.66935338,-0.61788235,-1.24298999, 0.55146154,-0.69636427, 0.26683993, 0.82144208
P04843, 0.73416249, 0.28754703, 0.30362692,-0.28994067, 0.30696442,-0.05507945,-0.67660546,-0.15602352,-0.66189038, 0.04044066,-0.19869853,-0.27818245, 0.10107050,-1.40242953, 0.11790297,-0.10191407, 0.34634572, 0.05940518, 0.05872556,-1.13279120
P05114,-0.451126990, 0.368784186,-0.209035357, 0.118369490,-0.054176281,-0.152465606, 0.103395364,-0.566781693,-0.047137925,-1.343462387,-0.052448285, 0.008763808,-0.182484766, 0.342851021, 0.711359706,-0.233360856,-1.738832107, 0.514227535, 0.016809680,-0.257029513
P05141,-0.12473627, 0.14653966, 0.97349696,-0.40440572, 0.42263957, 0.81357559, 0.48969250, 0.27271512, 0.69172397, 0.52850592, 0.24883390, 0.99758304,-0.25819981, 0.33280328,-0.32035976, 0.83754167,-0.22006692, 0.09848924, 0.29357122, 0.45122929
P05141, 0.414234371, 0.071388724, 0.777472698, 0.084331492, 0.653888788, 1.035525129, 0.157187615, 0.881083092, 0.377049817, 0.195488611, 0.742354970, 1.072002434, 0.069665498, 0.173330902,-0.008566717, 0.747639693, 0.572180895, 0.240695599, 1.097550841, 0.399786232
P05198,-0.26806075, 0.31881934,-0.06585267, 0.47422795, 0.28953128, 0.05584564, 0.36523470, 0.16274014, 0.16647299, 0.46366623, 0.45645272, 0.25336776, 0.59088386, 0.37892072, 0.87918748, 0.69789396, 0.20159205, 0.65391966, 0.50686241, 0.42817252
P05204,-0.038356146, 0.418805363,-0.068973605, 0.673373188, 0.023482323,-0.014551307, 0.481041651,-0.334562929, 0.434994791, 0.005049261,-0.214935487,-0.058054866, 0.153795496, 0.327101476, 0.453642511, 0.392398280,-0.486653721, 0.179268458,-0.080256054,-0.128201008
P05387, 0.52066646, 0.61805975, 0.63937626, 0.28774426, 0.50487569,-0.09297437, 0.49868665,-0.46896383,-0.20021585, 0.60981078, 0.33034157, 0.36035850, 0.41678699, 0.54904057, 0.36834149, 0.53156786, 0.48945140, 0.40997102, 0.61621297,-0.18332533
P05388,-0.26295919, 0.20311725, 0.11999588,-0.28041519, 0.63270910, 0.13444230, 0.11617788,-0.26185120,-0.08161452, 0.25157790,-0.14210625,-0.17831233, 0.68509308, 0.03480884, 0.29645405,-0.03142512, 0.17826677, 0.26717595,-0.46918937,-0.72300334
P05455,0.7196280,0.9273514,0.1067278,0.4410381,0.6535084,0.4366910,0.6323818,0.8676965,0.7500076,0.7437502,0.2072985,0.5768769,0.6634395,0.7384816,0.6235588,0.7627865,0.6238169,0.5813497,0.1743637,0.6575388
P06454,1.07462276,0.43782758,0.70781235,0.62236914,1.06227930,1.16473873,0.76209049,0.74515179,0.30485453,1.05962079,1.58415755,0.72238739,0.56716604,0.98298360,0.22233424,0.09169089,0.87873617,0.76892716,0.87694081,1.41199004
P06576, 0.18776605,-0.09394524, 0.83550493,-0.44505245,-0.16834178,-0.83238791,-1.56998223,-1.82588615,-0.03114698,-0.32907441,-0.60484034, 0.16842285, 0.48771234,-0.63704145, 0.62494857,-0.51710706,-0.94810982,-0.83028089, 0.14847966,-1.01486290
P06703,-0.21221612,-0.75851343,-0.15421280,-1.06682171,-1.26296744, 0.33551840,-0.41033050,-0.58770365,-1.77755341,-0.54364923, 0.14554040,-0.46746492, 0.09098710,-2.11452180,-0.07792847, 0.26731659,-0.21511880, 0.17875306, 0.52375712,-2.35149218
P06733,1.0923913,0.8373723,0.8342395,0.7761314,1.1414066,0.8676512,0.9464166,0.6930962,0.2863903,0.5927042,1.2939773,1.0340250,0.6679196,0.7630598,0.1995871,0.3161976,0.6419167,0.9245003,0.8176580,1.1787652
P06733,-0.04321826, 0.39009435, 0.60582561,-0.09909825, 0.51367657, 0.36869346, 0.58599245, 0.64111518, 0.03698310, 0.35378149, 0.51679622, 0.73196140, 0.11791006, 0.34059403,-0.05705588,-0.07763645, 0.76339081, 0.72718672, 0.52969307, 0.59949642
P06744,1.3008144,1.2082980,1.2019238,1.0072826,1.0461828,1.0232424,1.3460558,1.0789988,0.4660679,0.8515861,0.8983951,0.8941108,0.7150881,0.7014843,0.5180103,0.7517352,0.7424342,0.6859264,0.8841330,0.3589946
P06748, 0.342876090, 0.153197110,-0.166739567, 0.339252776, 0.608144115, 0.082011390, 0.442816065, 0.103162938, 0.515165836, 0.260563813, 0.577831476, 0.023629214, 0.546472442,-0.190411241, 0.245494610, 0.140629061, 0.190701927, 0.002914558,-0.414196081, 0.511629662
P06753, 0.14849680,-0.74137517, 0.02692891, 0.35709392,-0.23744881, 0.62878349, 0.06761884, 0.36200325, 0.02269489, 0.18175164, 0.33026822,-0.18232659, 0.49585554,-0.02906965, 0.02227509, 0.03975344, 0.19962048, 0.09566775, 0.23501041, 0.15688530
P06753, 0.362742163, 0.019495751, 1.015505482, 0.372324634,-0.353626000, 0.796193638, 0.167013142, 0.754386464, 0.001830641, 0.806100693, 0.355174882, 0.064943273, 0.644702116, 0.266150870, 0.427551792, 0.445030140, 0.516876507, 0.372114099, 0.249726751, 0.093597609
P06753, 0.42280205,-0.85074316, 0.20247716, 0.79185926,-1.38681429, 1.34250804,-0.44373373, 0.82867143,-2.37182893, 0.45640010, 0.25825085,-0.41455772, 0.39232695,-0.02423327,-0.09167354,-0.07419519,-0.20711969,-0.36436657, 0.07607723,-0.98963448
P06865,0.59914624,0.16525925,0.26850240,0.75375435,0.02490747,0.28255314,0.27107036,0.30379197,0.71163862,0.63200478,0.62089536,0.11741845,0.69436654,0.28603691,0.25982814,0.59978201,0.64987362,0.69624231,0.31584528,0.28730646
P07195, 0.62646767, 0.44667940, 0.15698663, 0.35155675, 1.43831421, 0.78021681, 0.84894931, 0.62843837, 0.79783302, 0.01186586, 1.25962953, 1.09070399, 0.32793665,-0.10912083,-0.65347722,-0.11541338, 0.74815333, 0.51920782, 0.55341812, 1.52695153
P07237, 0.75692160, 0.76897065, 0.68843844, 0.37498898, 0.61634928, 0.99325297, 0.87569014, 0.76021843,-0.16511452, 1.02874908, 0.14595819, 1.28805350, 0.20307796, 0.14706385, 0.20335796, 0.46148937, 0.39286010, 0.34774036, 0.57977754, 0.07610056
