O14818,-0.61879788,-0.30797728, 0.51155385,-0.69183181, 0.80351563,-0.28525935,-0.40061334,-0.29549495, 0.11866502, 0.59550594, 0.24201553,-0.38621018,-0.60071965, 0.06029069,-0.08974494, 0.54617863, 0.02899429, 0.02034687, 0.07799847, 0.41579921, 0.10812155, 0.17479532, 0.09474463, 0.29270034,-0.08155350,-0.43689566, 0.07132852, 0.07829675,-0.34086425,-0.15883173,-0.42061622, 0.22540163,-0.03041111,-0.25996293, 0.74848647, 0.45219206,-0.16385382, 0.12796982,-1.26046399, 0.34564928,-0.17821843,-0.04049254, 0.09874682, 0.20743274
O14979, 0.146728186,-0.246806158, 0.216585145,-0.608021842, 0.366279510,-0.077107201, 0.079041826, 0.625247057,-0.109884841,-0.121995239,-0.014557253,-0.178619676,-0.615855035,-0.351971956, 0.322046931,-0.004445877,-0.148041414, 0.366341545, 0.404659005,-0.219396243, 0.302430347,-0.309592442,-0.112117035, 0.351900428,-0.057676711, 0.078115957, 0.127216914,-0.102215210, 0.174951122, 0.011913006,-0.916375237,-0.328904418,-0.102593632, 0.460026749, 0.018057829,-0.223441910, 0.045411940, 0.187327316, 0.569269956, 0.680113948, 0.152131828, 0.113971114,-0.624465411,-0.020666466
O14980, 0.433372875, 0.605191978,-0.322776691,-0.334083490,-0.828275691,-0.175687404,-0.281932372, 0.610756156,-0.045691021, 0.508986824,-0.051353476, 0.541868105, 0.815772231,-0.055696252,-0.725551428, 0.104262532, 0.401449876, 0.014179110, 0.391165938, 0.007898353, 0.253184230, 0.259258725, 0.571957020,-0.089334517, 0.455033472, 0.173362417, 0.607695921, 0.346034935, 0.841432768,-0.238194131, 0.268289539, 0.745892267, 0.716435602, 0.080960591,-0.249631257,-0.086929535, 0.575854088, 0.676540104, 0.221811572, 0.570425299,-0.088309979,-0.108922790, 0.284008763,-0.465923422
O15143, 0.299184411, 0.312767867, 0.492039732, 0.111382413, 0.028318941,-0.320664866, 0.745992652, 0.210616990,-0.243749317, 0.557037470, 0.171194829, 0.114289768, 0.519601295, 0.084974285,-0.491745644,-0.075414849,-0.092633610, 0.231470189, 0.709276641,-0.110989561, 0.379311450, 0.245136034,-0.280791813,-0.111174295, 0.539473602,-0.053169052, 0.127631131, 0.691568568, 0.312579345, 0.498430026, 0.384757802, 0.875667317, 0.287762597,-0.107910799, 0.429118074, 0.137007896,-0.095701259, 0.177778521, 0.556933274, 0.535526669, 0.109877074, 0.446554581, 0.437373173,-0.006444302
O15347,-0.12519093,-0.25322204,-0.24533586,-0.14319603,-0.08480805,-0.14493979,-0.02040356,-0.23957020,-0.24865122,-0.07995640,-0.25431368,-0.24566746,-0.26206226,-0.25865645,-0.24784135,-0.06769313,-0.07445968,-0.25500254,-0.24670284,-0.06796939,-0.26627982,-0.12724172,-0.27439822,-0.32947262,-0.13309198,-0.22518340,-0.23365363,-0.07706340,-0.20027487,-0.25725206,-0.23468895,-0.29278885,-0.08863322,-0.27959659,-0.19737385,-0.09001649,-0.28612052,-0.20507691,-0.25325976,-0.27466636,-0.07938446,-0.22929307,-0.05870307,-0.20845478
O15355,-0.08580602, 0.04817286,-0.01335140,-0.24325025,-0.45757251,-0.01266494, 0.17439352,-0.64528420,-0.29991534,-0.17593794,-0.49922553,-0.11591815,-0.55562577,-0.30992057,-0.01108647,-0.48583485,-0.56986495,-0.62948835,-0.41576476,-0.10769992,-0.31579487,-0.35110593,-0.36262230,-0.60576261,-0.60578324,-0.27828085,-0.39861876,-0.56731351,-0.77204903,-0.54377488,-0.13259119,-0.58021811,-0.65769823,-0.31435477,-0.05430459,-0.51186353,-0.39878354,-0.06178544,-0.36592277,-0.49261798,-0.38137343,-0.31567933,-0.60471447,-0.32267693
O15371,-0.44779672,-0.43073471,-0.36238674,-0.39633262, 0.10743544,-0.23490981,-0.58153942,-0.50103978, 0.06917471,-0.69291719, 0.06351226, 0.17416361,-0.35960002, 0.05916948,-0.20306421,-0.06478351,-0.59480278,-0.21022540,-0.20192570,-0.50846409, 0.26725067,-0.05355997, 0.14543284,-0.50140227,-0.33701959,-0.83254624,-0.04609530,-0.05109588, 0.08251605,-0.08815419,-0.04713062,-0.10211357, 0.06102784,-0.41070359,-0.32514235, 0.51657243,-0.38804616, 0.07771401,-0.35518539,-0.37659200, 0.04513062, 0.05349785,-0.20364437, 0.22466875
O15372, 0.11165521,-0.05580163,-0.02162341, 0.12795156,-0.04003650, 0.30607157, 0.03823700,-0.07415511, 0.02786407, 0.02534543, 0.02220162,-0.08025237, 0.01445304, 0.01785884, 0.10946106,-0.08130316,-0.09229923, 0.10229986, 0.11059956,-0.08157942, 0.09102258,-0.04185641,-0.10898313,-0.03306538,-0.03373606,-0.31622677,-0.03463717,-0.03963775, 0.06561790,-0.05823560,-0.03567249, 0.08322050, 0.30479247, 0.09641276, 0.06851891,-0.08635478, 0.08855381, 0.06081586, 0.12141458, 0.10000797, 0.09974424, 0.03659969,-0.11662145, 0.05743799
O15511, 0.07554832, 0.12992049, 0.13151251, 0.12020571, 0.15127332, 0.15303716, 0.15400127, 0.02057938,-0.10571567, 0.02315084, 0.11050580,-0.09343077, 0.10275722, 0.10616302, 0.08499862, 0.08864676, 0.08648485, 0.07783743, 0.08613713,-0.09475782, 0.06656015, 0.10493863,-0.12216153, 0.08426447, 0.11305898, 0.01640020, 0.11988518, 0.08504942, 0.06940811, 0.09628675, 0.11884986, 0.10348396, 0.12049526, 0.11667622, 0.07230913,-0.09848195, 0.09199752, 0.06460607, 0.09477496, 0.07336836, 0.07310463,-0.13338028, 0.09378601, 0.06122820
O43143, 0.112606894, 0.027099425,-0.142531873,-0.133665804, 0.156991266, 0.061824769,-0.250159728, 0.040698566, 0.187456805,-0.291780447,-0.216009380, 0.230719814,-0.179609629, 0.229464572, 0.864252733, 0.540449214, 0.087862379, 0.125277385,-0.149671821, 0.010922675,-0.013513586, 0.121950125,-0.160977425,-0.001047541, 0.145577015,-0.372293999, 0.365584392, 0.022618579, 0.249071564, 0.027097521,-0.247165732, 0.063422766,-0.059355468,-0.016442026,-0.254950021,-0.247260740, 0.108077510, 0.077495135,-0.133333581, 0.179338736, 0.226895505, 0.156833569, 0.159094235, 0.440038812
O43175,-0.87335715,-0.48321767,-1.48843604,-0.82187372,-0.36169345,-0.58827891,-0.65281270,-0.12928802,-0.43932079,-1.58496924,-0.61579147,-0.96605010,-0.88194521, 0.61059248, 0.04134885,-0.73082782,-0.42915764,-1.04548740,-0.48357511,-0.08345017,-1.37093455,-0.85191564,-1.27686440,-0.74581244,-0.92625865,-1.57061047,-0.49508022,-0.59491252,-0.18142249, 0.64738555,-0.16310493,-0.52457597,-0.99080348,-0.42559993,-0.88427329,-0.86859310,-0.76542684,-0.98481534,-1.13609859,-0.91849213,-0.31537357,-0.53727301,-0.67930070,-0.46953463
O43242, 0.237077670, 0.271267198, 0.054121893, 0.359788296, 0.528840324, 0.544553609,-0.993821366, 0.009933974, 0.078859091,-0.441176632,-1.189734485,-0.331989448, 0.008051149, 0.200624491,-0.193985755, 0.103191470, 0.096869147,-0.281071182,-0.184140661,-0.526377684,-0.292348461, 0.194465623, 0.098735791,-0.378963938, 0.454257907, 0.388059626, 0.386764712,-0.625715328, 0.292975744, 0.502899603, 0.243212228, 0.417499050, 0.138034360,-0.275104715,-0.078390795,-0.009406124, 0.025995156,-0.132195027,-0.020183064,-0.034086917, 0.110054098, 0.468830331,-0.037631224, 0.785061162
O43390,-0.206580286,-0.633271731, 0.170905037, 0.297336650,-0.118471351,-0.391399162, 0.343851503, 0.414623515,-0.427788673, 0.262942113,-0.072114894, 0.001582161, 0.263599199,-0.765055779,-0.644225404,-0.141420867,-0.013396940,-0.433191930, 0.110382624,-0.288516902,-0.101697337,-0.280635281,-0.071863289,-0.197138670,-0.531534925, 0.162024043,-0.236008496,-0.145105044, 0.184800189,-0.851499499,-0.172306217,-0.077465827,-0.138415708, 0.157140544,-0.022387789,-0.637970436,-0.386135567,-0.426412256,-0.048751952,-0.563881022,-0.179611245,-0.496334730,-0.193036598,-0.275534148
O43670,-0.191377873,-0.507428905,-0.394899037,-0.970772166,-0.625423221,-0.266403774,-0.520809917,-0.106600747,-0.125136307,-0.736378334,-0.193844719, 0.126500890,-0.747270724,-0.452598464, 0.627042203,-0.032352086,-0.516802155,-0.746126088, 0.296779837,-0.142895154,-0.002875287,-0.409818388,-0.222485184,-0.223447136,-0.598013701,-0.245305807, 0.162871174, 0.052165633, 0.097470294, 0.134856657,-0.162676268,-0.342819836,-0.341121895,-0.474681754, 0.609590780, 0.232536497,-0.542900985,-0.546184545,-0.264481629,-0.422731555,-0.059100981, 0.068452086,-0.789625878,-0.249286366
O43707, 0.42350252, 0.17752114, 0.16852469,-0.13411985, 0.04373288,-0.31378013,-0.41150948,-0.37254999, 0.32719297,-0.22725919, 0.42063628, 0.45405228, 0.27949729, 0.46688093, 0.01131428,-0.21322173,-0.62884925, 0.10270039,-0.62760604, 0.31529808, 0.44413013, 0.16699533, 0.06335103, 0.36431908, 0.98662477,-0.01063312,-0.27416883, 0.10880131,-0.30832315, 0.18738843,-0.25265503,-0.29477129, 0.56138808,-0.40410634, 0.32723809, 0.13859070, 0.39522392,-0.41559797,-0.17465672, 0.10811732, 0.61952253,-0.18949518,-0.09174714, 0.35840697
O43776, 0.16538090, 0.27939238,-0.00108328, 0.23878922, 0.01721713,-0.29495277, 0.18134511,-0.15412216,-0.17152140, 0.35579941, 0.24103386,-0.14038728, 0.30164113,-0.23191020,-0.04117806,-0.13254195,-0.12060763, 0.12794765, 0.34808957,-0.29951243, 0.29413896,-0.24267843, 0.03520057, 0.02454799,-0.04199300,-0.34253437,-0.22705848, 0.16810585,-0.38595279,-0.18242082,-0.17238375, 0.19067119, 0.20768249,-0.12836110,-0.28857758, 0.08114608, 0.00189012,-0.17334039, 0.29450525, 0.29176057,-0.29116742,-0.13627792,-0.32305820, 0.01720640
O43809, 0.383069789, 0.292153493,-0.241099024,-0.293283046,-0.416736172,-0.185163412,-0.293486502,-0.000243628,-0.168815646, 0.205360633, 0.008808464, 0.452609642, 0.403773329,-0.242258627,-0.214024881,-0.159725901,-0.205035050,-0.048507807,-0.242726333, 0.244716388,-0.683664331,-0.102578914, 0.064128572,-0.078554300,-0.204506862, 0.207186424, 0.051005459,-0.752122476, 0.419060892,-0.279122823, 0.208789263,-0.500652108,-0.309155815,-0.314075588, 0.101841453,-0.369067662,-0.235602423,-0.227805638, 0.288896161,-0.224148262, 0.175292448,-0.505220503,-0.238362844, 0.161790561
O43852,-0.244469002,-0.523706233,-1.215567201,-0.422411537,-0.023651536,-0.623792377,-0.301423262,-0.210625930,-0.127299569,-0.700970332,-0.094567473,-0.182898274,-0.500566193,-0.418765142,-0.721131317,-0.351001023,-0.091682461,-0.561760696,-0.154422510,-0.381352439,-0.173999488, 0.008269528, 0.119572451,-0.313365549,-0.118451646,-0.684591630,-0.378017814, 0.303779731, 0.182495833, 0.441042966,-0.336219478,-0.184709097,-0.514089719, 0.396308099,-0.031774502,-0.095270064,-0.176744403,-0.410859334,-0.328030356,-0.384841473,-0.580413564, 0.506003094,-0.303637666,-0.871190821
O60506, 0.27328307,-0.02983005, 0.25865523, 0.64189692, 0.24619543, 0.42576978, 0.30449204, 0.53505964, 0.15113955, 0.42721289,-0.73472587, 0.05400476, 0.42053141,-0.32800992, 0.37468491, 0.53697369, 0.48487496,-0.71132867,-0.44576714,-0.45311883, 0.27811774,-0.16965940,-0.20471854, 0.32565095, 0.44811338, 0.07351458, 0.38093118, 0.25125337, 0.52643145, 0.03399859, 0.18510947, 0.40631050, 0.55308991,-0.20751174, 0.46404577,-0.06634139, 0.20415679, 0.24857813, 0.21785291, 0.44772062, 0.09159020, 0.09208738, 0.12660859, 0.05345034
O60664,-0.36526612,-0.09301726,-0.09432278,-0.42682387, 0.51092931,-0.37414303, 0.09883109,-0.44328266, 0.19730121,-0.49846661,-0.68016405,-0.23674090, 0.21922608,-0.27502561,-0.29027945,-0.56831215,-0.80882352,-0.33114591,-0.03824848,-0.90150576,-0.32874875,-0.15290008,-0.10687200,-0.62255213,-0.01433746,-0.15240297, 0.02805890,-0.59373328,-0.36289918,-0.01676326, 0.48467764, 0.07395449,-0.08517276,-0.14058014,-0.25661410,-0.21110620,-0.33853017,-0.71920133,-0.45342217, 0.20812053, 0.14881695, 0.36182296,-0.11324507, 0.52473949
O60841, 0.436467913, 0.348360675, 0.266420506,-0.143116639, 0.153338734, 0.077824934,-0.095183179, 0.178159462,-0.160740222, 0.069151792,-0.074046565, 0.101397283,-0.657376867, 0.075710361, 0.293052731, 0.272917349, 0.180304964,-0.103621089,-0.331727692, 0.183389774,-0.266396135, 0.146354160, 0.155986059, 0.098210737, 0.099805211,-0.007316636,-0.423533380, 0.414986485, 0.277449786, 0.387458435,-0.139856986,-0.162125467, 0.187962390, 0.251672528,-0.103671631, 0.007611649,-0.105100916, 0.038599197, 0.267038353, 0.400450308, 0.014843760, 0.053654230,-0.135645078,-0.082655421
O60869,-0.344522885, 0.053039949, 0.030029399, 0.152231028,-0.309231831, 0.039485359,-0.124921371,-0.240486499,-0.196031827,-0.170571814,-0.201694281,-0.056510818,-0.040871574,-0.206037058,-0.239681492,-0.247634551,-0.012185247,-0.061722795,-0.267816250,-0.247910811,-0.258119965,-0.107440501,-0.275314526,-0.305077786,-0.330277897,-0.067639745,-0.107403373,-0.007230078,-0.038350177,-0.180339734,-0.311289058,-0.211605566,-0.243188468,-0.137683584,-0.190113118,-0.391754324,-0.277798698,-0.197816175,-0.145540009,-0.018333280,-0.196785167, 0.028981999,-0.110087149,-0.201194044
O75083,-0.444777050, 0.042550958,-0.311722653,-0.477382569,-0.161975479,-0.208606306,-0.654148191, 0.790711493, 0.220265075, 0.181702501, 0.674806161,-0.269595791, 0.122858746,-0.009176180,-0.004921371, 0.000990200, 0.492485101, 0.483837674, 0.232152438, 0.885771190, 0.247194329, 0.187811153, 0.056815462, 0.420286834, 0.611239273,-0.360069863,-0.222667800, 0.102273775,-0.168900087, 0.024100160, 0.208184850, 0.444332023, 0.241302252,-0.078985614, 0.134135096, 0.117779760, 0.271894484,-0.112708219, 0.334519251, 0.449795491, 0.334153632, 0.559130901, 0.333354181, 0.757242235
O75347, 0.02189328,-0.18346665,-0.34665659, 0.20685966,-0.61872973, 0.22717649,-0.10500393,-0.14133954,-0.18609411,-0.20529485,-0.08121142,-0.06446612,-0.18098546,-0.32054511, 0.28376615, 0.19917384,-0.16487912,-0.25729262,-0.55278656, 0.33939690, 0.03481571, 0.28705017,-0.70333295,-0.34430795,-0.37397333,-0.18520748, 0.53462866, 0.57482390,-0.54915497, 0.09779328,-0.53904189, 0.64993088,-0.30056457,-0.26129839,-0.19676609, 0.14211036, 0.01771318, 0.17219307,-0.05119932, 0.34298094,-0.92377961, 0.34568908,-0.63105389, 0.06449009
O75367,-0.40804205, 0.68681233,-0.21232095, 0.58962929,-0.31960705,-0.33683099, 0.30943168, 0.02383348, 0.27652469, 0.42599988, 0.43276967, 0.10815131, 0.27062524, 0.31052551, 0.03676847, 0.24937050, 0.57464978, 0.36093831,-0.45442670, 0.83555149,-0.21117421,-0.03579044,-0.79157669, 0.82787973, 0.27849926, 0.46613899,-0.25323720,-0.42234639,-0.20933407,-0.56565785,-0.67635625,-0.15745134, 0.79233045,-0.03618792,-0.14943537, 0.20512391, 0.10279758,-0.28177701, 0.06909617,-0.22450320,-0.46169856,-0.22770905, 1.07428107, 0.15204681
O75368, 0.68363719, 0.53021723, 0.34821519, 0.57642817, 0.37861437, 0.40487780,-0.20172228, 0.91030133, 0.28131194, 0.65481831, 0.87086415, 0.28208251, 0.65967554, 0.06219443, 0.09691608, 1.53372003, 0.87223395, 0.91843679, 0.46070761, 0.45203571, 0.87794267,-0.63255516, 0.03731828, 0.97792934, 1.02275749,-0.53549684, 1.13226811, 0.23434800, 0.98010622, 0.96294411, 1.01499912, 0.66454333, 0.78333848,-0.57848801,-0.48048574, 0.06627210,-0.18524779, 0.71666409, 1.21139152, 0.40266602, 1.21624774, 1.14811562,-0.75532156, 0.10716123
O75369, 0.145172906, 0.061905579, 0.070879039,-0.159319494,-0.019405670, 0.114239135,-0.097346623, 0.026370742, 0.051427385, 0.105188553, 0.045764930, 0.020273482, 0.038016351, 0.041422153, 0.042039497, 0.079536494, 0.111504714, 0.034878302, 0.043178002, 0.079260234, 0.023601024, 0.120605530,-0.008457284, 0.073387190,-0.180988700, 0.105975412, 0.097505175,-0.139281514, 0.069461744, 0.073906745, 0.096469855,-0.038938660, 0.035091947,-0.025746397, 0.072362757, 0.033708680, 0.034772516, 0.064659701, 0.067633281, 0.046226676, 0.098134553, 0.040443536, 0.118815937, 0.061281832
O75390, 0.25794837,-0.23612557, 0.59237250,-0.30803445,-0.18927282, 0.70259358, 0.45515129, 0.45236224,-0.28176748, 0.56314101, 0.45285591, 0.33742558, 0.44510734, 0.49962353, 0.96211724, 0.64305194,-0.14340597,-0.28332751,-0.57068859, 0.19949163,-0.13021811, 0.25783914, 0.07614959, 0.53152242,-0.57882400, 0.44098526,-0.32965570,-0.12570836, 0.16316408, 0.06164932, 0.01730219, 0.51623491,-0.67582787,-0.33406271, 0.21509427, 0.28967131, 0.13725209, 0.16478432, 0.63189904, 0.46821147, 0.29780908,-0.29330999,-0.04984185, 0.06116038
O75494, 0.597990673, 0.406728164, 0.620059101, 0.608752302, 0.265147957, 0.366173278, 0.515460179, 0.006014039,-0.207798868, 0.404219396,-0.832130252,-0.113186406,-0.093944428, 0.122075443,-0.448403592, 0.203758626, 0.232249326,-0.148779195,-0.383732347,-0.559877030,-0.403309325,-0.234506354,-0.227436735,-0.682708948, 0.280628282, 0.517832768,-0.306995439,-0.483373622,-0.013434689, 0.071522617, 0.318227677,-0.554377581, 0.103861452,-0.160539238, 0.006790082,-0.187170049,-0.617468180, 0.094651957, 0.182111814,-0.306489741,-0.440621024, 0.036000295, 0.181122858,-0.409357308
O75533, 0.13978091,-0.04921997, 0.08781752,-0.16076421,-1.51620863,-0.52142343, 0.37913434,-0.42852113,-1.52119283,-0.66132876,-0.67317288,-0.38598216,-0.90926703,-0.89365690,-0.93722226,-0.51929093,-0.52038607,-1.34164807,-0.78911583,-1.63145932,-0.74245916,-1.17291247,-1.08705953,-1.00218411,-1.36814978,-0.96862593, 0.08319997,-1.10689558,-0.80279667,-1.19990758,-0.75890574,-0.85357482,-0.99001318,-1.50567815, 0.40463439,-1.17432940,-0.94813789, 0.39954962,-0.70667797,-1.31540752,-1.19815013,-0.74206423,-1.03502795, 0.17178936
O75643, 0.04644844, 0.10791901, 0.09429754, 0.08299074,-0.04125374, 0.08423613,-0.10781152, 0.09678040, 0.09611600, 0.09359736, 0.09045355, 0.22485608, 0.08270497, 0.21914629, 0.11764209, 0.08963235, 0.11912832, 0.11048089, 0.11878060, 0.08935609, 0.09920362, 0.09241421, 0.06195238, 0.10120524, 0.10053455, 0.11748833, 0.10901809, 0.10401751, 0.07037106, 0.08541966, 0.09564854, 0.07966162, 0.09667291, 0.09285388, 0.07327207,-0.04655578, 0.06210238, 0.06556901, 0.09496315, 0.07355654, 0.07329281, 0.04135285, 0.09397419, 0.22669028
O75821, 0.14924738, 0.40852163, 0.45476870,-0.26981913, 0.38894302,-0.87893266, 0.28615463, 0.08326581, 0.11796201, 0.27721121, 0.28353049,-0.15534081, 0.40079608, 0.17948090, 0.23926639,-0.49155962, 0.24198785, 0.55546650, 0.30470516, 0.08440163, 0.28464941, 0.48201106, 1.13901296, 0.02052370, 0.57531685,-0.99109800, 0.42125180, 0.35637436, 0.46916210, 0.56001600, 0.37493438, 0.30162756, 0.17191613, 0.16037109, 0.14773054,-0.15845718, 0.31100204, 0.38344932, 0.37884530, 0.54994685, 0.15742127, 0.56968087, 0.22731401,-0.19771313
O75822,-0.169213883,-0.316448272, 0.094912564,-0.221861986,-0.212662118, 0.272883302,-0.664677379, 0.560151749,-0.352551524, 0.354237243, 0.413887844, 0.222239811,-0.174103733, 0.412738849, 0.474852107, 0.077831260, 0.624004959, 0.667507813,-0.352511523,-0.405451663,-0.677896349, 1.001563709,-0.543332366, 0.346188451, 0.484150777,-0.400245179, 0.242668470, 0.429087673,-0.052981693, 0.254613803,-0.241433636, 0.329368262, 0.324698523, 0.883082959,-0.199373100, 0.065496438, 0.268874014,-0.886775627, 0.690577954, 0.790459326, 0.016139480, 0.006366247, 0.095375782,-0.190829577
O75874,-0.709876806, 0.615102359,-0.372253350,-0.317382387, 0.254652625,-0.173770225, 0.097555193,-0.112341794, 0.304369107,-0.081256551, 0.152885097,-0.723631355,-0.103342618,-0.054992154,-0.009188943,-0.201819933, 0.202742657, 0.353383594, 0.283607960,-0.053216874,-0.321285292,-0.200374237,-0.021201687,-0.720262290, 0.058636528, 0.586852590, 0.058280724,-0.107208826,-0.207910691,-0.459563809, 0.353278580,-0.260227680,-0.228172654, 0.165306449, 0.039446347,-0.138415068,-0.222809073,-0.726614239,-0.251132795,-0.339168421,-0.327726483,-0.503189482, 0.385583570, 0.396054946
