O00410,-1.2917660,-2.1623919,-2.0932069,-2.0712223,-1.1587536,-3.5225204,-2.0496787,-1.8215227,-1.2570277,-1.0525876,-2.0390617,-1.3087819,-1.3106985,-1.3048778,-1.3168031,-1.2768302,-1.4836419,-1.3960602,-2.0113388,-2.1752902,-1.2960906,-0.6513162,-0.7738257,-1.3493337,-1.4030829,-1.2858668,-2.2264955,-1.4368613,-1.9275300,-1.1387284,-1.1142599,-1.3444926,-1.1702338,-2.0568276, 1.0386501,-1.4354729,-2.0119384,-1.4023221,-2.0587970,-1.3687229,-0.3407777,-2.1616544,-1.3506893,-2.0031532,-1.4284215,-1.3319988
O00422,-0.11420118,-0.99077954,-0.16705586,-0.69464384,-0.36113216,-0.48627900,-2.14790874,-0.07642019,-1.49706347, 0.06282010,-0.10269952,-0.07574994,-0.13313368,-0.88595176,-0.08377118,-0.04379824,-0.68754301,-0.02616853,-0.66173095,-0.99407989,-0.06305859,-0.85911216,-0.65994055,-0.61127718,-0.77853966,-0.05283484,-0.09511114,-0.06696961,-0.31958559,-0.72408343,-0.51323565,-0.16692780,-0.75558883,-0.20496260, 0.39275232,-0.06558121,-0.66233055,-0.81688483,-0.83068334,-0.19115811, 0.43913695,-0.78331998,-0.17312454,-0.65354531,-0.05852980,-0.15443396
O00425, 0.43988940,-0.03499731, 0.06788098, 0.03270752, 0.91099407, 0.62681848, 0.56494357, 0.63744066, 0.75901020, 0.77581837, 0.06538137,-1.02581010, 0.61322146, 0.08425662, 0.65019791, 0.61049572, 0.51365799, 0.70513642,-0.11365086, 0.56743417, 0.72807050, 0.10689702, 0.51941663,-0.14212293, 0.77680671, 0.41083917,-0.25580749,-0.25203678, 0.89343550, 0.64265157, 0.79830457,-0.51760765, 0.69593837, 0.25011564, 0.18007799, 0.60540954,-0.16416726, 0.14912435, 0.42410361, 0.59720523,-0.18060584, 0.59687211, 0.53237071,-0.15538201, 0.65294944, 1.08469849
O00483, 1.0116746, 1.0109839, 1.0377762, 0.9372027, 0.7929986, 1.1669194, 1.0140941, 0.9500407, 1.1350173, 0.7677420, 0.9181893, 0.8626025, 0.9927421, 0.9636289, 0.8176700, 0.8945542, 0.9705921, 0.9613399, 0.9459122, 1.0336711, 0.8752938, 0.9785485, 0.9457117, 1.0023323, 1.1275932, 0.8855176, 0.9167681, 0.9205388, 0.9393691, 0.9990361, 0.9045466, 0.9240141, 0.9675307, 0.8801320,-0.7497622, 0.9219272, 0.9453126, 0.9170231, 1.1091330, 0.9347177,-0.8883256, 1.1463817, 0.9527512, 0.9540978, 0.9289787, 0.9714418
O00487,-0.38711955, 0.41076493,-0.54956543,-1.15117791,-0.62552999,-0.52324996,-0.31765148,-0.18040699,-0.61844538,-0.45392744,-0.40891065,-0.40077438,-0.14555856,-0.70982013,-0.62235032,-0.07055106,-0.29526458,-0.29316525,-0.59474250,-0.18292611,-0.08981141,-0.59884797,-0.22268881,-0.57400892,-0.24878479,-0.59141398, 0.19954521,-0.41580617, 0.20039398,-0.14968507,-0.45549116,-0.43984617,-0.18685287,-0.31884728,-0.14593555,-0.51187399,-0.38178739,-0.37624678,-0.19719178, 0.19574258,-0.75495403,-0.13459707,-0.44604291,-0.37300215, 0.21175573,-0.73694106
O00515, 0.246175248, 0.827710077, 0.164238512, 0.211976881, 0.568817175,-0.262111165, 1.042773133, 0.215774044, 0.354717258, 0.793228949, 0.029719167, 0.058580018, 0.228006084, 0.499402187,-0.004021846, 0.280427543, 0.399780039, 0.332064899, 0.364214766, 0.358079461, 0.071271361, 0.302956852, 0.446570959, 0.433126325, 0.468420943, 0.060770539, 0.185649990, 0.073391919, 0.554717954, 0.710021649, 0.472028455, 0.193448634, 0.678516246, 0.096296251, 0.124430387, 0.292652219, 0.056842423, 0.356886652, 0.394247129, 0.071145611, 0.122802146, 0.372528016, 0.122124531, 0.065627667, 0.081831724, 0.160982212
O00541,-0.23959092,-0.79018991,-0.67472855,-0.69518739, 0.12309294,-1.01446027,-0.99306432,-0.31635863, 0.14386011,-0.74595619,-0.69898758,-0.31217107,-0.25852342,-0.64641614,-0.32019231,-0.28021937, 0.02649709,-0.28860864,-0.67461230,-0.78592067,-0.29947972,-0.74702215,-0.16662636,-0.25465339, 0.03831041,-0.28925597,-0.73951272,-0.32940972,-0.54105627,-0.09684598,-0.12035451,-0.29231753,-0.12835139,-0.38226429, 0.25854528,-0.32802132,-0.67521191,-0.70479482,-0.21763117,-0.31654785,-0.20438543,-0.33316452,-0.29851428,-0.66642666,-0.32096991,-0.27982369
O00567,-0.028505894, 0.265696244, 0.049525132, 0.261989017, 0.459958403, 0.386814425, 0.315174141, 0.161207558, 0.647884819, 0.183739339,-0.089399468, 0.021467649, 0.190497270,-0.113340416, 0.168011400, 0.216543145, 0.269667179,-0.208983279,-0.336734681, 0.136318976,-0.345458805,-0.516546228, 0.140939873, 0.072054265,-1.264369288,-0.147432383, 0.148382462,-0.001711877, 0.543250618, 0.526903071, 0.305397510,-0.154354610,-0.172752083, 0.209177162, 0.077520985, 0.318731548,-0.592106076, 0.048343899,-0.504999637, 0.288847047, 0.226894295, 0.964594125, 0.079919735,-1.027956931, 0.107907418, 0.098610317
O00571,-0.65224076,-0.18747879,-0.56290655,-0.18761228,-0.05322190,-0.24399531,-0.44688375,-0.14255576,-0.08275738,-0.31895962, 0.20425953,-0.31267477,-0.22822578,-0.76563378,-0.07284739, 0.19230242, 0.20791010,-0.14029171,-0.79345668,-0.85134143, 0.16236029,-0.47088729, 0.25426176,-0.30221104, 0.32280600, 0.07445198,-0.36783060,-0.07426462,-0.56542313,-0.94177464, 0.28146693,-0.23032282, 0.83735065, 0.02078550, 0.20815639,-0.03216313,-0.06132916,-0.49756694, 0.17329581,-0.46804067,-0.30755172,-0.15362148, 0.04229659,-0.20381874,-0.02712684,-0.02436940
O14579,-0.68039304, 0.37512237, 0.48821947, 0.45774926, 0.34648146, 0.37656326, 0.61940484, 0.55415573, 0.27543825, 0.48343061, 0.89286656, 0.29199137,-0.96884215, 0.68562061, 0.49284702, 0.38852634, 0.43279372, 0.98016492, 0.05520488, 0.87485221, 0.65593500, 0.19088526, 0.26830219, 0.51093221, 0.31319872, 0.37843000, 0.34164239, 0.19857337, 0.13297159, 0.17404754, 0.57945712, 0.65981653, 0.54170256, 0.52839234, 0.05010733, 0.62636552, 0.73608303, 0.11503716,-0.53684428, 0.29911080, 0.59539581, 0.11423359, 0.57490874, 0.10721124,-0.08750855, 0.56272595
O14579,-0.04657589,-0.09971794,-0.08874088,-0.14644893,-0.16658463, 0.08472678,-0.10313055,-0.32715512,-0.15950002,-0.11252118,-0.16647923,-0.15834296,-0.06550839,-0.05968773,-0.16636420,-0.47455283,-0.09118658,-0.08908725,-0.13875637,-0.08245382,-0.14565161,-0.13757643,-0.12950173,-0.11578763,-0.07333538,-0.13542786,-0.13365904,-0.12988833, 0.05447156,-0.06963490,-0.17792817,-0.49409816,-0.11339116,-0.14081345, 0.10407646,-0.12849993,-0.13935598,-0.09534911,-0.09671949, 0.04982016,-0.54906619,-0.05454690,-0.10549925,-0.13057073,-0.12144852,-0.08680867
O14602,-0.136234510,-0.581545241,-0.573528252,-0.097045946, 0.241402901,-0.146056492,-0.698738332,-0.318420026, 0.224955018, 0.151739134, 0.066561536,-0.044312120, 0.130527453,-1.037098687,-0.042310414, 0.170625268,-1.052045973,-0.013195319,-0.196486891, 0.062436779,-0.257067313,-0.071642860, 0.485169765,-0.110799165, 0.235757177,-0.275295473,-0.090548756,-0.204338496,-0.479052330,-0.245914654, 0.140327979, 0.136678386, 0.566800203, 0.023214488, 0.355561183,-0.082076248, 0.108547674,-0.005845681,-0.038855747,-0.112058698,-0.332468600,-0.532307808, 0.123169652,-0.059424753, 0.175088239, 0.074570447
O14684, 1.84214115, 2.33208034, 2.32817939, 2.28634366, 2.75805223, 2.85482103, 2.67672927, 2.79084523, 2.72903602, 2.76505204, 1.28087917, 1.28901544, 1.82320866, 1.79745043, 1.77160751, 1.80775603, 2.86717215, 1.87037791, 2.22498066, 1.84659041, 2.27340219, 1.29600384, 2.83819233, 1.29676441, 1.88067262, 1.80254385, 1.29992123, 1.32323652, 2.30971020, 2.39938168, 2.28831346, 1.26380062, 2.31861846, 1.80586075,-0.06932932, 1.83096523, 1.30800242, 1.86411605, 2.37484352, 1.76518422, 1.23799295, 1.49526009, 1.78321780, 1.33502138, 1.83391727, 1.31687154
O14737,-0.75226993,-0.85700578,-0.76742648,-0.82652450,-0.80418687,-0.84142427,-0.77426066,-0.83080210,-0.79710226,-0.84382905,-0.07224246,-0.81557678,-0.77120243,-0.76538177,-0.82359803,-0.78362509,-1.28917947,-1.00216146,-0.79599020,-0.84550730,-1.72152729,-0.22924968,-0.11892239,-0.20441179,-1.26884741,-0.79266169,-0.19075045,-1.02302818,-0.97107552,-0.52857633,-0.59959417,-0.04890475,-0.76253315, 0.48984582,-0.39679332,-1.04157414,-0.37090991,-1.29561381,-0.63966391,-0.97572692,-0.81051567,-1.25005893, 0.00062183,-0.78780456,-1.01458838,-1.01717567
O14745, 0.152482105, 0.692624353, 0.637994705, 0.359261215, 0.179815350,-0.440443185,-1.333366465,-0.541968403,-0.699322258,-0.540490782, 0.257962522, 0.421177282, 1.429013990, 1.128209999, 0.258077557, 0.298050490,-0.525968385,-0.214788018,-0.282012899,-0.087500913,-0.288908137, 0.429872624, 0.290933239, 0.845237142,-0.026769111, 0.094524773,-0.808953978,-0.447272118,-0.586806255,-0.295636607,-0.025259392,-0.268156439,-0.009424611, 0.256743784, 0.756487770,-0.254200699, 0.750321228, 0.136861274,-0.012855725,-0.489425793, 0.806754229,-0.007980633,-0.274353182, 0.448949505,-1.336005454, 0.112249329
O14818,-0.608786777,-0.103595986, 0.026953460, 0.082489267,-0.190276199, 0.194885495,-0.236275119,-1.572995918,-0.431798109, 0.362072893,-0.087515310,-0.079379034, 0.448511523,-0.091314247,-0.670215048, 0.927037923,-0.286344824,-0.579582410,-0.783498138,-0.543296882, 0.606858341,-0.051920572, 0.008421624, 0.135607570, 0.384865136,-0.869272619, 0.345516801, 0.349287510, 0.092442819,-0.182925981, 0.229955570,-0.001322863, 0.213777070,-0.377529145, 0.603453909,-0.636189403,-0.382958379,-0.378302504,-0.176204472, 0.366572981, 0.125615877,-0.715353884,-0.124709759,-0.051714005, 0.457551624,-0.106019177
O14828, 0.098001291, 0.117991501,-0.521714775, 0.089323048, 0.339572668, 0.037926741, 0.092533699, 0.048548913,-0.028643344,-0.006617723,-0.032411859,-0.024275583, 0.079068793, 0.084889452,-0.032296824, 0.007676109, 0.030355850, 0.032455180,-0.004689001, 0.039088603,-0.011584239,-0.016034006, 0.372860537, 0.078238461, 0.429118335, 0.755573977,-0.598236733,-0.594466025,-0.545254481, 0.432818812, 0.006658149, 0.045274678, 0.401313409,-0.006746080, 0.459064883,-0.006957500,-0.005288603, 0.026193321, 0.392208081,-0.549905881, 0.039755549, 0.142384952, 0.039077934, 0.003496641,-0.586026220, 0.057768515
O14880, 0.9379643, 1.1708626, 1.0608525, 1.1687470, 0.8907386, 1.3597006, 1.3886992, 0.4644608, 1.2137253, 0.8667682, 1.1318073, 0.9839321, 0.9190318, 0.8949725, 0.9465359, 1.0158838, 0.9465426, 1.0333984, 1.1595302, 1.2051422, 0.9966235, 0.6641247, 0.2318021, 0.8367389, 0.8297422, 1.0068472, 0.9888266, 0.9925973, 0.8656588, 0.8334427, 0.9347801, 0.8553577, 0.8019373, 1.0014616,-1.0671376, 0.9939857, 1.1589306, 0.9960484, 1.2551731, 0.8610074, 0.1563707, 1.0371043, 0.8790410, 1.1677158, 1.0010371, 0.8977315
O14949, 1.0048898, 1.0006186, 0.9525199, 0.9674526, 0.5858893, 0.8704831, 0.6245786, 1.1529174,-0.1456585, 0.8397311, 0.9341041, 0.9422404, 0.9859573, 0.9917779, 0.9342192, 0.9741921, 0.6613927, 1.0125190, 0.9618270, 1.0191524, 0.9549317, 0.9640298,-0.1925867, 0.6274776, 0.6299300, 0.9651555, 0.9679472, 0.9717179, 0.9325842, 0.6241814, 0.6414896, 0.5945138, 0.5926760, 0.9597699,-0.2350491, 0.9731063, 0.9612274, 1.0062572, 0.6650810, 0.9279328, 0.7244957, 0.6487185, 0.9459664, 0.9700126, 0.9801577, 0.9646570
O14950, 0.691887086, 0.773244439, 0.500381346, 0.525514543, 0.124489695, 0.082608381, 0.100247615, 0.858379601,-0.166907294, 0.168556554, 0.959853151, 1.381424635, 1.024960579, 0.255137189, 0.843458511, 1.015431564, 0.262472990, 0.734628514, 0.794505645, 1.340344530, 0.689065907, 0.775107724, 0.258005375, 1.038533192,-0.096585936, 0.981522943, 1.057023487, 0.693279651, 0.904167325, 0.114635883, 0.584966913, 1.051679781,-0.000965756, 0.821021646, 0.177397475, 0.701464922, 1.004434245, 1.180032981, 0.332734627, 0.039556562, 1.507190312, 0.433474135, 0.059566331, 0.292099234, 0.893218950, 0.872011962
O14974,0.46951084,0.64218328,0.64414771,0.60600345,0.03053582,0.62942079,0.73606314,0.41257217,0.37752851,0.48506771,0.59394855,0.37688446,0.45057834,0.48361274,0.39841711,0.40883615,0.43261569,0.43471502,0.62167141,0.65851697,0.38957580,0.60339436,0.33585344,0.44974801,0.44275135,0.39979955,0.39014323,0.39391394,0.39720531,0.44645183,0.40781819,0.44399796,0.34630841,0.39441396,0.04548420,0.39530234,0.62107181,0.45695301,0.42708278,0.39255391,0.08756953,0.46153983,0.41058748,0.62985705,0.40235375,0.42927806
O14979,-0.44993840,-1.17146775,-0.96810591,-1.06077597,-0.13885773,-0.28527036,-0.88058308,-0.86601553, 0.01783225, 0.12820510,-0.39043772,-1.06771807, 0.02383047,-1.54638192,-0.75477852,-0.22908181,-0.86080259,-0.54256187,-0.18814537,-0.11430772,-0.19583957,-0.50433673,-0.13490213, 0.45620533,-0.62248923,-0.56401179,-0.47515036,-0.58830740,-0.19152578, 0.32509452,-0.42033545,-0.86772964, 0.01923964,-0.19632071,-0.37909251,-0.34760634, 0.04955215,-1.05501385,-0.47473984,-1.12976930,-1.12836483,-0.77561165,-0.55123451,-1.73204036,-1.16594721,-0.23362317
O14980,-0.29256846,-0.29868235,-0.34243655,-0.31202177,-0.87474469,-0.34933030,-0.31125794,-0.61399980,-0.35884105,-0.35173509,-0.34782352,-0.33968725,-0.31150096,-0.30568030,-0.34770849,-0.30773555,-0.20250606,-0.28097308,-0.32010066,-0.27433965,-0.32699590,-0.32946226,-1.58293036,-0.31233129,-1.21168706,-0.24226396,-0.29879166,-0.29502095,-0.33817063,-1.20798658,-0.30875351,-0.34529508,-1.23949198,-0.32215774,-0.07079669,-0.32038576,-0.24619208,-0.28723494,-1.18262993,-0.34282203, 0.18747623,-1.19289858,-0.27107556,-0.31191502,-0.28658114,-0.25238498
O15042,-0.079537064,-1.018089797,-0.276297704,-0.154873473,-0.216300248, 0.050835714,-0.491239793,-0.081185046,-0.024132256, 0.220767557, 0.032938690, 0.168589764,-0.114692638, 0.083820543,-0.049372768, 0.134898774,-0.001899474, 0.024145434, 0.060661549,-0.440659127,-0.181149855,-0.280587846, 0.220067926, 0.077169553,-0.049056700,-0.095614408, 0.001144064, 0.014067637, 0.010390442, 0.012089320, 0.008517782, 0.036839486,-0.019416083,-0.021670261, 0.127857905,-0.015267247, 0.054952103,-0.387816403,-0.058262369,-0.473248603, 0.038686640,-0.030268222,-0.125490954, 0.113191992,-0.013000773,-0.106800373
O15127,1.3545665,1.5309111,1.4511235,1.3622895,0.4773685,1.1308164,1.3946629,1.1414385,0.7575832,0.5376372,1.0342713,1.0893451,0.6499177,1.3762690,0.7505974,1.0874762,0.6268264,0.8789926,1.0284509,1.1588943,1.0899452,1.1149004,0.6019459,0.8454658,0.6109401,0.7815337,0.8455495,0.8493202,0.4999637,0.6146406,0.7909848,1.0862473,0.5498985,1.0492782,0.3360281,0.8395800,1.0613946,0.8838594,0.6531666,0.5275060,1.0793534,0.7605894,0.5133459,1.1051555,0.9007055,0.8249958
O15143, 0.2933676, 0.2630992, 0.4186323, 0.2107104, 0.3154213, 0.2428206, 0.3883701, 0.2534428, 0.5345887, 0.6174421, 0.1907679, 0.5364649, 0.2744351, 0.2802558, 0.1908829, 0.2308559, 0.5734486, 0.2608037, 0.2184908, 0.2674371, 0.2115955, 0.2123145, 0.1003690, 0.6349390,-0.1528807, 0.2218193, 0.3733431, 0.3771138, 0.6131316,-0.1491802, 0.5673987, 0.2406410,-0.1806856, 0.2164337,-0.1191912, 0.2213910, 0.5554519, 0.2545418,-0.1122290, 0.6084802, 0.3812373,-0.1340922, 0.2344442, 0.2266764, 0.3855536, 0.2531348
O15145, 0.55213000, 0.27444449, 0.24231026, 0.43408786, 0.38791932, 0.50133860, 0.47797721, 0.51617100,-0.99588801, 0.13023078, 0.40790222, 0.32507166, 0.55016016, 0.02797428, 0.58676821,-0.14839647, 0.13729823, 0.74375442, 0.59382408, 0.90755124, 0.02163111, 0.54436227, 0.39449785, 0.68529562,-0.47706181, 0.51988241, 0.22186404, 0.49032754, 0.07196124,-0.48618226,-0.16179134, 0.63953102, 0.19373229, 0.47741521, 0.54878931, 0.67187135, 0.58658757, 1.16853510, 0.35724104, 0.69319769, 0.56506675,-0.55383059, 0.12380619, 0.36473177, 0.41584765, 0.53603797
O15173, 0.17641458, 0.41928098, 0.13330964,-0.13554293, 0.02772186, 0.21334308, 0.16944492, 0.12392870, 0.03480647, 0.08919428,-0.35390027,-0.14717392, 0.15748208, 0.16330274, 0.14102891, 0.18100184, 0.21383425, 0.12826367,-0.32617741, 0.13489709, 0.16174149,-0.21944176,-0.21695632,-0.20647913, 0.24969165, 0.06016839,-0.23454833, 0.06843862, 0.05358276, 0.25339213, 0.16115016, 0.12368797,-0.24128071, 0.14774593,-0.37149415, 0.08885099,-1.02485209, 0.12200181, 0.20830134, 0.19949420,-0.45214651, 0.26848013, 0.09578375,-0.22502864, 0.07687843, 0.13618180
O15355, 0.069738344,-0.036423259, 0.082099298,-0.120052368,-0.336479968,-0.166652914,-0.604781612, 0.302975614,-0.536547312,-0.037203501,-0.016986018,-0.008849741,-0.022377991,-0.266039254, 0.131387357, 0.059264617,-0.349332588,-0.065360635,-0.136888362,-0.037990519,-0.382803601,-0.093113128,-0.167892410,-0.155513488,-0.375736950,-0.008645805,-0.001139490,-0.119862590,-0.225512461,-0.509983103,-0.267251127,-0.086514059,-0.326604616,-0.124916211, 0.126379822, 0.051524286, 0.016151180,-0.078518302,-0.516467860, 0.089469757,-0.004793340,-0.134589409,-0.053603239, 0.018922482, 0.051679883,-0.065275630
O15371, 0.30493966,-0.11023456, 0.12376365,-0.28122917, 0.41529841,-0.12997732, 0.23327282, 0.20035751, 0.56638743,-0.29643523, 0.17065802,-0.91937929, 0.17917960, 0.07440171, 0.26923165,-0.19795649,-0.09106943,-0.18313931, 0.68696236,-0.14748968,-0.09076131, 0.46597562, 0.92905908, 0.44971860, 0.03336703,-1.85386052,-0.14977494, 0.08178699,-0.10674721,-1.20521917, 1.02730226, 0.07212838, 0.15529111, 0.44419187, 0.60463952, 0.42238067, 1.14376752,-0.01179431,-0.41218509, 0.14649677, 0.58639398,-0.69479079,-0.02934467,-0.19386830,-0.23872033, 0.28288800
O15372, 0.375543071, 0.117182282, 0.026309811,-0.139833496, 0.074916220, 0.004669006,-0.725434016,-0.219531713,-0.870647420,-0.284950821,-0.111506801, 0.317109014,-0.054827297,-0.049006637,-0.115568011,-0.044260496,-0.452987104,-0.378649447, 0.046236264,-0.012955123,-0.643019841, 0.132652971, 0.366031647,-0.212517788,-0.994693438, 0.017735117, 0.031290126,-0.605557535, 0.069365676,-0.133154400, 0.374933991, 0.198353826,-0.118952854, 0.065042694, 0.130116266,-0.418062128, 0.111940529,-1.110192857,-0.277558093,-0.434510208, 0.727335731, 0.003224898, 0.130732062, 0.408670085,-0.373200576,-0.261779085
O15511, 0.162758112, 0.165817097, 0.237835208, 0.554051428,-0.571528899, 0.010400853,-0.075703208,-0.647954748,-0.491500660,-0.138024573, 0.017567510, 0.199156574, 0.630275482, 0.252393014,-0.015558455,-0.388942256,-0.336186425,-0.219731056, 0.368937871, 0.189135725, 0.271199362, 0.095580066,-0.150398499, 0.369640724,-0.579698416, 0.123260382, 0.153641345, 0.329622622,-0.264956574,-0.401678895,-0.356595465, 0.334896756,-0.364060869,-0.248326880,-0.306961492, 0.099136516, 0.323578705, 0.017184324,-0.341719335, 0.237457856, 0.235800123,-0.347960059,-0.020063946, 0.393882633, 0.122111182,-0.001373365
O43143,-0.323692881,-0.239331127,-0.375382645,-0.268776705,-0.075923001, 0.168369413, 0.144775386, 0.199471227, 0.808411750,-0.035341772, 0.611199387,-0.067509221,-0.102928602,-0.026101263, 0.070922259, 0.275808256,-0.078944479, 0.023187193, 0.045997579,-0.452671449,-0.511430980, 0.101089997,-0.524355091, 0.494140970, 0.468278310, 0.531900673,-0.046839283,-0.223808352,-0.021523625,-1.514115648,-0.383231373,-0.355890686, 0.144121293,-0.113127409, 0.004865932, 0.319034304,-0.168907046,-0.107865612,-0.027298098,-0.739625428,-0.384400377, 0.332339702, 0.284379825,-0.443289447,-0.357963898,-0.255379188
