O14979,-0.13672968,-0.24180359,-0.47585291, 0.16941899,-0.08192087,-0.00679492,-0.21089207,-0.19752471, 0.63036139,-0.40078958, 0.16352764, 0.13022992,-0.08304708, 0.36836927, 0.16920965,-0.08145073,-0.27627041, 0.27502566,-0.21893350,-0.43044344, 0.29741833
O14980,-0.12386805,-0.33876594, 0.16456861,-0.11821008,-0.21242046,-0.44206099,-0.16784141,-0.11390511,-0.63290826,-0.12227029,-0.50944718,-0.20326198,-0.02707704,-0.02321733,-0.41189650,-0.41234171,-0.28738804,-0.23649352,-0.44026577, 0.10341270,-0.20005140
O15015, 1.05212647,-0.72389920,-0.27204654, 1.01813425, 0.21047510, 1.03325053,-1.05859552,-0.29968311, 0.03986957,-0.24764893, 0.94715357, 0.19975164, 0.43308972,-0.19981756, 1.21888086, 0.80480931, 0.34376583, 0.78399436,-0.76366493,-1.24769322,-0.48963702
O15020,-0.23496259,-0.15517612,-0.19811023,-0.28504451,-0.10779822,-0.17080578, 0.04414932,-0.20343060,-0.19724935,-0.03939906,-0.28845699,-0.12038526,-0.13813989,-0.41069740,-0.18163284,-0.23299654,-0.17699128,-0.18539170,-0.16526074,-0.19883031,-0.22129088
O15050, 0.26107379,-0.33120110,-0.10281061, 0.22728486, 0.05952242,-0.08416899, 0.00424384,-0.18448531, 0.36784093, 0.29438798, 0.17974302, 0.28217555,-0.44711325,-0.82572720,-0.70969181, 0.34583019,-0.49858840, 0.22056085,-0.05896892,-0.20762837,-0.36219978
O15066, 0.42903390, 0.54208437,-0.31310819,-0.24274512,-0.08401634, 0.27223368,-0.95666772, 0.35606719, 0.44418991, 0.38682698, 0.50119784,-0.12394900,-0.85565879,-0.60087215,-0.53341356,-0.86429343, 0.50038657,-0.89751797,-0.43764910, 0.59979581,-0.28152260
O15143, 0.10102227, 0.37021894, 0.16024481, 0.24602754,-0.79384089,-0.23946387, 0.10961984,-0.19647830,-0.19029705, 0.48787682, 0.53742270,-0.74747926,-0.29957361,-0.47382793,-0.27494200,-0.19593000,-0.19084323, 0.08139817, 0.26273184, 0.36474422, 0.10314320
O15144,-0.02621053,-0.34023752, 0.22512314,-0.17955049,-0.37866602,-0.17856878,-0.01461652,-0.12172823,-0.08045229,-0.05330918,-0.44028168,-0.36008607,-0.99764513,-0.15866289, 0.60187936, 0.80507637,-0.15654876, 0.41164468, 0.07430613,-0.07817630,-0.09660057
O15212,-0.2947800,-0.4752865,-0.5907839,-0.5524044,-0.7024889,-0.5910479,-0.5486999,-0.6751238,-0.3462275,-0.3522962,-0.3016039,-0.6949386,-0.5195198,-0.5412718,-0.4326709,-0.4945198,-0.4894330,-0.5719105,-0.4724839,-0.5808706,-0.6033312
O15327,-0.32548326,-0.13814788, 0.39535273,-0.82662310,-0.18522410,-0.02081013,-0.27919413,-0.68427058,-0.27844983,-0.15369018,-0.17594276,-0.52026001,-0.42091343,-0.58682659,-0.63300917,-0.68451795,-0.43881805,-0.61598714,-0.88710653, 0.21505943, 0.87630979
O15347,-0.052004235, 0.256848497, 0.227690128, 0.142060829, 0.204253636, 0.039582215, 0.314212173, 0.178203068, 0.116342067, 0.094321725, 0.094085116, 0.007689126, 0.106596458, 0.189721924, 0.186723598,-0.015429126, 0.117286858,-0.018742776, 0.111367863, 0.138229155, 0.206694421
O15355, 0.04229264, 0.25741468, 0.24879914,-0.20287918, 0.50723639, 0.14221142,-0.51613482, 0.26360100, 0.16377311, 0.05524993,-0.14311725, 0.25127129, 0.44454010, 0.42278814, 0.26446038, 0.26401517, 0.26910194, 0.16393230, 0.04649190, 0.32948190, 0.30702132
O15371,-0.39199573, 0.22307658, 0.19538833,-0.05010460,-0.45831679,-0.45593378,-0.21848812, 0.01986981,-0.21916192, 0.11155843,-0.19197178,-0.25177540, 0.28901439, 0.26726243, 0.40634797,-0.07093918, 0.41098953,-0.07425283,-0.17724770, 0.14000103, 0.11754046
O15372, 0.10912430, 0.03898318,-0.16065190,-0.06532907,-0.31648703,-0.29630248,-0.31876924,-0.26430047,-0.17812510, 0.34032872, 0.18085725,-0.29424848, 0.15590921, 0.13415725, 0.08318419,-0.29001308,-0.28492631,-0.09644684, 0.07143140,-0.03577481,-0.05823539
O15382, 0.10831256, 0.50866054, 0.10223116,-1.58323417, 0.08642131,-0.08587197, 0.47469881, 0.95381788, 0.05995379,-0.59955240,-0.03922366, 0.08255739, 0.44617292,-0.15441016, 0.28302196, 0.25574746, 0.40751446, 0.07892428, 0.55954352, 0.55957990, 0.18266933
O15427,0.7737073,1.0685356,0.1894636,0.9673062,0.3676999,1.0471083,0.3308536,0.6222452,0.4398803,0.4196564,0.6970202,0.7660720,0.5864340,0.8195817,0.8504669,0.3068118,0.3668780,0.7100994,0.5867970,0.4660399,0.2745013
O15440,-0.12136170,-0.17195303,-0.28793518, 0.17054979, 0.07830700, 0.11919927, 0.04689387, 0.34337526,-0.19394527, 0.25632104,-0.06601044,-0.38066438,-0.08068159,-0.10243355,-0.23776841, 0.12261931, 0.41807827, 0.10130909, 0.04173451,-0.18862086,-0.35647976
O15511,-0.05265839,-0.03996650,-0.04162310,-0.05565056, 0.31047862,-0.02858506,-0.03913410,-0.04593484,-0.03975359,-0.03398441, 0.03054799,-0.31916081,-0.04256738,-0.06431934,-0.04165851,-0.04210372,-0.03701695,-0.04541737,-0.06239861,-0.02579669,-0.04825727
O43143, 0.709386419, 0.056466339,-0.279562034, 0.116809951,-0.327825932, 0.110470372, 0.071376048,-0.002701886, 0.073996245, 0.573800787, 0.912849253,-0.246117448, 0.224339339, 0.145396450, 0.549102749, 0.230994819, 0.490471533, 0.399079093, 0.587883399, 0.174408988,-0.140712466
O43175, 0.39427693, 0.80381985, 0.74983259, 0.35690695, 0.99909532, 0.48403906, 0.73291388, 0.86689888, 0.69189358, 0.45983638, 0.88450173, 0.02020679, 0.63140622, 0.54778283, 0.35812319,-0.18302161, 0.23326280, 0.67519876, 0.45393199, 0.72555554, 0.42819961
O43242,-0.82339003,-0.23452975,-0.08377915, 0.34222399, 0.05559613,-0.02634729, 0.48020329, 0.29625679,-0.98960945,-0.23275603, 0.13512272,-0.27182814,-0.38279979, 0.26498014, 0.83854118, 0.38339124,-0.27679234,-0.25882465, 0.52151883,-0.26064654,-0.35371206
O43324, 0.001842478, 0.000754338,-0.012819886,-0.018489884, 0.023709941,-0.006159658,-0.016592265, 0.007928267, 0.014109516, 0.089305872, 0.011627435,-0.058996897, 0.000897863,-0.020854097, 0.004300204, 0.003854993, 0.008941763, 0.000541343,-0.017250191, 0.011947970,-0.010512607
O43390,-0.688825953, 0.555746582, 0.121022423,-0.228985355, 0.278448543,-0.453239274, 0.003243306,-0.199275714, 0.218408318,-0.164241496,-0.854521845,-0.332201824, 0.240708419, 0.146248460,-0.358821948,-0.143812454, 0.024136188, 0.377606627,-0.273649297, 0.321215721, 0.029528824
O43598,-0.10827254,-0.39832005,-0.40126061, 0.93434718, 0.00489099,-0.26676329, 0.76392066, 0.00497278,-0.78158419,-0.06755611, 0.54364947,-0.76773469,-0.45844056, 0.31952903, 0.62033827,-0.12604353,-0.12095676, 0.59416798,-0.95552891,-0.47859774,-0.02788768
O43670,-0.13791329, 0.23325808, 0.52968326, 0.14516650, 0.19450608, 0.28103948,-0.49739096, 0.21430011, 0.03690395, 0.13247161, 0.45091548,-0.41646104,-0.11747798,-0.13922994, 0.28618613, 0.23686266,-0.01086261,-0.39861652, 0.43860958, 0.27480758, 0.34390115
O43683, 0.854355673, 0.403901621, 0.031223050,-0.098299686,-0.141863208, 0.078088294,-0.601313549, 0.124559693,-0.179030486, 0.005450803,-0.018418582, 0.472891747, 0.755813311, 0.172251811,-0.405749795,-0.635961328,-0.075034181,-0.046311347,-0.022434602, 0.003134328, 0.054393404
O43707, 0.3652522,-0.1848024,-0.3682215,-0.1333789, 0.1375510, 0.1236379, 0.4005179, 0.3902574,-0.5677653,-0.2327244,-0.6648078, 0.3837832, 0.1357218,-0.4725593, 0.2917234,-0.4096837, 0.2782067,-0.2717193,-0.6400751, 0.3532079, 0.1302361
O43719,-0.32764013, 0.23725876,-0.02481346, 0.18209827, 0.26878140,-0.30609466,-0.26327956,-0.06060636, 0.12305526,-0.00395795,-0.19437988, 0.02009032, 0.09951867,-0.37970125, 0.26336619,-0.10737710,-0.33299900, 0.25960733,-0.31759668,-0.05937051, 0.16104928
O43776, 0.41986669, 0.12597586, 0.09973824, 0.05027459, 0.18752425, 0.18653514, 0.12049986, 0.06363038,-0.14794317, 0.57525480, 0.47395381, 0.80316487,-0.57756406, 0.25615981,-0.17646163, 0.30093472, 0.16442991,-0.37076276, 0.28039346,-0.16865890,-0.01585105
O43809,-0.43905615,-0.34025084, 0.05344073, 0.20061042,-0.07686727, 0.13518200,-0.02495527, 0.69334303, 0.07472566, 0.77077770,-0.21359145, 0.25300879, 0.12050497, 0.05736206, 0.52056064, 0.37866475, 0.13264678, 0.44338140, 0.52159788, 0.34402932,-0.06923830
O43852, 0.69078160, 0.16419267,-0.55601197, 0.06533249, 0.20265319, 0.18610042,-0.50625520, 0.47930265, 0.09395117, 0.51601295, 0.63967131, 0.36095496, 0.18066880, 0.09596578,-0.32830739, 0.10406471, 0.53255090, 0.49293774, 0.41557743, 0.52630209, 0.45936235
O43865, 0.09630630,-0.07515304, 0.18292987, 0.50666560,-0.19499231,-0.27838417, 0.40049040, 0.16274010, 0.24147474,-0.03050702, 0.08599110, 0.36661200, 0.59970581, 0.41095361, 0.35328458, 0.18580067, 0.45001447, 0.61493206, 0.21547334,-0.29478992, 0.03445227
O60234,-0.27732558, 0.02899037,-0.48961423,-0.47287379,-0.79652152,-0.75779549,-0.59883466,-0.05324258,-0.36094036,-0.31541332,-0.81653748,-0.71348040,-0.45703626,-0.47878822, 0.23724676,-0.75805316, 0.26164532,-0.15729187,-0.56309857,-0.33722080,-0.20003011
O60381,-0.16395658,-0.18443999,-0.11978532,-0.31070423,-0.31046924,-0.17181723,-0.28168222,-0.56345323,-0.18885875,-0.56279178,-0.34049961,-0.22067970, 0.10233634,-0.30389303,-0.03295131,-0.42586160,-0.14596105,-0.22594912,-0.65277730,-0.15980010,-0.18226067
O60506,-0.51401079,-0.37646927, 0.27062277,-0.36533215,-0.29935931,-0.05903738,-0.70607042,-0.28073318,-0.04160451, 0.63670019,-0.12542174,-0.46704906,-0.60118475,-0.14583656, 0.20930877,-0.52111023,-0.07328312,-0.15894675,-0.27732037, 0.21988469,-0.21928431
O60664,-0.100271107,-0.646036546, 0.401364115, 0.145710317, 0.250470443, 0.328301575,-0.175797423, 0.389423272, 0.175871962,-0.168997295,-0.120925005, 0.431143148, 0.274842284,-0.001432410,-0.359865861, 0.154464865, 0.642957331,-0.288144914,-0.111491580,-0.080108646, 0.002937405
O60841, 0.10326839, 0.11518659, 0.01084743, 0.20240338,-0.03561807,-0.70127313,-0.24142991,-0.33804195,-0.01347306,-0.50345723,-0.04892349,-0.45306163, 0.22049867,-0.41100951,-0.25433887,-0.02521935, 0.05888558,-0.17240948,-0.23460188,-0.22270055, 0.30699689
O60869, 0.062756791, 0.339357735, 0.407334152, 0.243996456, 0.223485121,-0.180865048, 0.142809946, 0.147746163,-0.243961872, 0.264420425, 0.021240844, 0.144288853, 0.226439443, 0.189177624, 0.214582800, 0.143675657, 0.174100873, 0.165700453, 0.002975483,-0.007152008, 0.079525343
O60884, 0.222294556, 0.074365927,-0.005664721,-0.007309819,-0.312676722, 0.172052545,-0.359061613, 0.083404843,-0.107732420, 0.059041529, 0.237066744, 0.250404840,-0.035264589,-0.143347084, 0.035311042,-0.311920718, 0.143863349, 0.677927147, 0.284965841,-0.550528370,-0.306192163
O75037,-0.21169133, 0.44261326, 0.01236701, 0.02820520,-0.37592961,-0.14534543,-0.26543100,-0.66511617,-0.58610197, 0.47911431, 0.00011677, 0.54023126,-0.83054881, 0.12014285, 0.46776153, 0.16467770, 0.35913504, 0.10364987,-0.35940998,-0.11598781, 0.52585265
O75083,-0.34922531,-0.53648076,-0.05787315,-0.16666376, 0.17413431,-0.09837956, 0.47973313,-0.41669836,-0.60623633,-0.82351356, 0.41465565, 0.11595556, 0.36847206, 0.88112639, 0.60947724,-0.05653749,-0.99638035,-0.74821366,-0.24207782,-0.40215231,-0.28419457
O75131, 0.20132116,-0.15167550,-0.11955989, 0.58491493, 0.08385114, 0.66378058, 0.60930796, 0.13037083,-0.01132836,-0.37099585, 0.22963851, 0.11741412,-0.28018901,-0.30194097,-0.69390378, 0.27162824, 0.27671502, 0.02571554,-0.70311313,-0.53104216,-0.55350274
O75340, 0.089759373, 0.004530159, 0.010821982,-0.110726101, 0.033992549,-0.081704513,-0.063820305,-0.010747548, 0.287973448, 0.059863802, 0.050560161,-0.034244546, 0.083875084, 0.062123124, 0.239240813, 0.148649918, 0.153736688,-0.082512768, 0.301179572, 0.177256006, 0.154795429
O75347, 0.84117715,-0.13931414, 0.01591743, 0.35760298,-0.15313920, 0.13862508,-0.08401546, 0.16649124,-0.39944194,-0.14513072, 0.82326193,-0.57958102,-0.15068592,-0.31438839, 0.05179576, 0.32874024,-0.45272474, 0.49980604, 0.57013097,-0.40245790,-0.10981380
O75367, 0.06678300, 0.30209260, 0.66440103, 0.36923097,-0.24308173,-0.19274262,-0.53577809,-0.14126782,-0.15111973,-0.02460609, 0.25560846,-0.41371276,-0.21855266,-0.33244355,-0.15300851,-0.13989847, 0.20815968,-0.18881693, 0.23805757, 0.24013695,-0.11796443
O75368,-0.422652282, 0.006637958,-0.466321231,-0.357099067, 0.009128809,-1.146818575, 0.285586456,-0.251536382, 0.115601599, 0.752872331,-0.652414955,-0.741460217,-0.456185846,-0.410649961, 0.064783923,-0.665230629, 0.334826892, 0.337569487, 0.003312727,-0.246313133,-0.447753999
O75369,-0.048031928,-0.072649156,-0.146552033,-0.113816581, 0.119705160, 0.010030730,-0.064462971, 0.044873924, 0.002319649, 0.054175866,-0.040444527, 0.285911022,-0.207117524, 0.126828534, 0.013574454, 0.231231386,-0.022662298, 0.227917737, 0.021225442,-0.160784897, 0.125443205
O75390,-1.29233419,-0.06282636,-0.38069562,-0.30033737,-0.53776651,-0.50505396,-0.06952151,-0.63331523,-0.62632629, 0.04881307,-0.82781565, 1.05393863,-1.56016041, 0.61882024,-0.04840412,-0.06882917, 0.34975387,-0.11592716,-0.63969210,-0.44831012, 0.33020447
O75494,-0.09398393,-0.10435874,-0.18317427,-0.36990000, 0.08120888, 0.12919962,-0.81590302, 0.28115765, 0.28916641, 0.21889419,-0.11784869,-0.11948212, 0.39778844,-0.29544147,-0.25113022,-0.25157544, 0.08812517, 0.56383249,-0.02979041,-0.28730015,-0.15306318
O75531, 0.71811350, 0.26234495,-0.19766063,-0.26646704, 0.49827418,-0.36626413,-0.19342111,-0.09022721,-0.52429899,-0.72434581, 0.50297481,-0.16014942,-0.57424883, 0.02837328,-0.17568691,-0.07869102,-0.71636373, 0.65819593, 0.17715963,-0.09351992,-0.42002642
O75533,-0.1298440,-1.0535824,-0.2056261, 0.9168908, 0.3211098,-0.4713328,-0.1133256, 1.1473077, 0.9435214, 0.7183948, 0.6414345, 0.1040786, 0.6507938, 0.8367038, 0.6288939, 1.0901012, 0.4738914, 0.6873814, 0.6171302,-0.2548718, 0.6619111
O75592, 0.1230596, 0.2490659, 0.1972637, 0.2452748, 0.1792221,-0.0678719,-0.1026306, 0.1971013, 0.2136558, 0.2568168, 0.1544192, 0.2767148, 0.1240219, 0.1745380, 0.1268274, 0.5123015, 0.1754763, 0.2098415, 0.4730941, 0.2649964, 0.1696156
O75643, 0.34285710,-0.19639442,-0.18799274, 0.06082820,-0.11020351, 0.06520643,-0.25865541,-0.13285399, 0.13638428, 0.11417255, 0.07701808, 0.14219588, 0.13052592,-0.17093492,-0.18458640, 0.14513055, 0.09856279, 0.14181690, 0.07064396, 0.06687574,-0.23710032
O75821, 0.1590975, 0.2308864,-0.5560440,-0.2736998, 0.1373971, 0.1214851,-0.1039430,-0.1205334,-0.4952200, 0.1143436, 0.2024522, 0.1536663,-0.1307059,-0.2241172,-0.1539099,-0.1543551,-0.3427998, 0.1807880,-0.2593971,-0.2732966,-0.2429547
O75822,-0.136192382,-0.653159672,-0.329074753, 0.159366745,-0.005221219,-0.494723230, 0.421229923,-0.072870624, 0.115538996, 0.170112728,-0.039560418, 0.098137879,-0.749670010, 0.758983719, 0.421894330,-0.072238762,-0.393318347, 0.123297443, 0.238705259,-0.018602185, 0.492947824
O75874, 0.173609197, 0.455326564, 0.208486896,-0.267674779, 0.514714400, 0.156382471, 0.292894489, 0.483023366,-0.005217349,-0.271548332, 0.130055643, 1.015884810, 0.010995706, 0.019768783,-0.151681499,-0.344406088, 1.098858939,-0.092403084, 0.231142894,-0.477706035,-0.344975771
O75909, 0.0512048, 0.6261161,-0.5369133,-0.1195003,-0.3208782,-0.7131527,-0.2643104,-0.2076415,-0.4158784, 0.4210273, 0.3067376,-0.2447867,-0.3456700,-0.3674220,-0.2541487,-0.9777550,-0.2495071, 0.1268178,-0.5910292,-0.1562636,-0.3306668
O75937,-0.01216477,-0.16291992,-0.33113034,-0.13180091,-0.07907700,-0.08573434,-0.10730702,-0.17485589,-0.46258071, 0.35454555,-0.22303888,-0.02757895,-0.11930100,-0.14105296, 0.53352257, 0.02292932, 0.01911022, 0.18669639, 0.12453311, 0.08228389,-0.22907044
O76003,-0.53664830, 0.16332707, 0.37797345,-0.21277624,-0.15367964,-0.81724075, 0.26091782,-0.42820618,-0.45506817, 0.08946959, 0.09230388,-0.33867374,-0.15468912,-0.18242111,-0.34147814, 0.21139809, 0.04917870, 0.04724832, 0.13227687,-0.06001798,-0.08247855
O76021, 0.18539340,-0.36247335,-0.35742149, 0.30294619, 0.54111957, 0.34421799, 0.06725293, 0.54035614, 0.24153126, 0.55127238, 0.14689981, 0.19092661, 0.17268769, 0.50064130,-0.19039769, 0.18646269, 0.37986232, 0.40431719, 0.77347760,-0.01286568,-0.08964068
O76031,-0.151468818,-0.255702588,-0.346381703,-0.094255575,-0.182057282,-0.136619224,-0.257877750,-0.193351803,-0.187170554,-0.025108346,-0.203900938,-0.254595142,-0.108924618,-0.130676578,-0.051409386,-0.162838544,-0.157751773,-0.166152193,-0.170826011,-0.088345560,-0.009490389
O94812,-0.183098926, 0.264824990, 0.124747788, 0.085260031,-0.076884394, 0.165330005, 0.142957032,-0.514579255, 0.154773288,-0.007380211, 0.178223329, 0.089533938,-0.125291130,-0.004562697,-0.118313170, 0.089074850,-0.279550834, 0.132634721,-0.236326975, 0.187005416, 0.217091485
O94832,-0.050112012, 0.058702083, 0.017889041, 0.025434713,-0.108028010, 0.055006673,-0.050717175,-0.226303174,-0.006312381,-0.000654924,-0.606743971,-0.082423034,-0.215831541,-0.412888456,-0.065196790,-0.065642002, 0.012786191, 0.279280306,-0.195756887,-0.525110710,-0.075462715
O94929, 0.38511740, 0.05265861,-0.04353468, 0.34419932, 0.08204900, 0.81618382,-0.10950941, 0.05666943, 0.15730424, 0.24403731, 0.32069015, 0.55453809,-0.28179526,-0.42462548,-0.30648745,-0.03560803, 0.03592410, 0.13710644, 0.10242963,-0.07247319, 0.09332463
O95218,-0.23175011, 0.07002625,-0.15561085,-0.22192855, 0.52122263, 0.03529467, 0.23633255, 0.16091362, 0.23462049, 0.23437938, 0.07508310, 0.11817115,-0.26594251,-0.33266952,-0.21984929,-0.19710147, 0.23411522, 0.22351382, 0.01544958,-0.18987550,-0.21233607
O95373,-0.151284650, 0.249253826, 0.317806965,-0.085708925, 0.252940134, 0.094368588, 0.134514315, 0.289967823,-0.024989346,-0.193183802,-0.111544250,-0.101631827, 0.250240691, 0.072592733, 0.004911853,-0.072390350,-0.067303580,-0.075704000,-0.216099521, 0.252120886,-0.143628096
O95399, 1.002749307, 0.313104318, 0.034886117, 0.573301857,-0.315467380, 0.637563533, 0.684523897, 0.928141891,-0.157289371, 0.261362668, 1.170607452, 0.669446182,-0.004030564,-0.225880307, 0.318886562, 0.709765513, 0.784174863, 0.633482026, 0.571901261, 0.805712736,-0.052160538
O95433,-0.58845293, 0.55165382, 0.35206208,-0.87214573,-0.60501914,-0.09825951,-0.85851805,-0.01043128, 0.24697250,-0.51254559, 0.68630340, 0.08699824,-0.77002159,-0.45832197,-0.40708460,-0.26329011,-0.63904080, 0.16290756,-0.41454511, 0.30831671, 0.17190046
