O00571,-0.427849437, 0.302389543, 0.189963521, 0.106500017,-0.368557003,-0.079782134, 0.049026555,-0.166551478,-0.103468186,-0.209041246, 0.307883638, 0.230609887, 0.112666532, 0.071303552, 0.431396710, 0.093110475,-0.165668865,-0.369713178, 0.341304818, 0.293559585, 0.226429767,-0.299331227,-0.001590787, 0.310099093, 0.116508380,-0.794141984,-0.098319715, 0.039975083, 0.248996022, 0.002233224, 0.217675528, 0.338761886, 0.087990627,-0.198714176,-0.067802826, 0.601097043, 0.621012889,-0.234054122, 0.197144431,-0.092797851,-0.225061093, 0.402816694,-0.210159151, 0.243204544, 0.064519360,-0.486645008, 0.188550403, 0.085281919,-0.112259143, 0.015132249,-0.094212865, 0.096270695,-0.325574948,-0.093224602,-0.042173813,-0.347495817,-0.380583887,-0.051229454, 0.122851193, 0.109661222, 0.135974005, 0.003620554,-0.360474801,-0.137739853,-0.136063398
O14579, 0.088949157, 0.448726260, 0.372770703,-0.015969700, 0.236796491, 0.185880696, 0.376390195, 0.336204860, 0.238657987,-0.253412614, 0.105522708, 0.317083295,-0.453144068, 0.411735664, 0.437370678, 0.265710382, 0.346125050, 0.689150083,-0.017575630,-0.250119898, 0.163607920,-0.088989380, 0.066134917, 0.297041776, 0.096430154,-0.228784048, 0.523972918,-1.041173703, 0.513229943, 0.054145898, 0.578707075,-0.069843736,-0.700254834,-0.287320964, 0.309500334, 0.128502345,-0.214749958,-0.132574187,-0.347736690,-0.595243268, 0.327876745,-0.749826435,-0.432599946,-0.129338400, 0.078654191, 0.377359476, 0.429302158, 0.014446187, 0.523738149,-0.796447373,-0.180596110,-0.029736997,-0.005578217, 0.361370475,-0.117124638,-0.192804111, 0.123629413, 0.439048259, 0.382226489, 0.598009712, 0.153822100,-0.180057224,-0.017020049, 0.094326496, 0.189200577
O14602, 0.245366669, 0.065229446, 0.329732109, 0.236078628, 0.278138841, 0.314729175, 0.003298237, 0.114187815, 0.174312765, 0.253792148, 0.206544232, 0.262672926,-0.340467263, 0.278034442,-0.253561905, 0.317197158,-0.406735650,-0.000200150,-0.025820454,-0.160319720, 0.088312291, 0.004838913, 0.135938528, 0.106783087,-0.007247403, 0.034587987, 0.279337334, 0.013624972, 0.117569442,-0.386635780,-0.296675487, 0.137589850,-0.228237888, 0.018882520, 0.171545132,-0.046158837, 0.072025187, 0.264369008, 0.228306661, 0.620021584, 0.009140958, 0.232547303,-0.056333602, 0.177007333,-0.012392766, 0.539509355, 0.432604813, 0.212629324, 0.059922001, 0.024556048,-0.100285585, 0.145528628, 0.209546572,-0.117010381, 0.160864519, 0.003878246, 0.019614374, 0.240132806, 0.101938088, 0.127620076, 0.029045004, 0.089541252, 0.119401971, 0.215708839, 0.170882317
O14684, 0.95451786, 0.59246010, 0.69125019, 0.64504160, 0.34205870, 0.70421914, 0.40994175, 0.29189411, 0.38962253, 0.25585299, 0.39626152, 0.65154550,-0.49454691, 0.78843590, 0.48591941,-0.08111125, 0.20444742, 0.14680271, 0.26081109, 1.00108017,-0.04828568,-0.34383128, 0.37588625, 0.34686875, 0.19523365,-0.05621092, 0.13548275,-0.03075458,-0.46177990, 0.01557845, 0.19256813, 0.07016446, 0.68126389, 0.01595645,-0.42132776, 0.32535184, 0.91492911,-0.21392557, 0.11019968, 0.11815920, 1.03636818, 0.37589243, 0.31412773, 0.23561542, 0.31826184, 0.17884491, 0.43894372, 0.44470341, 0.48280563, 0.28292350, 0.68820566, 0.02863744, 0.44064948, 0.14919802,-0.02845615, 0.38122866, 0.40348814,-0.43057408, 0.39677175, 0.87015871, 0.59025928, 0.76516609, 1.16332241,-0.94283953,-0.05574972
O14737,-0.520448253,-0.397596982,-0.415812437,-0.233128933,-0.718276271,-0.354473845, 0.416365155,-0.282198469,-0.358738484,-0.677718483,-0.008711804, 0.258080561, 0.169068942,-0.093775083,-0.830313442, 0.117882828, 0.335484881, 0.207227134,-0.165912828, 0.416681994,-0.059522461,-0.499526930,-0.255986720,-0.879588707, 0.027112096,-0.269357612,-0.100942466, 0.285968085,-0.686757678, 0.044359670, 0.313958538, 0.143703598, 0.052780323, 0.261061807, 0.036948579,-0.055331961,-0.862942586,-0.217800066, 0.257762808,-0.059127302, 0.495055148, 0.047160754, 0.070994423,-0.484634839,-0.345463752,-1.136134047,-0.340770257, 0.096907950, 0.315037900, 0.217373779, 0.480140278,-0.611409815,-0.726477332,-0.933579586,-0.278812816,-0.356043604, 0.043959464,-0.481664540,-0.296300288,-0.223277534,-0.109998337,-0.300926990,-0.417873424,-0.551161217,-0.125180460
O14745,-0.005224703,-0.047036115, 0.075907610, 0.040817896, 0.042295166, 0.052941878, 0.034071355,-0.042711750, 0.015836090,-0.036622091, 0.029547649,-0.035385582,-0.144945481,-0.043217695, 0.041600497,-0.139894350, 0.361231328,-0.027082497,-0.029235802, 0.044632459, 0.054975119,-0.025271982, 0.110852749, 0.051613552, 0.017452865, 0.090865950, 0.058914221, 0.040431685, 0.035204433, 0.007047840, 0.006466873, 0.060059560, 0.074364680,-0.116647916, 0.095367184, 0.034738920, 0.067519058, 0.093304248, 0.053111447,-0.157131368,-0.028598807, 0.097611761, 0.018871916, 0.054586980, 0.099273028, 0.071588812, 0.068719642, 0.002418843,-0.075067379, 0.012179823, 0.009955786,-0.046710133,-0.027083156,-0.044423717, 0.162504740, 0.019779255, 0.059820428, 0.075825869, 0.021777552, 0.023088256,-0.002505814, 0.034192787, 0.178017596,-0.011148959, 0.162751776
O14818,-0.113183604, 0.664431393, 0.483561872,-0.185841224, 0.089432135,-0.108720054, 0.485637898,-0.092480742, 0.079883588, 0.388463234,-0.031930551, 0.248990017, 0.474658607, 0.234308700, 0.072073453, 0.514719547, 0.354742406,-0.012749241, 0.875994266, 0.042227037,-0.030429738, 0.190794016,-1.074331372, 0.100493176,-0.037670939,-0.135810852, 0.090592186, 1.219123491, 0.872437600, 0.468290409,-0.556687812,-0.502316432, 0.725639431,-0.001014147, 0.332987164,-0.204124565, 0.059241799, 0.073867692, 0.729765634, 1.335378456, 0.872931034,-0.217405740,-0.177034019,-0.589321570, 0.142249186,-0.347983657, 0.361138777, 0.379322315, 0.339798903, 0.186821333, 0.207497530, 0.134135106, 0.004081794, 0.251475940, 0.334668549,-0.292583574,-0.481655073, 0.122529672, 0.576105272, 0.033519069,-0.253063490, 0.833739769,-0.198623361, 0.082262863, 0.134679955
O14828,-0.017131722, 0.029045371, 0.071620748, 0.181455141, 0.000732027,-0.002076055, 0.052472991, 0.008141473,-0.057749555,-0.005616940, 0.017268496, 0.102644116, 0.013673990,-0.007575535,-0.019708719,-0.291754526,-0.025174629,-0.040986871, 0.025954651, 0.025184556, 0.053030267, 0.022533029, 0.214632354, 0.030241551, 0.037756088, 0.036530817, 0.107929373, 0.044510831, 0.027170503, 0.276113088,-0.046616077,-0.005136466, 0.025169032,-0.001320503,-0.002335150, 0.095202657,-0.070974727,-0.057302614,-0.008660424, 0.107314538, 0.108406946, 0.021639970, 0.131256083, 0.131707653, 0.100665097, 0.047114969, 0.130577426, 0.160711457, 0.079203790, 0.095328176, 0.045283656, 0.055870650, 0.043013182, 0.108817043,-0.040523774, 0.055855133, 0.021257950, 0.054766442, 0.037831614, 0.028986371, 0.045067525, 0.037267196, 0.199681087,-0.000300397,-0.011239911
O14880,-0.593684521, 0.099303308,-0.499134765, 0.030185940,-0.068951181,-0.196933114, 0.348906131, 0.223723849, 0.362027193, 0.169580156, 0.153081952, 0.486062964,-0.312803356, 0.424872379, 0.493623634,-0.154512723, 0.226500273,-0.208757728, 0.448957348,-0.056943857,-0.298903321, 0.061482485, 0.106945183, 0.252908815,-0.219917330,-0.411129886, 0.190851002, 0.232950849, 0.119887051,-0.313768241, 0.642526481, 0.007876472,-0.309398306,-0.874662400, 0.169617560, 0.154025742, 0.421609374,-0.375266443,-0.520371621,-0.944000663, 0.215240598,-0.080865948, 0.531876333,-0.029583883,-0.178896231,-0.037142219, 0.066828078,-0.119291208, 0.220650524, 0.099782989, 0.319289981, 0.395606643, 0.512981815, 0.371776487,-0.279257841,-0.068391653, 0.040671828,-0.008851049, 0.138176920,-0.219218120, 0.039180076, 0.416569322, 0.205112006, 0.306360136, 0.246663505
O14949, 0.016196261,-0.053281844, 0.008260717, 0.009969872, 0.020930598, 0.063034943, 0.032853929, 0.062436671,-0.044452622, 0.065160907,-0.010593920,-0.009885222,-0.040213875, 0.015278687,-0.062647573, 0.015032486,-0.072883962, 0.064722339, 0.106500704, 0.148834425,-0.131283319, 0.141412419, 0.018279613, 0.131620649,-0.212985262,-0.046540922,-0.070166248, 0.147285561,-0.052934946,-0.076593712, 0.158759665, 0.017359096, 0.010419493, 0.029807025, 0.072363087,-0.022436733, 0.004411440, 0.061654263, 0.025566392, 0.173926410,-0.029304323, 0.218276671,-0.417755794,-0.223448596, 0.039695914, 0.096802841, 0.042560531, 0.090115307, 0.034717256, 0.096510864, 0.083113479, 0.088929994, 0.092555174, 0.027728682, 0.071413423, 0.033777119, 0.042283752,-0.005720322, 0.054086937, 0.012155792, 0.027133182,-0.019075897, 0.018858739, 0.011902812, 0.044534008
O14950,-0.460510454, 0.000869540,-0.041127147,-0.008463767,-0.459381381,-0.321763842,-0.129953581, 0.367575988, 0.061036845,-0.141857654, 0.004238875,-0.118487608,-0.205829994,-0.606388736, 0.527981716,-0.553759642,-0.273766987, 0.310859024, 0.077694697,-0.661251069,-0.410721613, 0.459022093,-0.148293182, 0.047791785,-0.271877613,-0.362125338,-0.766061713, 0.330853765, 0.056238471,-0.368628222, 0.040951985,-0.013860105, 0.172888665,-0.027187610,-0.525394112,-0.181191766,-0.315479643, 0.158939498,-0.071644725, 0.001241500,-0.109820340, 0.003769189,-0.054578345,-0.089000197,-0.104942804,-0.300864527,-0.083349937,-0.233347931, 0.088727790,-0.350232423,-0.293868328,-0.377467879,-0.076793676,-0.182634499,-0.254495462, 0.180966621,-0.274706978,-0.121011915,-0.036670247,-0.177750789, 0.008406746,-0.067425075,-0.100041900,-0.432105001,-0.028625193
O14974, 0.431136005, 0.531009690, 0.251919367, 0.440561175, 0.632336043, 0.012885975, 0.701481063, 0.246334400, 0.293109855, 0.145413731, 0.187733912, 0.050256972, 0.757148003, 0.084372993, 0.297365893,-0.101326565, 0.243877915, 0.317013679, 0.745852235, 0.668193268,-0.007991256,-0.101305761, 0.211183946, 0.369855329, 0.139150950,-0.332591520, 0.782285834, 0.217593443, 0.946598596, 0.505616226, 0.313317985, 0.050804791, 0.504536443, 0.231389542,-0.060595942, 0.182233534,-0.135501883,-0.437806594,-0.900089307, 0.666486779, 0.401815099,-0.064837705, 0.151012112, 0.089623758, 0.380309835, 0.749985487,-0.219230550, 0.508595585, 0.328425159, 0.870047455, 0.453335016, 0.187540413, 0.154814787, 0.732068738, 0.612955916,-0.266344464, 0.763492670, 0.356250222, 0.621609074, 0.374836913, 0.067816425, 0.327057518, 0.476412522, 0.245562447, 0.356765324
O14979,-0.373008178,-0.515726428,-1.115440492,-0.584467747,-0.458100541,-0.450553582,-0.005615793,-0.713041554,-0.380894723, 0.073990434,-0.197631708, 0.062132237,-0.914632940,-0.871318109,-0.235145005,-0.248938394,-0.612063021,-0.462294016,-0.536407404, 0.334625568,-0.496547831,-0.530123523,-0.260285233, 0.313163958, 0.020866875,-0.110366138,-0.484471440,-0.173666146,-0.111066767,-0.281752298, 0.079339099,-0.382245747,-0.146270103,-0.053462623, 0.158449041,-0.596921064,-0.480081920,-0.413499163, 0.220303397,-0.400370075,-0.627574765, 0.385331567, 0.120034664,-0.080234262,-0.128284339,-0.276023960, 0.735412420,-0.353093790,-0.368344430,-0.650221399,-0.122567335,-0.437563760,-0.794079261,-0.184092792,-0.132190110,-0.475130826,-0.708739905,-0.506825925,-0.356908263,-0.375135436,-0.122804860,-0.525723566,-0.312565572,-0.412619176,-0.250941263
