O00567,-0.77784009,-0.56133593, 0.01280747,-0.91259757, 0.35119119,-1.22461709,-1.03954026, 0.02408366,-0.93732335,-0.65441196,-0.41832684,-0.39329359,-0.42655406,-0.53780083,-0.61136337,-0.23544758,-0.20616974,-0.34219593,-0.01203316,-0.41444038, 0.25076793,-0.24438287,-0.22165970,-0.67996310,-0.61844586,-1.17292517, 0.86934990,-0.01749928,-0.88364068, 0.17915692,-0.01784971, 0.21174254,-0.19059683, 0.20070694,-0.19510930,-0.71586725,-0.66432238, 0.10494880, 0.15271400,-0.16457529,-0.52310544, 0.49677432, 0.30704091, 0.17857804,-0.16878997, 0.27827289,-0.41507575, 0.23813185, 0.06109045, 0.05941331,-0.02798120, 0.12793889, 0.18905627,-0.07058716, 0.11892970, 0.28526807,-0.03668648, 0.48870807,-0.63146070, 0.02360388,-0.77310764,-0.66965994,-0.92321677,-0.22396796,-0.89058251,-0.54969192,-0.16667603,-0.67946964,-0.40375567,-0.49397193,-1.02387834
O00571, 0.107515352, 0.300098095, 0.267233676, 0.239857073,-0.134551704, 0.251794931, 0.200175778, 0.042942731, 0.223554674, 0.066179436, 0.070970209, 0.085227956, 0.239014242, 0.320891093,-0.025545166, 0.236263432, 0.028721339, 0.136439996, 0.123818534, 0.201258639,-0.576765666, 0.205683186,-0.284095735,-0.076338954,-0.077084469,-0.119373602, 0.016909587,-0.233959919,-0.067896156,-0.937011839, 0.278816751, 0.234953332, 0.003896513, 0.016620632,-0.076378909,-0.124360641, 0.214163535,-0.090178662, 0.313001827,-0.111366104, 0.095995553,-0.111669324, 0.554633978, 0.237833826, 0.101993978, 0.288897718, 0.139328895,-0.247521520, 0.416469813,-0.013438913,-0.510560906, 0.295876850, 0.172652981, 0.293055106,-0.662216777,-0.069422444, 0.237321826,-0.031241774, 0.225823871, 0.090792808, 0.358370802, 0.004894832, 0.439844532, 0.473566482,-0.174496646, 0.306827915, 0.311571089, 0.214870667, 0.250585111, 0.141874869, 0.351832249
O14579,-0.27584513,-0.60462899, 0.17193109,-0.08619650,-0.64637778,-0.39206564,-0.14018989,-0.48907227,-0.57567032,-0.25517844,-0.21345326,-0.03847039,-0.34729630,-0.20742550,-0.56201793, 0.09185667,-0.25757695,-0.06919703, 0.24245783,-0.71437374,-0.12695091,-0.38334714, 0.04006218,-0.09660464,-0.35932098,-0.17887619, 0.12482856,-0.82943870, 0.03776543,-0.38901146,-0.34335628, 0.13792686,-0.14124044, 0.65119897, 0.12730283,-0.13910701,-0.07044333,-0.11189934, 0.26811146,-0.15886115, 0.06712740, 0.59740633, 0.11494877,-0.64340033, 0.00009280, 0.20162274,-0.29211318,-0.31872289, 0.44545323,-0.15121962, 0.12181443, 0.58758502, 0.33163815, 0.12740337, 0.22913516, 0.19702174, 0.51621229, 0.10799472, 0.37847128,-0.18019031,-0.19241164,-0.58198361,-0.30760225,-0.26572190,-0.41626805, 0.11905396,-0.60536010,-0.78513698,-0.26123096,-0.04481451,-0.40929688
O14602,-0.047280010, 0.096435984, 0.320704576, 0.204185423, 0.104119004, 0.215682269, 0.183191186, 0.025971494, 0.222283082, 0.394887143, 0.206735679, 0.299764519, 0.255700665, 0.072670289,-0.050309245, 0.226403043,-0.086749289,-0.026600572, 0.047838370, 0.107960914,-0.545196398, 0.028714220, 0.235391092, 0.524325808, 0.009152015, 0.408750456, 0.150265794,-0.105300036,-0.057979685,-0.298308105,-0.069334319, 0.358154079, 0.641299291, 0.522473262,-0.026504631, 0.368344902, 0.364502379, 0.246387842, 0.500421005, 0.367227573, 0.275860404, 0.030665843, 0.157348936,-0.126597221, 0.001715370, 0.237472158, 0.169451176, 0.661650570, 0.260375168,-0.109040202, 0.055163508, 0.397357663, 0.169841645, 0.429881783, 0.153338384, 0.187244606, 0.654239204,-0.757020428,-0.020985972, 0.092599811, 0.384844558, 0.247409565, 0.370972390, 0.393155941, 0.108874163, 0.226314476,-0.085807366,-0.020886868, 0.106195991, 0.018076505, 0.057418632
O14684, 0.47646943, 0.91981116, 0.97446137, 0.49671338, 0.08041447, 0.22582631, 0.36088471, 0.09234204, 0.08478581, 1.72985780, 0.37222549, 0.54470006, 0.21852002, 0.36363457, 0.87572430, 0.17470068, 0.88785948, 0.43111105, 0.76452841, 0.19487945, 0.50401233, 0.69232146, 0.32767367, 0.02177127, 0.78664391, 0.26000244, 0.41064410,-0.39543151, 1.02599182, 0.98276257, 0.82627961, 1.06333906, 0.64878549, 0.72291082, 0.15325034, 0.28283382,-0.32347347, 0.53505260,-0.24397403, 0.65622167, 0.38284249, 0.71437840,-0.13889344, 0.52692790,-0.12602961, 1.17737000, 0.12002841, 0.06444507, 0.06019676, 0.83860070, 1.36766150, 0.47989411, 0.06340548,-0.04893670, 0.62108584, 0.60000959, 0.15729828, 0.13277833, 0.53031496, 0.45068754, 0.76443818,-0.05804089, 1.35575056,-0.10984408, 0.09701903, 0.49870584, 0.34365492, 0.37830388,-0.28375712, 0.53058062, 1.22264281
O14737, 0.64360304, 0.80405629,-0.12436021, 1.07269412, 0.35919665, 1.20515407, 1.04554134, 0.58986491, 0.97337099, 0.39036901, 0.50668596, 0.66540037, 0.93278438, 0.60327439, 0.69194673, 0.39984520, 0.43965057, 0.70375621,-0.10835310, 0.99212954, 0.36129475, 1.02072451, 0.49562548, 0.56653584, 0.77555028, 0.68332048, 0.41861321, 0.54107911,-0.35210308, 1.03064590,-0.29172570, 0.21257429, 0.62058537, 0.39581870, 0.12563541, 0.83781127, 0.27217010, 0.67368843, 0.60536604,-0.52963491, 0.37466545, 0.45473438, 0.09762772, 0.42336230, 0.64058783,-0.03290085, 0.36946240, 0.53012566, 0.34007345, 0.69190320, 0.31096651, 0.80735287, 0.05529031, 1.10547008,-0.53940370,-0.04989073, 0.90934741, 0.60909723, 0.29527174, 0.50076255, 1.10129825, 0.73647892, 0.43251340, 0.73923303, 0.32206550, 0.39922102, 0.90436873, 1.09952162, 0.33944325, 0.23871690, 0.69931871
O14745,-0.31241553,-0.10799595,-0.18467467,-0.05524196,-0.06051520,-0.11503885,-0.09612083,-0.13428223,-0.05746671,-0.24127928,-0.14763872,-0.01923984,-0.18546571,-0.02837122,-0.17386245, 0.04344177, 0.08605605,-0.18218908,-0.02139332,-0.15371672,-0.36320032, 0.62445061,-0.40374550, 0.09440317,-0.35730897,-0.21813621,-0.04912434,-0.02579514,-0.30443548, 0.02627123,-0.19683282,-0.17811625, 0.02264684,-0.09865873,-0.08544439,-0.18573907,-0.12415080,-0.18706454,-0.11860296, 0.18832622,-0.21507768, 0.01877903,-0.07567310, 0.25278323,-0.09201690,-0.14909740,-0.15700279,-0.14111594,-0.16251879,-0.11043300,-0.10634802,-0.16975088, 0.13601759,-0.13459340,-0.19761172,-0.01508700,-0.25469129, 0.00533981,-0.06137752, 0.03128668,-0.08146905,-0.23648249,-0.22796172,-0.11708646,-0.20467020, 0.12288298,-0.20813847,-0.28508199,-0.19098603,-0.01020730,-0.27396454
O14818,-0.75020072,-0.18168305, 0.20662559,-0.12188017, 0.97561526,-0.62832716, 0.10735425,-0.15724783, 0.03696666, 0.07967848, 0.09740743, 0.18721150,-0.10573032,-1.07132382, 0.77530432,-0.61009558,-0.22768314,-0.39066057,-0.53937171,-0.53812342,-0.69853209,-0.23719533,-0.24551504,-0.41981446,-0.28802821,-0.03331088, 0.35597610,-0.16740458,-0.80557763,-0.41903344, 0.38627062,-0.17008790,-0.99789327,-0.24848469,-0.28034487,-0.76094765,-0.45763910, 0.35926964,-0.66010976, 0.23626585,-0.28920675, 0.30860376, 0.16726531, 0.14675206,-0.61191493,-0.29954176, 0.06150293, 0.47588609, 0.65995036, 0.40414869,-1.68691640, 0.20837961, 0.52708923,-0.40381482,-0.14770290, 0.05411437,-0.78739753, 0.20203176, 0.57639841,-0.28473217, 0.12999932,-0.07256907,-0.03812769,-0.46502989,-0.36553709, 0.17695400,-0.44806573, 0.47193168,-0.17065066,-0.55205780, 0.01385179
O14828,-0.051285153,-0.091693478,-0.167836245,-0.087716041,-0.088711661,-0.094828823,-0.086919684,-0.002409001, 0.040282391, 0.066839966, 0.052918630,-0.120232396,-0.057816135,-0.031773595,-0.076396956,-0.037235823,-0.047520693,-0.085220293,-0.088252775,-0.101004058,-0.125656958,-0.062142134,-0.099575437,-0.104473841,-0.380178109,-0.203586711,-0.196853292,-0.090712430,-0.037506388,-0.138671498,-0.137220757, 0.103395302,-0.107932972,-0.215724623,-0.097653279,-0.130837223,-0.027198514,-0.060694131,-0.066870900,-0.059527053, 0.012006965,-0.110880855,-0.059226398,-0.023263077,-0.045430770,-0.065397790,-0.024535629,-0.181002435,-0.182213356, 0.197062251,-0.109887369,-0.127121005,-0.058058418,-0.098123880, 0.080274992, 0.340074455,-0.254551276, 0.172378479,-0.051379115,-0.022693626,-0.122869714,-0.207679874,-0.094864139,-0.026583693,-0.149475713,-0.165920011,-0.087805777,-0.113810985,-0.046335611,-0.016991557,-0.049424830
O14880,-0.529873044,-0.010128555,-0.722225100,-0.512257162, 0.446505864,-0.553170894,-0.556585130,-0.615101944,-0.676213655,-0.299438649,-0.340140286,-0.370055236, 0.252136672,-0.585602954, 0.107763733,-0.711995514,-0.051838700,-0.649506384,-0.698964423,-0.384726463,-0.240679933,-0.147140969,-0.626135448,-0.608944117,-0.680097401,-0.374243523,-0.534217016, 0.125138976,-0.380181339, 0.004219369,-0.078519500, 0.585986316,-0.371820875,-0.135697385,-0.157907987,-0.813480041,-0.512466987,-0.060330788,-0.373025376,-0.188559281,-0.297416007,-0.083229598,-0.154117102,-0.004539601,-0.207303376, 0.087280247,-0.536982525,-0.005422565, 0.029085028, 0.451298231,-0.331561073,-0.190123440,-0.471475342,-0.039384901, 0.214664815,-0.450399334,-0.523478092, 0.067012063,-0.597531251,-0.365446176,-0.589915389, 0.089581564,-0.538527781,-0.763064461,-0.383282593,-0.364791573,-0.207603761, 0.055553380,-0.760784880,-0.332175196,-0.499142868
O14949, 0.046384128, 0.217037650,-0.025483403, 0.030591817,-0.088525531, 0.252235641, 0.030284410,-0.152884843, 0.025293073, 0.240474329, 0.303295079, 0.040075513, 0.240231060,-0.004966409,-0.006485955, 0.221298858, 0.221644572,-0.065552698, 0.200447303,-0.039336411, 0.235666937, 0.004086170,-0.012708555,-0.018710724,-0.105829060, 0.010306656,-0.173370682,-0.129950501, 0.136599407, 0.214244436,-0.154663011, 0.122447758,-0.087736137, 0.202287174,-0.115865195,-0.072307052,-0.019834270,-0.076502381,-0.039575334,-0.037001966, 0.232715077,-0.013832284, 0.020271842,-0.020219600,-0.047445095, 0.009329972,-0.022595915,-0.038591462,-0.040906147, 0.249781349,-0.067643055, 0.377395497,-0.388909998,-0.312837778, 0.838735559, 0.040072920, 0.130341771, 0.081851646,-0.103023198, 0.053739800, 0.034856434, 0.209765804,-0.010275389, 0.033045714, 0.073378222, 0.195015194, 0.000926644,-0.188723587,-0.138798542, 0.232206045, 0.006378614
