O14745, 0.35849201,-0.06161480,-0.35330774, 0.13492023, 0.17585693, 0.18380771,-0.31885995,-0.30208944,-0.05189479,-0.25715049,-0.25864099, 0.05049291, 0.06194377,-0.03129420,-0.33337344, 0.34660857, 0.52359093,-0.49846560,-0.41379577,-0.18465000, 0.57411401,-0.54746989,-0.40823922,-0.17239367,-0.47165148, 0.07033156,-0.06226102,-0.04695103,-0.71967501,-0.35410580,-0.67878511,-0.04914318,-0.20292216,-0.16002937,-0.14492029, 0.17404836,-0.59892791,-0.21510427, 0.61332187, 0.35141182,-0.58545396, 0.22718994, 0.12213959, 0.07367474,-0.57870678, 0.47008525, 0.12066461,-0.26465819, 0.12709572,-0.23344974,-0.47862179,-0.52516543
O14818, 0.553884337,-0.053227846, 0.510019181, 0.231137276, 0.296718724, 0.119679720,-0.015675828,-0.226395415, 0.078480415,-0.172514300, 0.619267172,-0.372892002, 0.105104188,-0.381051674,-0.289192440,-0.764398552,-0.027373241,-0.395868429,-0.006133699,-0.182388983, 0.034941537,-0.258723501,-0.437348647,-0.080054001, 0.025268943,-0.482226294, 0.092105689,-0.378693070,-0.223535158, 0.398602730,-0.240419810, 0.207511421, 0.412821100,-0.216335834,-0.372345565,-0.689985029,-0.173430818,-0.475159382, 0.681353215,-0.322205207,-0.276340455,-0.168324378,-0.547478273, 0.663481696, 0.543917576,-0.508987300,-0.310750186,-0.066761717,-0.072459612,-0.006722809, 0.011942923,-0.396686158
O14979, 0.464752465,-0.214495784, 0.300510006, 0.592560224, 0.548910511, 0.191386840, 0.449202411,-0.385074315,-0.463890619,-0.275840551, 0.571805061, 0.281717066, 0.306953215,-0.008319745, 0.218967384,-0.613336059, 0.820442748,-0.265912380, 0.575312640, 0.908519101,-0.159123557,-0.073097074,-0.033148193, 0.168005512,-0.065865535,-0.209186359,-0.238597638, 0.023177381,-0.036045591,-0.509657869,-0.137572561, 0.225184889, 0.109099792,-0.004688914,-0.046166065,-0.424343545,-0.435254285,-0.234002550,-0.167724468, 0.020593275, 0.167716136,-0.469477674,-0.153489295, 0.797773252, 0.225535934,-0.170416327,-0.279420089,-0.091431514, 0.220422830,-0.221362871,-0.010795606, 0.107167572
O14980,-0.050980702, 0.157678893,-0.168756298, 0.027559089, 0.299222947, 0.292515896, 0.170104419,-0.003926434, 0.242184627,-0.124037266, 0.156215084,-0.748738413,-0.126544184, 0.167127975,-0.092825579, 0.218513255,-0.574140894, 0.164014684, 0.152703164,-0.021514147,-0.490224695,-0.295229546,-0.285556919,-0.317635850,-0.009226984, 0.011151573,-0.333584634,-0.442361029,-0.155500905,-0.570968615, 0.119211341,-0.098124993,-0.525841888,-0.250976271,-0.262766904, 0.018662343,-0.697912780, 0.207152745,-0.120718432,-0.342951829, 0.194947811, 0.343335843,-0.164036328,-0.276288392,-0.108553334,-0.002741059,-0.252795647,-0.444582887,-0.158510506,-0.340553879,-0.061841982,-0.309353098
O15143,-0.131366072,-0.397566613,-0.227917816, 0.159286975,-0.098362897,-0.034589691,-0.241160719, 0.223740494,-0.344579502,-0.090477925,-0.442067608, 0.091585248,-0.274858224,-0.356011875,-0.214417327,-0.066082888,-0.532857824,-0.160061150,-0.011857578,-0.319099652, 0.020896760,-0.115093794,-0.411614780,-0.474957461,-0.100762083,-0.125372726, 0.133323434,-0.223894423, 0.311158726,-0.663469511,-0.038011630,-0.378272072, 0.001064934,-0.314399336, 0.020373231,-0.519460753,-0.105291408, 0.170569889,-0.127407286, 0.166911585,-0.461926746,-0.348765918,-0.168946292,-0.707191755,-0.098319895, 0.000034800,-0.411604470,-0.067310302,-0.779965848,-0.180266999, 0.076779736,-0.289043363
O15347, 0.082122687,-0.025727351,-0.142062257,-0.019957439, 0.083727593,-0.014053526,-0.002504598, 0.156967142,-0.033806368, 0.192624095,-0.109498991,-0.110511193,-0.097788626, 0.011637904, 0.128008079,-0.117999201,-0.177929668,-0.038584194, 0.006420339, 0.010552932,-0.018211436,-0.094799240,-0.022386560,-0.034422018,-0.019075048, 0.045426066, 0.018081154, 0.096786069,-0.069805417,-0.014008042,-0.065799428,-0.325551375, 0.091447590,-0.175277166, 0.028136791, 0.002067918,-0.067646881,-0.113172162,-0.052512807,-0.080538259,-0.255109144,-0.072301321,-0.093128636,-0.041196105, 0.125757671, 0.164673209,-0.082007450,-0.248402416,-0.025198172,-0.354349582, 0.059216588,-0.141770352
O15355, 0.193951507, 0.385800954, 0.221850564, 0.471420771, 0.278524558, 0.310449485, 0.228557632, 0.319967371, 0.123725027,-0.372075271,-0.007165922,-0.088575733,-0.354675068, 0.147361279,-0.215801035, 0.678536031,-0.068023654, 0.343804182, 0.130571921,-0.318571283,-0.185082506, 0.420208374, 0.023580347, 0.003291188,-0.206734183,-0.247285679, 0.175832337,-0.197084336, 0.080364461,-0.154654279,-0.043190378, 0.230061982,-0.122328455,-0.186509517,-0.039436488,-0.011737378,-0.114476202,-0.146347351, 0.507078543,-0.142135716, 0.062898836, 0.021921834, 0.391362226, 0.212483678, 0.154056245,-0.209574093, 0.385640878, 0.062607856, 0.298685564,-0.195911541,-0.139776700, 0.024863921
O15371,-0.033871468,-0.062739900, 0.080895551, 0.064399850,-0.017231858, 0.090180245,-0.286490478, 0.232102607, 0.045134468,-0.010678528,-0.132313875,-0.226078546,-0.052072411, 0.108932311, 0.013918991,-0.138488265,-0.249439482, 0.000639561,-0.299459405, 0.126331142,-0.238197881, 0.154775672,-0.165810434, 0.176034145,-0.357665101,-0.078978908,-0.135304354,-0.130713896,-0.004170375, 0.319135634, 0.168874325, 0.418114933, 0.013009718, 0.031506246, 0.001364429,-0.052634673, 0.092164668,-0.266951071,-0.177173668, 0.053555616, 0.138168536,-0.145532159, 0.119295052,-0.052878532, 0.172085047,-0.138037014,-0.021378639, 0.158962946, 0.297086900, 0.141759931, 0.125593905,-0.043653529
O15372, 0.38776856,-0.54202022,-0.92734156, 0.22823043, 0.03357554, 0.03789809, 0.66090285,-0.06375565,-0.67927414,-0.50669864,-0.47122469,-0.04484420, 0.77113606, 0.28982970, 0.63600988,-0.16706722,-0.15194459,-0.30206869,-0.19992459,-0.94238884, 0.74340084, 0.42947035,-0.88832084, 0.24375640,-0.15689787,-0.36102281,-0.69990774,-0.01436601, 0.30002067, 1.19332670, 0.90069470, 0.24264385, 0.59206256, 0.62227093, 0.12155611,-0.09897879, 0.66582858, 0.56913173, 0.70458045, 0.70517659, 0.64881501, 0.13352635, 0.10927342,-0.49843385,-0.29346329, 0.22203633,-0.33466287,-0.14285459,-0.25456219, 1.28317221, 0.33003191, 1.04978030
O15511,-0.001059336, 0.131184945, 0.142208544, 0.170605090, 0.177704100,-0.018706927,-0.158089819, 0.042381575, 0.430222331, 0.164673280,-0.214821382, 0.249852165, 0.152464029, 0.018578939, 0.542728635,-0.305476040,-0.279119517, 0.247158277, 0.063463004, 0.427618652,-0.290894168, 0.238961090, 0.157311632,-0.029116474,-0.145801920, 0.005212603,-0.002467385, 0.297951543, 0.225349996, 0.288387280, 0.346443927, 0.385274036, 0.325881875,-0.022255561, 0.191082895,-0.110021892,-0.338613603, 0.186835179,-0.456124146,-0.588760383,-0.045575939, 0.221463235,-0.491624718,-0.051928694, 0.273136294, 0.056251306,-0.209365408,-0.264428007,-0.096384829,-0.724231388,-0.289819396, 0.312592862
O43143, 0.01166378, 0.15405361, 0.05512051,-0.06700158, 0.20640222, 0.22409523, 0.22693928, 0.17115529, 0.05285902,-0.12995830, 0.28085930, 0.02821863,-0.14554726,-0.07777165,-0.01765590, 0.01525415,-0.05153663,-0.08652899,-0.06007519,-0.04754365,-0.04706007,-0.04663394,-0.12500473,-0.04170422,-0.16768504, 0.12052708,-0.10223045, 0.06630317,-0.21190891,-0.14968164,-0.24382991,-0.09448133,-0.14302881,-0.03006464, 0.06850148,-0.12680655, 0.02853932,-0.16995171,-0.09642066,-0.28561856, 0.04529416, 0.17603683,-0.10536718, 0.14634307,-0.08031837, 0.08561935,-0.23549296,-0.31506887,-0.06933340,-0.16988587,-0.12297875,-0.04272826
O43175, 0.27181027, 0.10225696, 0.18544720, 0.33945725, 0.42056414, 0.13710272,-0.09041526,-0.21549125, 0.14911236, 0.12145681, 0.12719708, 0.13144859,-0.02507103, 0.18421940,-0.04502089,-0.12959811, 0.01560445, 0.34757833,-0.13728384, 0.03544797, 0.20457709, 0.30655524, 0.04185685,-0.14884755,-0.27559973,-0.23440368,-0.15677123, 0.45097700,-0.16438230,-0.17847205, 0.10991074, 0.21436538, 0.36704666,-0.04856419, 0.05810658, 0.54488282,-0.22270983, 0.33576245, 0.10641686, 0.06577763,-0.11950920,-0.06205006, 0.36340247, 0.14119798, 0.29531267,-0.42884195,-0.29738658, 0.08950580,-0.20885622,-0.02988816, 0.14812429, 0.14972712
O43242, 0.031865583, 0.092020233, 0.320004604, 0.373926217,-0.196579193,-0.381893027,-0.217956400, 0.004116567, 0.070516417,-0.273682762, 0.589176270, 0.009647212,-0.196916025,-0.212437416, 0.178940901, 0.261419643, 0.228383595,-0.394000327, 0.518768570,-0.018154700,-0.249716144,-0.575052457,-0.272695870, 0.300929981, 0.584520669, 0.205154036, 0.440954836,-0.321602412, 0.335774703,-0.289482422,-0.240991254,-0.244063344, 0.186197564,-0.143674224,-0.034531409, 0.189503907, 0.305496189,-0.050529241,-0.171139970,-0.087685964, 0.180397810,-0.146104302, 0.581894762, 0.141365991,-0.253528806,-0.129636573, 0.250096362, 0.003653759,-0.429641324,-0.040222268, 0.213413631, 0.630748472
O43390, 0.387776453, 0.098970780, 0.087206855, 0.555400979, 0.067619642,-0.068814064, 0.209801039, 0.304609048,-0.188343048,-0.009455275,-0.233853111, 0.190117223,-0.028591568, 0.138552954, 0.233099093, 0.121677128, 0.218387926, 0.043362360,-0.205158069, 0.309841689, 0.280457728, 0.602601034, 0.158401341, 0.453503827, 0.061252820,-0.288749896,-0.278640984, 0.423158694, 0.305111427, 0.517783312, 0.024784468, 0.375624039,-0.124150904, 0.269521734, 0.144501495, 0.520657503, 0.390914118, 0.464355165, 0.119293403, 0.223268541,-0.049455113, 0.019857558, 0.322737877, 0.338020443, 0.019444810, 0.283036366,-0.086472335, 0.409707763, 0.311690000,-0.191675863, 0.038701568,-0.274664895
O43670,-0.364952603,-0.417780866,-0.457570439,-0.021377683,-0.357103487,-0.267734028,-0.125282569,-0.297537445,-0.309621426,-0.333438854,-0.121419289,-0.014618537, 0.207311868,-0.450030481,-0.222351738,-0.285175356,-0.164119498,-0.164532460,-0.277089218,-0.269597258, 0.337540557,-0.098969064,-0.352530916, 0.399121155,-0.446331981,-0.325619379,-0.482113179,-0.488283738, 0.026029839,-0.058618114,-0.284629024,-0.599166596,-0.127494840,-0.181239170,-0.082948707,-0.119633019,-0.032484827,-0.294846439, 0.137048408,-0.205732369, 0.075020271, 0.078540817,-0.371250239,-0.247295467,-0.113956345,-0.323997673, 0.139776232, 0.003191993,-0.109086755, 0.505738516,-0.085193416, 0.158885521
O43707, 0.070876590,-0.027937086,-0.095227211, 0.303058262,-0.110042091,-0.432453399,-0.327559044,-0.052995275, 0.286709257, 0.292875969, 0.002574058, 0.392820458,-0.114337236,-0.088840781,-0.266272339,-0.271573903,-0.279338518,-0.214384174,-0.461830569, 0.114988169,-0.055569151, 0.164712867,-0.195548760,-0.190074055,-0.029729532, 0.138396646, 0.074373181,-0.153852634,-0.234566634, 0.275869112, 0.209380038,-0.127906366, 0.246824146, 0.210177298,-0.151714423,-0.126718018, 0.256386894, 0.064126142,-0.068381096,-0.110896634, 0.154529227,-0.009951953, 0.150600521,-0.266761235,-0.298505546,-0.010354007, 0.190799595,-0.225030427,-0.284578684, 0.318656061,-0.188262274,-0.017981296
O43776,-0.125570862, 0.093047613, 0.207563889,-0.016087201, 0.165218892,-0.006037227, 0.184490247, 0.129582168,-0.149975809,-0.048236903,-0.203053807,-0.179040344,-0.131878673,-0.184352138, 0.143907206,-0.313641887, 0.138618766,-0.371510335, 0.069625090,-0.187649613, 0.196218738, 0.000909112, 0.298466826,-0.205128255, 0.197546591,-0.167505884,-0.103100451, 0.197194678,-0.436621997,-0.282965476, 0.013845466,-0.300702108, 0.212311893, 0.178469456, 0.297620133, 0.181510072,-0.106783891, 0.229529590,-0.161217963,-0.419522199,-0.125582878,-0.117508865, 0.342569361, 0.225217078, 0.115619009, 0.081299723,-0.188327104, 0.043532696,-0.492346641,-0.577295042,-0.017504789,-0.253355089
O43809,-0.100478148,-0.164648328,-0.419994674, 0.176539673,-0.236849042,-0.050826115,-0.071999789,-0.248124315, 0.409638577, 0.086783057,-0.102384970, 0.022704902, 0.107259973, 0.214067750, 0.300026025, 0.515045784, 0.443132408, 0.452768995,-0.358913795, 0.053333989, 0.322798584, 0.208954224, 0.024892628,-0.316550716,-0.110622563, 0.313866594,-0.061474295,-0.452962652, 0.089705551, 0.284086144,-0.553933247,-0.429901662,-0.048330104,-0.476062492,-0.317386225,-0.138879667, 0.005193573,-0.419921022, 0.192182036, 0.109818774, 0.112876179, 0.025712940, 0.001460011, 0.741567445, 0.126064070, 0.535792083, 0.014151251, 0.234687546, 0.157018707,-0.392013076, 0.434094767, 0.176102739
O43852,-0.441356573,-0.020653349, 0.287177318,-0.550456208,-0.309455654,-0.453889035,-0.376940154, 0.222419183, 0.090057598,-0.355548156, 0.145753058,-0.077848355,-0.695988864,-0.464636305, 0.008670764,-0.077437684, 0.093557282,-0.595479732, 0.035963554,-0.067178564,-0.742877151,-0.199768238,-0.243925440,-0.283249070,-0.280035362,-0.034933096,-0.131648611,-0.141326422, 0.133047051,-0.016785974, 0.509810074, 0.076053687,-0.161070929,-0.078658519,-0.389559204,-0.562162356,-0.056808803,-0.128403961,-0.169078631, 0.300568407,-0.180479774, 0.405930868, 0.083816745,-0.189637458,-0.555269650, 0.125165148,-0.099435360,-0.043271327,-0.416122741,-0.252978700, 0.019042361,-0.418477091
O60506,-0.252378929,-0.368682385, 0.588993534, 0.079529659, 0.004064654,-0.134679311, 0.113798638, 0.123503364, 0.151205463,-0.167877960,-0.140847590,-0.016367473, 0.290149038, 0.768160589,-0.222661157, 0.487257063, 0.156249167, 0.476983180, 0.336193353,-0.086507897, 0.383296192,-0.203647569, 0.152719405,-0.333986337,-0.025023513, 0.242508214, 0.233369371, 0.160535006, 0.080154904, 0.125655500, 0.431879723, 0.345650314, 0.060305045, 0.182388678, 0.188683610, 0.023249554,-0.031834379, 0.171459962, 0.330600394, 0.129443800,-0.201747501, 0.152118898, 0.285683421, 0.342804436,-0.336492692, 0.034456625, 0.015035473, 0.486146115, 0.516806919, 0.257647873, 0.001424154, 0.168150285
O60664,-0.184262739,-0.414369157,-0.409984240,-0.203710278,-0.722658026, 0.293352705, 0.008766469, 0.221208953,-0.258474068,-0.554415681, 0.130812706,-0.217470487,-0.124814190,-0.198556884,-0.270207599,-0.514872701,-0.021182850,-0.026419456, 0.268740036, 0.080987246,-0.148823407, 0.005281560, 0.031334996, 0.135760292, 0.284483223,-0.290497808, 0.084405894, 0.446421147, 0.319682452,-0.045045608, 0.207945023,-0.504157102, 0.104794670,-0.113475776, 0.168656416, 0.368676708,-0.191080036,-0.174190012, 0.176164512,-0.241627574,-0.571665596, 0.322494349, 0.853416771, 0.390832065,-0.495846766,-0.038507325,-0.461912673, 0.129214435,-0.405978000, 0.003676888,-0.012489138,-0.087534356
O60841,-0.055035332,-0.062988418, 0.000157260,-0.087073684, 0.105491873,-0.141780213,-0.144425005,-0.166116793,-0.123722095,-0.077867846,-0.170757369,-0.123818384, 0.009068158, 0.201851562,-0.191845622,-0.153347336,-0.077192421,-0.189159891, 0.047708446, 0.236658087, 0.156254617, 0.054034707, 0.348996849, 0.221914894,-0.216387428,-0.043481713, 0.307688724,-0.137439078, 0.072354911,-0.184872708, 0.086013114, 0.207771663, 0.067458185,-0.285988571, 0.276731260,-0.008870994, 0.228211914,-0.184269041,-0.130030847,-0.102374713,-0.102122420,-0.243282042, 0.011362909, 0.190336187, 0.200883479,-0.417182432,-0.264884301,-0.099155421,-0.101986567, 0.127608613,-0.172787404,-0.197946981
O60869, 0.350953433,-0.004786805,-0.020302402,-0.007430205,-0.252290089,-0.414775432,-0.129198281, 0.037794987,-0.112360265, 0.456625207,-0.473101128, 0.055082740, 0.482903437, 0.241385819,-0.263906357,-0.128967492, 0.004258657,-0.069306856,-0.004243458, 0.448125490,-0.406117893,-0.274078326,-0.250351154, 0.062402319, 0.178857139,-0.141720263,-0.004534834, 0.061156514,-0.108388110,-0.462736309, 0.194305418,-0.149670424, 0.199898226,-0.245758016,-0.293558425,-0.147965831, 0.143237153, 0.214933814,-0.496613547,-0.343948601, 0.536822800,-0.043768363, 0.437252256,-0.039347147,-0.157512321,-0.500886504, 0.344471192,-0.358517305,-0.035738688, 0.002654617,-0.243291493,-0.135584061
O75083,-0.77188010,-0.60581480,-0.40089716,-0.30401804,-0.11584910,-0.16412766,-0.10578168,-0.81591395,-0.49355530, 0.15845244,-0.56220525,-0.54252988,-0.18213320,-0.45188720,-0.28304012,-0.52204214,-0.37416090,-0.35643433,-0.54876606,-0.13355133, 0.09201658,-0.27270727,-0.07260625,-0.06820311,-0.54451512,-0.68498982,-0.01156580,-0.29373030,-0.14394845,-0.19517309,-0.63810410, 0.02297362,-0.36092377, 0.10693143, 0.16220077, 0.40732572,-0.03221378, 0.17970704, 0.06026574, 0.35546757,-0.40921998,-0.07116607, 0.09352326,-0.36695783,-0.44523559,-0.09400474,-0.27528665, 0.29471012,-0.15995903, 0.29537117,-0.13664278,-0.45299789
O75347, 0.499362309, 0.170255151, 0.018570681, 0.002196208,-0.194053919, 0.300017878, 0.238331938,-0.282773857,-0.089512607, 0.253795558,-0.233867362,-0.188777127,-0.016579561, 0.368199254,-0.397740835, 0.384641412, 0.069382077,-0.142736029,-0.345882968,-0.479844739,-0.148826967,-0.122531873, 0.245616142,-0.263789925,-0.215233732,-0.138252248,-0.183138643, 0.146187007, 0.047111226, 0.171951869,-0.044024863,-0.147440628, 0.092931810,-0.533470136, 0.132546858, 0.171063922,-0.094854534, 0.147376910, 0.005857454, 0.397134862,-0.251120969, 0.233475263,-0.154963543, 0.011765158, 0.085410168, 0.419925388,-0.124407780, 0.175102673,-0.377871535, 0.202605444,-0.298086484, 0.128432386
O75367,-0.370078420,-0.014155098, 0.045959358,-0.331475527,-0.209767021, 0.004714654,-0.100742373, 0.230617754,-0.071438514,-0.235297179,-0.094744657, 0.115521962,-0.107025027,-0.284181606,-0.309186002,-0.097226969,-0.164673820,-0.063897715,-0.566360127, 0.055366669,-0.462057759,-0.052271176, 0.218960763,-0.490668064, 0.262437638,-0.486781954, 0.048648295,-0.540259514,-0.294737647,-0.215503540,-0.616376029,-0.087478392, 0.075142081, 0.221724011,-0.004273545,-0.128431285, 0.066481367,-0.191433711,-0.029068661,-0.429437121,-0.005569275,-0.088410310,-0.352777222, 0.027937232, 0.018259549, 0.153133491,-0.176444996, 0.147860327, 0.054680632,-0.204908790,-0.328333298,-0.131516677
O75368,-0.08819145, 0.00606800,-0.17766122,-0.49873777, 0.29367487, 0.58046413,-0.51707409, 0.13667885, 0.01084550,-0.26210010,-0.04488094, 0.21744239,-0.74605964,-0.28226605,-0.42031561, 0.35161768,-0.45368149, 0.30272368, 0.03048589,-0.52286845, 0.41553580, 0.33836688,-0.67951444,-0.08234652,-0.15606275, 0.36855207, 0.13933353, 0.63739162,-0.12243732,-0.35951405,-0.04213875,-0.18620370,-0.41356865,-0.08072400,-0.12241479,-0.19879720,-0.17753778,-0.13812789,-0.12445120, 0.01264473, 0.41914687, 0.05945390,-0.04641332, 0.16312290,-0.80063579,-0.55605753, 0.29840596, 0.24787516, 0.07582890, 0.35342723,-0.24810503,-0.43751301
O75369,-0.551826248, 0.264357116, 0.119199279, 0.118774612,-0.488226724,-0.067887256, 0.206854607, 0.083492666,-0.218417909,-0.351457069,-0.066858925, 0.088940017,-0.534697789,-0.482040628, 0.001191610,-0.507124931,-0.106015047,-0.220868300, 0.061991727,-0.261896312,-0.113209707, 0.274945992, 0.116912794,-0.349947635,-0.396181355, 0.176150549, 0.208789207,-0.048000030,-0.098375707,-0.489473382,-0.069901612,-0.055761830, 0.239088187,-0.183468421, 0.140251236, 0.298537759, 0.182054440,-0.165891058,-0.307651821,-0.110865092,-0.241424173,-0.114707017,-0.171936152,-0.406952957,-0.009896554,-0.426119038,-0.307138256,-0.297624715, 0.043088348, 0.245312794, 0.229146768, 0.077540609
