O00264,-0.26234905, 0.52807841,-3.63661467,-0.44409552,-1.11379860, 0.38797726,-1.10440467,-0.78658438,-0.25122582,-0.06373880,-1.34055695,-0.44315202,-1.37569712,-0.09688674,-1.36477224,-1.08461129,-0.29082533, 0.13220188, 0.31363879,-0.07823925,-1.36878077, 0.25859763
O00299,-0.46816539, 0.07474523,-0.90008901,-0.28244501,-0.06297837,-0.31245446,-0.62113861, 0.11851145, 0.12545717,-0.89772583, 0.10856067,-0.57864984,-1.06972561,-0.75731052,-0.83646032,-0.69503810, 0.08585766,-0.55132304,-0.84671774, 0.20603747,-2.99049856,-1.40701040
O00303, 0.13205383, 0.05481269,-1.76051033, 0.52353876,-0.95281858, 0.07769852,-1.36074507, 0.57809652,-1.60528361,-1.10413482,-5.91950322, 0.54270072, 0.25109093,-0.75897643,-0.88000560,-0.92145053, 0.32144316,-0.06350113, 0.03447816,-0.03573634,-2.60041306, 0.09195005
O00410, 0.06691227, 0.19154882, 0.46414294, 0.69093973, 0.19427150, 0.47516701,-1.10009338, 0.27320153, 0.45354925,-0.05220978, 0.21187643,-0.04149484, 0.31824716, 0.31403309, 0.31477015, 0.37705173, 0.41394974, 0.45763983,-0.01672388, 0.02401968,-0.26296195, 0.40112531
O00422,-0.72236555, 0.19123877, 0.39182257, 0.02802874,-0.42956005,-0.52955581,-1.73120283, 0.23476538, 0.08878645,-0.42501534, 0.13977358,-0.50941844, 0.27201702,-0.64824585, 0.11555828,-0.44256813, 0.04918694,-0.15287086,-0.43318450,-0.45964639,-0.50333950,-0.04649490
O00425,-1.129164629,-1.145507112, 0.373135538,-1.000724112,-0.082193197,-1.059310170,-0.905069803,-1.161430080,-1.047107801,-0.675606236,-0.270851801,-0.844700240,-0.170877548,-0.175091617, 0.002725836,-0.841540941,-0.068463360, 0.213170938,-0.223041236,-0.892968274,-0.039790478, 0.187673450
O00483, 0.257203063, 0.211789970, 0.713051402,-0.594305170, 0.362610396,-0.432651146, 1.015014969,-0.298254353,-0.164063821, 0.192999912, 0.150394281, 0.007276643, 0.162238371, 0.262335911, 0.126178981, 0.175447126,-0.203663327,-0.249317445, 0.184830750, 0.013488277, 0.727778704,-0.288442066
O00487,0.7050935,0.4839712,0.6041698,0.4190899,0.7819221,0.5670138,0.6299321,0.5319983,0.5950005,0.6953374,0.5781040,0.6218311,0.6788725,0.6746584,0.6128819,0.6777846,0.5554010,0.5967612,0.7144964,0.6808370,0.4905735,0.5583612
O00505,-0.32189221,-0.39248713, 0.07268584,-0.11248449,-0.10936193,-0.36315358,-0.29997636, 0.25211233,-0.03667055,-0.21838670,-0.21315056,-0.23909878,-0.24193459,-0.24614866,-0.28935596,-0.25184398,-0.07627006,-0.27692209,-0.24303965,-0.04003674,-0.18857512,-0.07868685
O00541, 0.137807926,-0.171570710, 0.467466343, 0.527356394, 0.478880906,-0.812326704, 0.002248724,-0.025727802, 0.147973226, 0.141153203, 0.267311109, 0.334331508, 0.292966146, 0.288752078, 0.269916612, 0.123600417, 0.108373719, 0.070831560, 0.132984042, 0.182327501, 0.098118428,-0.184862509
O00567,-0.30599701, 0.07293431, 0.53305187, 0.20129948, 0.16165937,-0.29582128, 0.43733921, 0.13159947, 0.32060578, 0.42093185, 0.03712088,-0.01096419, 0.32327875, 0.25993873, 0.04233178,-0.23896770, 0.38063753, 0.22376370,-0.07547213, 0.38441322, 0.33019510, 0.02286700
O00571,-0.3634797,-0.2042760,-0.4113543,-0.6715441,-0.3970713,-0.1643227,-0.9976606,-0.1805368,-0.5701620,-0.4884476,-0.9082165, 0.2345530,-0.3578677,-0.3784783,-0.4645051,-0.6501801,-0.5757647,-0.2588376,-0.2456496,-1.0383960,-0.7551854, 0.3069969
O00767,1.2030868,0.4484456,1.1428034,0.4609713,1.1318437,0.7594313,1.1546705,0.8463537,0.7821632,0.7992156,0.7652667,1.1434713,1.1486995,0.7750928,1.1621653,0.7816628,0.8339859,1.1745992,1.1455739,0.5199375,1.1697311,1.1237526
O14561,-0.37508588,-0.39142837,-0.09168236, 0.09797166,-0.19599022,-0.44801541,-0.38435960,-0.19489505,-0.24072578,-0.33279436,-0.18578161, 0.43555615,-0.06700386,-0.35982784,-0.27258379,-0.40498110,-0.28032529,-0.20785747,-0.34096352, 0.11013315,-0.18925694,-0.22426470
O14579, 0.329461791, 0.313119308, 0.295633053,-0.005177617, 0.284673320, 0.306920103, 0.108785514, 0.197294937, 0.072633802, 0.302439102, 0.129668611, 0.144414470, 0.455671538, 0.257782821, 0.105453311, 0.284886315, 0.106965601, 0.630259026, 0.108988202, 0.305414506, 0.268913238, 0.427580121
O14579,0.36922624,0.35288375,0.32675513,0.07957626,0.43093173,0.04853485,0.45344936,0.02986816,0.06971274,0.32999317,0.35524785,0.30928109,0.38305764,0.37884357,0.02860094,0.31244039,0.03011323,0.04103482,0.01722256,0.01089128,0.38997399,0.02330970
O14602,-0.74661731,-0.24289866,-1.11046936, 0.16307929,-1.02544697,-0.32847782,-0.62845021,-0.19956992,-0.42911511,-0.36403906,-0.69035086, 0.08906767,-0.27742377,-0.32469972,-0.50467645,-0.49766465,-0.49273565,-0.39278555,-0.55837552,-0.32391957,-0.57390293, 0.27014349
O14737, 0.12734105, 0.32027163, 0.25626589, 0.19739436, 0.08836456, 0.19937038, 0.09775850, 0.02755775, 0.13068916, 0.10568494, 0.39996569, 0.43192579, 0.54506872, 0.56579236, 0.32515739, 0.08813215, 0.30036272, 0.38818427, 0.09751577, 0.23645248, 0.57692278,-0.43017648
O14745, 0.1864426,-0.6307333,-1.6969082,-0.5734766,-0.9785890, 0.4974177,-1.3616527, 0.1084201,-0.6218217,-0.8980148,-1.3433017,-1.3453473,-0.8568100,-0.8610241,-1.4223636,-0.5687298,-1.1580848,-0.4935162,-0.7452067,-0.6985704,-1.2129868,-0.5031469
O14776,-0.78604060,-0.14410654,-0.88798325,-0.45250457,-0.59612066, 0.03971696,-0.96315697,-0.87270088,-0.49264846,-0.73538485,-0.76969369,-0.69316434,-0.33790660,-0.34212066,-0.49511598,-0.48896285,-0.53224797,-0.35078650,-0.54212338,-0.78536039,-0.61605466,-0.15144312
O14818, 0.079858792,-0.087031959,-0.221628778, 0.368496855, 0.383151547, 0.445664863, 0.364304642,-0.381683918, 0.069937872, 0.546952650, 0.053041376, 0.339659352, 0.609138884, 0.263959192, 0.685436501, 0.529399864, 0.030338366, 0.444264713, 0.310619793,-0.000937878, 0.477732641, 0.335677736
O14828,-0.9237515,-0.4852080,-0.5237088,-0.5357346,-0.5346686,-0.4914072,-0.7221425,-0.5197448,-0.4593425,-0.5215402,-0.1773520, 0.1316488,-0.4962715,-0.1936573,-0.5004543,-0.5390930,-0.2000551,-0.4880204,-0.5297094,-0.2226016,-0.1825269,-0.5243629
O14880, 0.99862071, 0.09603184, 0.67163898,-0.57064777, 0.96868408,-0.48058494, 0.72306269, 0.66927678, 0.02972889, 0.45040331, 0.79716025, 0.38824508, 0.23877172, 0.23455765, 0.12891834, 0.26887921, 0.13043063,-0.09094565, 0.15181159, 0.14548030, 0.56229576,-0.25064421
O14949,-0.2285696,-0.2563685,-0.2046277,-0.5458045,-0.2155874, 0.6583371, 0.6691046,-0.7918498,-0.8069610,-0.2100280,-0.2328351,-0.2997036, 0.3171172,-0.2526904,-0.8480728, 0.2409460,-0.2669946,-0.3304351, 0.2503296,-0.2245285,-0.1689907,-0.2151787
O14974,-0.26692351, 0.07224804,-0.49227251,-1.22670090,-0.28759517,-0.28946520, 0.30236302,-0.53006104,-0.52022209,-0.27162087,-0.53711858,-0.50797003,-0.25558127,-0.25979534,-0.56133388,-0.28917366,-0.55982159,-0.54890000,-0.27979004,-0.50175840,-0.24866493,-0.55413328
O14979,-0.47280422,-0.32119767,-0.74313183,-0.03875521,-0.56778745,-0.01505921,-0.59597847,-0.72813645, 0.22021402,-0.26632012, 0.03996383,-0.57412012,-0.42086077,-0.13938414,-0.09014392,-0.86983632, 0.41736157,-0.28803024,-0.14826581, 0.06289789,-0.10879054,-0.55239461
O14980,0.3843038,0.4987421,0.4254451,0.3932928,0.5621812,0.3617622,0.5097692,0.4092825,0.3870173,0.5222521,0.4749079,0.4044515,0.5341631,0.4249664,0.4506926,0.5046993,0.3474178,0.4631265,0.4169944,0.4106631,0.5410795,0.4010890
O15127,-1.0045245,-1.0208670,-0.5981613,-0.9893536,-0.6091211,-1.0270662,-1.0508895,-0.9733639,-1.0465088,-1.1218757,-1.0906704,-1.0647813,-1.0229409,-1.0271550,-1.0402098,-1.1110204,-0.6056879,-0.5947663,-1.1300449,-1.1079681,-0.9444125,-0.5641763
O15143,-0.3538826, 0.7624377,-0.3133029, 0.5445581, 0.8382756,-0.3764243, 0.2543494,-1.9050387,-0.1449661, 0.6039405,-0.1618626,-0.3293378, 0.5917647, 0.5875506,-0.1860779, 0.5863878,-0.1845656,-0.1736440, 0.5957714,-0.3753248, 0.5986810,-0.1514755
O15145, 1.036183138, 0.286273219, 0.005911772,-1.312416581,-0.165163651, 0.676410950, 0.096819702,-1.262047226, 0.190161236,-0.179913092, 0.016339986,-0.476172652, 0.120298939,-0.006804147,-0.346735420,-0.197465878,-0.006363025,-0.510930340,-0.188082253, 0.169981724,-0.070099430,-0.381361255
O15347,-0.722912718, 0.342969293,-1.395061167, 0.367251202,-0.848276597, 0.324692219,-0.720309935,-0.716671447, 0.378925189, 0.206193130,-0.662633702, 0.099934763,-0.038995212, 0.159844338,-0.931372635,-0.154394756, 0.004232618,-0.049841771, 0.187822133, 0.239245562, 0.100886843, 0.251339206
O15355, 0.499859146, 0.389461058, 0.155000891,-0.561793755,-1.064020369, 0.376982982,-0.545448965,-0.244525968, 0.060556845,-0.281234047,-0.418065509,-0.125016193,-0.188709464, 0.343543945,-0.238999921, 0.165309876,-0.217880271,-0.084953268, 0.174693501, 0.047456823, 0.001280695, 0.048717915
O15371,-0.13073928,-1.44168025, 0.14165455, 0.43724706, 0.13069482, 0.15962004,-0.13941213,-0.11788236,-0.03010552, 0.32465107,-0.31099818,-0.44108314, 0.81864727,-0.34176590, 0.28173193, 0.31208443, 0.06736580, 0.29670680,-0.02067132, 0.10791049,-0.50277337,-0.65707943
O15372,-0.39479034,-0.46792021,-0.87188465, 0.33787503,-0.54110400, 0.55444180, 0.01123489, 0.40568592, 0.40059083,-0.27995661,-0.17010325, 0.16244049,-0.29650760,-0.35501601,-0.32686561,-0.12550301, 0.02560632,-0.14139443,-0.38190702, 0.05993239,-0.22794753, 0.15736851
O15511,-0.005857568,-0.513985128,-2.242969555, 0.084548773,-0.193228500, 0.074992078,-0.161386668, 0.266212964, 0.015610965, 0.067137684,-0.863599819,-0.340683102, 0.167523304,-0.041105040, 0.040783030, 0.581804386,-0.023988542, 0.288787914, 0.037189159,-0.219287180,-0.964402062, 0.187793591
O43143, 0.11588779,-0.05641618,-1.09453767,-0.79159810,-0.06317347,-0.41911649,-0.54595748,-0.10917947, 0.82960630,-0.64109143, 0.12581430,-0.60817052, 0.31356522, 0.61801447, 0.11859135, 0.31397215, 0.32886297,-0.68691538,-0.19543851,-0.18296625,-0.93327443,-0.15064284
O43169, 0.666425028, 0.368380689, 0.702307593,-0.485950963,-1.000680967, 0.348721288, 0.379406433, 0.339277530, 0.007623542, 0.212958142,-0.680288125,-0.391575291,-0.303396411,-0.307610480, 0.117236066, 0.232413647,-0.031975964,-0.484515313,-0.158271150,-0.219014395, 0.544824017, 0.149822689
O43175, 0.729976791, 0.673753422, 0.509246763, 0.878596729, 0.758220603, 0.719450421, 0.786232498,-0.185065054,-1.224105589, 0.638420525, 0.005564226, 0.545071978, 0.902965892,-0.060514002, 0.422268963, 0.956819886,-0.403562976, 0.566275221, 0.516656669, 0.168796595,-0.836070852,-0.412532904
O43242,-0.221961723, 0.129424107,-0.469679904,-0.075340815,-0.448502239, 0.434638906, 0.317704174, 0.329086401, 0.155744534, 0.029567591,-0.416602853,-0.027852695,-0.115107186,-0.119321254,-0.197618274,-0.047420917, 0.116145028,-0.045269030, 0.115271400, 0.189452248, 0.007589474, 0.166256969
O43252,-0.32439764,-0.34074012, 0.39864555,-0.49523074, 0.38768581,-0.63752276,-0.57430208,-0.33001748, 0.64190299,-1.18074156, 0.38856035,-0.61064665,-0.69472586,-0.67115519, 0.04484667,-1.19829435,-0.34844766,-0.73449341,-0.59810373,-0.41359590,-0.03155048, 0.25273821
O43390, 0.27932124, 0.08425844, 0.21234683, 0.12191812, 0.20138709, 0.37788156, 0.21078103, 0.46955545, 0.48088473, 0.24915214, 0.41502176, 0.43720590, 0.26601601, 0.26180194, 0.23261395,-0.13122102, 0.51209402, 0.17306166, 0.20911422, 0.45123268, 0.27293236, 0.20544805
O43390,-0.05629043,-0.16228251,-0.12413842,-0.28093067,-0.34591435,-0.49902897,-0.22759744, 0.18349852,-0.05251341,-0.21922331,-0.27293327,-0.13189325,-0.25903299,-0.26324706,-0.29714857,-0.23677610,-0.09211292,-0.39489711,-0.25137209,-0.06383862,-0.25211664,-0.31492087
O43390,-0.06357535, 0.01858132,-0.27449467,-0.50325751,-0.46052415,-0.13372092,-0.51564325,-0.20678078,-0.21993393,-0.31878235,-0.32246043,-0.47895161,-0.29033066,-0.29454473,-0.20715138,-0.14626734,-0.25953344,-0.40073187,-0.29784524,-0.38105976,-0.25547103,-0.16850530
O43390, 0.171417932, 0.155075449, 0.188163920, 0.149484844, 0.177204186, 0.148876244, 0.017510866,-0.119948378,-0.003834672,-0.072947273,-0.001137338,-0.700603320, 0.083341129,-0.089167872, 0.020510690,-0.149204885,-0.050109847, 0.453405127, 0.531779394, 0.026772225, 0.146159532, 0.811845127
O43395,-0.06190330,-0.07824578,-0.03309621, 0.20624182,-0.11057809,-0.35228376,-0.22343334,-0.28306561,-0.27158427,-0.03313991,-0.06616612,-0.05385200,-0.01791153,-0.02212560,-0.31269606,-0.05069270,-0.31118377,-0.30026218,-0.28105791,-0.28738920,-0.01099518,-0.24912437
O43399, 1.24917936, 0.21840957, 1.01676488, 0.03663748,-0.63853074, 0.40844155, 0.18747382, 0.94638522, 0.78249839, 0.77732979, 0.51466666, 0.21812429, 0.45198677, 0.31837758, 0.24315358, 0.91276735, 0.48832621, 0.30597739, 0.22182276, 0.70370676, 0.61130542, 0.34054867
O43516,-1.36351919,-0.68459809,-0.83389941,-0.18311149,-0.74677981,-0.40989983,-1.16058224,-0.08019864,-0.31556621,-0.24678600,-0.78195444,-0.38862593,-0.24479597,-0.45879410,-0.51833181,-0.61946253,-0.44886062,-0.34579785, 0.09669543,-0.18968281,-0.43023561, 0.60681505
O43583,-0.64213545,-0.50857164,-0.04430209,-0.54595649,-1.00424513, 0.50538857,-0.04724752, 0.06214306,-0.28395676,-0.42118783,-0.54192284,-0.58615365,-0.71205745,-0.71771159,-0.50412203,-0.58316343,-0.32355627,-0.34353631,-0.41521516,-0.21957103,-0.12272513,-0.17873605
O43665,2.0298001,2.1010669,2.0406776,1.8396705,2.0293266,1.8494314,1.9326767,1.0933004,1.3952934,1.4900736,0.8355275,1.3599205,2.0681655,2.0639514,1.3971635,1.4933481,1.7120361,1.9576302,1.1911678,0.7650521,2.1224716,1.9353121
O43670, 0.118360422, 0.102017939,-0.086869213, 0.319682666,-0.715024828, 0.095818734,-0.570298724, 0.017406418,-0.213778013,-0.440054462,-0.131018297, 0.008663645,-0.239940644,-0.064243415, 0.080033396,-0.457607249,-0.005580737, 0.463345048,-0.025543000, 0.100906762, 0.094157193, 0.869069493
O43684,-0.78469964,-0.46996151,-0.77613769,-0.27997098,-1.07397274,-2.32656061,-0.40010760,-0.93212255,-0.38431990,-1.74036774, 0.07428961,-0.04448731,-0.69085683,-0.67735412,-0.11002405,-0.63069354,-0.24739299,-0.59130562,-1.12406357,-0.74897596, 0.44810859,-1.10190361
O43707, 1.02271069, 0.21599541,-0.35372171,-0.16422620, 0.69163803, 1.03860044, 0.45285877, 0.12700889,-1.14059659, 0.50579495, 0.16152123,-0.09492537, 0.62685183, 0.50556659, 0.42085802, 0.36259236, 0.13881822, 0.39279256,-0.55404979, 0.07910765, 0.21945624, 0.43949849
O43707, 0.7718235, 0.6563973, 0.5139098, 0.3749525, 0.3427739, 0.3509367, 0.3828640, 0.7906664, 0.9379961, 0.1072856, 0.5344468, 0.3555045,-1.4773612, 0.3310819, 0.5960057, 0.0499716, 0.2189666, 0.1824681,-0.4946894, 0.7121265, 0.1726951,-0.6030178
O43776, 0.44897205, 0.43262957, 0.56733405, 0.37453101, 0.55637431, 0.42643036, 0.46213188, 0.43593154, 0.13295130, 0.13698091,-0.03312442, 0.45585516, 0.30064981, 0.13820876, 0.67522917, 0.31345987, 0.36571554, 0.28931861, 0.13796416, 0.25973837, 0.34614587, 0.77117371
O43776,-0.27297093,-0.07325745,-0.26802320, 0.22105502,-0.74730292,-0.45880561,-0.22755527,-0.49077708,-0.08195272,-0.09443823,-0.38224305,-0.25444553,-0.13225866,-0.13647273,-0.05622646,-0.05887614,-0.12155222,-0.28975790,-0.01866983,-0.18683826,-0.13821877,-0.09454735
O43809,-0.031144245,-0.328546770,-0.108000969, 0.137878114,-0.019652271, 0.065549245,-0.010258339,-1.318045901,-0.010242832,-0.005674942,-0.277378278,-0.004591483,-0.016643585,-0.017948993, 0.000872404,-0.105875444,-0.093022948, 0.035085844,-0.266732392,-0.107065041,-0.006818575, 0.295203843
O43837,-0.46484545,-0.48118793,-0.76779572,-0.47555090,-0.45017833, 0.05661208,-0.62575054,-0.45956114,-0.45871218,-0.43615626,-0.47560868,-0.45686835,-0.43593118,-0.44014525,-0.49982398,-0.45370905,-0.49831169,-0.48739010,-0.44432542,-0.45065671,-0.42901483,-0.46402259
O43852,1.7941556,2.0976663,1.7458227,1.8509627,2.0237064,2.2011704,1.0260637,1.9631057,0.9864537,1.8209385,0.9695572,1.6859110,1.6244962,0.5613121,1.7362610,2.1590916,0.9468542,1.5124728,1.5924621,0.7992565,0.5931266,1.8064219
O43852,0.9360870,1.0024550,1.5461352,0.7580191,0.7648225,0.5756717,0.7373714,1.0155177,0.5872910,0.5794055,0.5703945,0.5224661,0.3047236,0.4606497,0.5461792,0.5618527,0.5476915,0.5586131,0.5712364,0.5649051,0.3116400,0.4516031
O60264,-0.813792610,-0.377120314, 0.191282412,-0.106312503, 0.073655136, 0.005817214, 0.873786731,-0.231841688,-0.436067709,-0.068738140,-0.024513944, 0.217060275, 0.202272282,-0.219496264, 0.027005075,-0.349240528,-0.475667215,-0.208118639, 0.329135994, 0.197392762, 0.362099208,-0.335841395
O60313,0.8386384,0.8222959,1.0646786,1.1183631,0.1450354,0.8160967,0.8286938,0.7601859,0.8448980,0.8397008,0.8280015,0.8189888,0.7774787,0.7732646,0.8037862,0.8221480,0.8052985,0.8162201,0.8315317,0.8252004,0.7843950,0.7493872
O60437,-0.1452188, 0.1715264, 1.6070829,-1.5961442,-0.1284654,-0.6182611,-0.1190714,-0.7567227,-0.8378548,-0.6069833, 0.6580926,-0.3275882,-0.3143378,-0.5115913,-0.2965055,-0.6494509,-0.2949932,-0.2840716, 0.1654406,-0.8268380, 0.7716013,-0.3424292
O60506,-0.41797097,-0.76268734,-0.41955932,-0.12091247,-0.53937324,-0.10596227,-0.76235628, 0.09627436,-0.19481130,-0.38937439,-0.49264069,-0.45736016,-0.47583056,-0.48004463,-0.43488750,-0.38270039,-0.23441081,-0.25296322,-0.49804944,-0.22118285,-0.68081517,-0.34993159
O60506, 0.030019719, 0.013677235,-0.338986733, 0.025447601,-0.349946467, 0.007478031,-0.381981479, 0.044611978,-0.266594883,-0.131351279,-0.616708238,-0.698178785,-0.969616836,-0.026746846,-0.092265604,-0.819424015, 0.224190011,-0.131398830,-0.587285881, 0.548552705,-0.243647392,-0.053608042
O60568, 0.394714063, 0.778923604, 1.205567992, 0.902997607, 0.338966134, 0.261650470, 0.480894326, 0.213518509, 0.040425361, 0.535148764, 0.084513402, 0.663199583, 0.204651917, 0.438863660, 0.432407727, 0.195708644,-0.009239199, 0.348877992, 0.205092269, 0.256486734, 0.600205109, 0.620492593
O60664,-0.45675298,-0.75897932, 0.46411603,-0.78861827,-0.39589492,-0.26024808,-0.98578438,-0.07567027,-0.74490779,-0.75905209,-0.14356324,-0.85383751,-0.12749668,-0.26195365,-0.89055423,-1.28430933, 0.14285427,-0.08788532,-0.43196056, 0.13047883,-0.25082323, 0.37060336
O60701, 0.239307974, 0.002792984,-0.625270646,-0.092530357,-0.604284545,-0.371042982,-0.823141534,-0.129122893, 0.275123558, 0.479453035, 0.120575881,-0.631425800, 0.076952777, 0.647145165, 0.096360581, 0.461900248, 0.474607821,-0.128669468, 0.471283873, 0.464952584, 0.069972561,-0.096763855
O60711,-0.200122939, 0.026875135,-0.192425457, 0.022319596,-0.203385190, 0.020675930,-0.193991258, 0.038309362, 0.048744305,-0.187859727,-0.211492748, 0.009119465,-0.175349933,-0.179564001,-0.235708048, 0.012278763,-0.234195759,-0.223274170,-0.196028889, 0.015331099,-0.168433583,-0.203441349
O60763,0.9769878,1.3557829,0.9043386,0.6937192,0.7948819,0.9544461,1.1410576,0.4996430,0.7868131,1.1456074,0.8476497,0.8823038,1.0450761,1.0408620,0.8234344,1.1280546,0.7472136,0.8358682,1.1374382,0.8124450,1.1781537,0.9314947
O60832, 0.25611807,-0.35834490, 0.29172008, 0.27586187,-2.17502260,-1.57285747,-0.71214503,-1.04446850,-0.79206248,-0.04505582,-0.61889294,-0.87469019,-0.56064298,-0.56485705,-0.64948498,-0.06260861,-0.22232964,-1.23919572,-0.05322498,-0.47266240,-0.02566499,-0.76412560
O60841,-0.249869044,-0.268363168,-0.498424632,-0.422911753, 0.144675147,-0.055563660,-0.690478788,-0.715056669,-0.483873466,-0.438812921,-1.057399385,-0.002118958,-0.786835239, 0.011982290,-0.159602379,-0.564498522,-1.229832116,-0.852039182,-0.568743949,-1.599593909,-0.564281600,-0.038402361
O60869,-0.977760944,-0.461378439,-1.041429100, 0.094532786,-0.860551504,-0.101978696,-0.615397897,-0.195730015,-0.034719985,-0.462371837,-0.007378669, 0.145321338, 0.613558439, 0.453076788, 0.193858241, 0.595727178, 0.040211778, 0.388630386,-0.108432957, 0.067397046,-0.159731576, 0.319163099
O75083, 0.729928181, 0.134001027, 0.467028003, 0.059780137, 0.635267995, 0.660321281, 0.619125083, 0.625856746, 0.112461204,-0.087371527,-0.070097288,-0.648872040,-0.285369710, 0.149254748,-0.425636578, 0.631700323,-0.092800298,-0.008084081,-0.589774620,-0.383600015,-0.684039078, 0.140725448
O75347,0.7399516,1.1748747,1.0877654,0.6495942,1.1319228,0.9368316,1.1467262,0.5482403,0.3243635,0.5755753,0.7054523,0.3704693,0.3840600,0.2874017,0.2832517,0.8630729,0.2847640,0.4192470,0.2509187,0.3568472,0.5758648,0.6190390
O75348, 1.2329780, 1.2369306,-0.1901464, 1.2895825, 1.0943315, 1.0031553, 0.6099744, 0.7740805, 1.1256096, 1.0780851, 0.7169854, 0.9964747, 1.2274718, 1.2232577, 1.2304383, 1.2931408, 1.0860101, 1.1782975, 1.0770424, 0.9098469, 0.4975384, 1.0961926
O75367,-0.4828999,-0.3628812,-0.4940701,-1.0088765,-0.5050299,-1.1709287,-0.7774350,-1.2385449,-1.7193210,-0.5492680,-0.6786750,-0.4532366,-1.2329097, 0.1808566,-0.5842668,-0.7998976,-0.3261485,-0.5046228,-0.8556175,-1.1135207, 0.4411823, 0.1283373
O75367,-0.4573758,-0.7795279,-0.7814014,-0.9664353, 0.2347275,-1.9820033,-0.4422806,-1.0774183,-0.9644686,-0.5855570,-0.3738289,-0.3889436,-0.4628872,-0.4671013,-0.7788055,-0.6887703,-1.0040681,-0.9370641,-0.6908619,-0.8161523,-0.6348600,-1.1794782
O75368, 0.9442953, 0.5857237, 1.5013830, 0.1597424, 0.4804600, 0.6333475,-0.2656216, 0.8774686, 0.4367698, 0.3483288, 0.8200162, 0.3276167, 0.8801082, 0.3001538, 0.7958009, 0.3307760, 0.6347694, 0.5825840, 0.3401596, 0.2967662, 0.4534716, 0.5680280
O75369, 0.03843575,-1.13123104, 0.82482504,-0.40470898,-0.24819734, 0.38088923,-1.11245506,-2.31075552,-1.38987979,-0.48470989,-0.08866428,-0.50542197,-0.40455459,-0.40876866,-0.55067948,-0.47475544,-1.42947930,-0.03213911,-0.85890158,-1.33734599,-0.37546285,-0.32237630
