O00264, 0.31072791,-0.17748831,-0.03679359, 0.04564451, 0.13268749,-0.11000795,-0.22257124, 0.52180196, 0.53074106, 0.56620491, 0.01570476,-0.67436495,-0.16096754, 0.53575952, 0.51312655,-0.23278436, 0.22208999, 0.27931831, 0.31967631,-0.82534672, 0.13064001, 0.06196253, 0.22113008, 0.32360368, 0.30306138, 0.27096189,-0.34873401,-0.16288348,-0.38173193, 0.77225888,-0.38434175, 0.12569481,-0.08067757,-0.22819638, 0.04184205,-0.58817068, 0.17486092,-0.02317932,-0.46717136,-0.04686721,-0.39187741,-0.20588290,-0.22997676,-0.20232599, 0.18071765,-0.14766344,-0.35741553,-0.22732683, 0.07993834,-0.01773773, 0.10092951,-0.82371409,-0.45682643,-0.26623488,-0.38757162, 0.05182081
O00299,-0.05362483, 0.09236957,-0.36046309,-1.51145794,-1.38443530,-0.19592211,-0.57785050,-0.02421811,-0.08321015,-0.01523884, 0.09984385,-0.19879166,-0.32556560,-0.63625007, 0.14012333,-0.50950886,-1.11359819,-1.38819906,-1.62312208,-0.38147465,-0.56629726,-1.02602748,-0.15782975, 0.13231765,-0.82042232, 0.09868309, 0.41422256, 0.64165740,-0.39094875,-1.45893715,-0.47431879,-0.59205199,-0.74232656, 0.21230338,-0.58480356,-0.71034972,-0.66066455,-1.17283954,-0.92453580,-0.56546023,-0.48991160, 0.01242149, 0.51711736,-0.26123750,-2.67875027,-0.18424215,-0.94169937,-1.91832556,-1.10467415,-0.77405450, 0.14522221,-0.53935799,-0.89231817,-0.90784572,-0.86405595,-0.02327699
O00303,-0.564729889, 0.291864207, 0.028011716,-0.250392636, 0.454682900,-0.033691533,-0.165080623, 0.514701594,-0.001871623, 0.199390991, 0.576102648, 0.926480721,-0.136378532,-0.911410071,-0.605666633,-0.183094741,-0.256776647,-0.373018369,-0.401845679,-0.066149418, 0.537839706, 0.224788588, 0.845750088,-1.145250587,-0.168880685, 0.564464438,-0.401630983,-0.432496115,-0.141347008,-0.444993650, 0.418877041,-0.013151997, 0.349450021,-0.219504849, 0.220605306, 0.070444593, 0.735773845,-0.479176249, 0.902830819,-0.258252511,-0.354236955, 0.275788764,-0.067047783,-1.078240340,-0.058826680,-0.460996666, 0.394706446,-0.435506884, 0.081531583,-0.475509952,-0.786943131, 0.253591546, 0.203012003, 0.237903470, 0.012053026, 0.158876607
O00410, 0.49790116,-0.84021391,-0.47224770,-0.86361320,-0.31331627,-0.11288845, 1.00929502,-0.63212718, 0.36743539,-0.65391666,-0.37942008,-0.72784649, 0.61125001,-0.57614449,-0.54415232,-0.76931137,-0.23343325,-0.40507785,-0.57000118,-0.24246304,-0.52393542,-0.36800357, 1.16178471,-0.51052277,-0.95620150, 0.57247773,-0.16065445,-0.77962113,-1.81273591,-1.14413856, 0.21894401, 0.46404177,-0.80663556, 1.42217864,-0.26058114,-0.19473147,-0.58176264,-0.08934915, 0.31757069,-0.61278311,-0.01658175, 0.31323585,-0.37305386, 0.08700844, 0.08572489, 0.34783845,-0.21708193,-0.31818995,-0.33139305, 0.21398623, 0.27337253,-0.49181342,-0.49379600, 0.37181070,-0.66778829, 0.09647864
O00422, 0.33295128, 0.37943947, 1.46962317,-0.23731384, 0.09445634,-0.45359852, 0.67137220, 1.01413054,-0.33442706, 0.05128027,-0.05960811, 0.52091604, 0.25690676, 0.08251657, 0.20799651, 1.44556729, 0.36893066, 0.68293933, 0.16988777,-2.17738606, 0.50691500, 0.34939599,-0.28910184, 0.91797873, 0.89035604, 0.83087017, 0.56472828,-1.68438085, 0.20235837, 0.40860564,-1.22385909, 0.37109232, 0.56896802,-0.65811922,-0.29518367, 0.95283217, 0.32307324, 2.07330081, 0.37942089,-0.01659981, 0.96379394, 0.83083006,-0.96285894, 0.77330839, 1.01728375,-0.27332503, 0.43578165, 0.15569498, 0.14038400,-0.48519653, 0.15602991, 0.05040735, 0.50139909,-0.20396765,-0.26484334, 0.27650149
O00425,-0.350654128,-0.417813600,-0.198987351,-0.630086295,-0.429854436, 0.403157798,-0.108404819,-0.023147543,-0.184178395,-0.425521709,-0.333042628,-0.504030868, 0.069534230,-0.761340702,-0.148136509, 0.002010467, 0.056471553, 0.058215982,-0.481927946,-0.028689152,-0.484511280,-0.251072434, 0.063876361,-0.478000574,-0.259970867,-0.403538600, 0.021637037,-0.150999997, 0.449061977,-0.126901142,-0.170657596,-0.434705834,-0.505004940,-0.162756229, 0.062184675,-0.349724756,-0.400044867,-0.071456136,-0.023836992,-0.094284585, 0.012581759,-0.203166186, 0.016923103, 0.153475196, 0.004003794, 0.433497689,-0.344892318, 0.007467998,-0.289605221,-0.513055013, 0.062731611,-0.373587639,-0.291599069,-0.490314653,-0.014090624, 0.064278515
O00483, 1.09546811, 1.06238953, 0.99307769, 1.13499990, 1.54320459, 1.10675443, 1.61864986, 1.76835546, 0.68487269, 1.02731660, 1.24710575,-0.10440976, 1.51267710, 0.73519848, 1.55488013, 1.01915716, 2.19963069, 0.98803631, 1.12811265, 0.68625928, 1.36214570, 1.88632032, 0.75274020, 1.52548613, 1.30090202, 1.35191609, 1.63191229, 0.78254005, 0.84640442, 1.53889053, 1.34652950, 1.41838164, 0.84073748, 1.30536190, 1.24702017, 0.57994118, 0.71730828, 0.94724328, 0.57760413, 0.10368882, 0.49038978, 0.76597853, 0.77309538, 1.49447036, 1.23527650, 1.11839946, 0.69179796, 0.90297151, 0.19128284, 0.12887898, 1.37277921, 0.82890564, 0.51897305, 0.67613670, 0.05871564, 0.98066577
O00487,-2.477938435,-0.487417556, 0.164909859,-0.824534508,-1.137431500, 0.459943744, 0.091038216,-0.534246031,-0.072787002,-0.114358399,-0.011220482, 0.432006906, 0.016324985, 0.000814170,-0.463339265,-0.131278500, 0.670251951, 0.092240182, 0.026262532,-0.259362469, 0.330225295, 0.337933846, 0.271294068, 0.336736001, 0.129841233, 0.282015676, 0.108400491,-0.440224975,-0.242153844, 1.253252568, 0.413134608,-0.030524039, 0.405802067, 0.433733043, 0.217502441, 0.346182205,-1.134508304,-0.130847398, 0.316282069, 0.271588225, 0.063629443, 0.148992724,-0.198653281, 0.282670435, 0.100491726,-0.131272022,-0.161957083,-0.125820970,-0.004050891,-0.103582330, 0.067576693,-0.043126141,-0.270855723,-0.842019296,-0.025376915, 0.433720590
O00505,-0.163650553, 0.312420319, 0.506855226,-0.014268209,-0.277911596,-0.106782461,-0.162651122, 0.034041295,-0.035299490,-0.271415018,-0.166264323,-0.372918386,-0.328111333,-0.392234899, 0.181250623,-0.913092477, 0.017670478,-0.271122952,-0.195166661, 0.078998384,-0.505017691,-0.033108723, 0.041707277,-0.374918562,-0.753777112,-0.269940103,-0.353603087,-0.000007290, 0.103739622,-0.519069324,-0.050910072,-0.479217153,-0.374822824,-0.062359241, 0.007762943, 0.675672207,-0.107686358,-0.355250629, 0.160677416,-0.046948060, 1.189202363, 0.366733169, 1.250952044, 0.065028348, 0.087353088, 0.679589801, 0.312441781,-0.508564561, 0.038271786, 0.466387827, 0.163682584,-0.221670743, 0.219004223, 0.249868749, 0.011625426, 0.203626114
O00541, 0.265472103, 0.780362940, 0.606830544, 0.051226820, 0.930176110, 0.515349465, 0.363447907, 0.292886364, 0.205918953,-1.529352080, 0.470276220, 0.214494216, 0.287957977,-0.002707869, 0.372656482, 0.051207331, 0.541591204, 0.310485577,-0.255641000,-0.258885306, 0.373218222, 0.789347156,-0.248583039, 0.176190695, 0.598771820, 0.514349098, 0.296600067, 0.314520307, 0.390063427, 0.358003761, 0.415292392,-0.435855080, 0.033281824,-0.045465430,-0.049787444, 0.751234211,-0.352848256,-0.233101817, 0.040710373,-0.205379216,-0.172482736, 0.620398239, 0.545883169, 0.597917454, 0.327000324, 0.012927450, 0.351355743, 0.252121924, 0.831884846, 0.276602047, 0.493225426, 0.374264686, 0.345489015, 0.277182599,-0.027940156, 0.355466622
O00567, 0.328962908,-0.008531156,-0.071415900, 0.252268838, 0.362798771, 0.383480602, 0.036248245, 0.324430646, 0.327719125, 0.415635693, 0.964671478, 0.622886428, 0.006448921, 0.821548559,-0.798966562,-0.085639799, 0.088059867,-0.112587070, 0.541084307, 0.047257259, 0.360977334, 0.046524308,-0.139231742, 0.643293046,-0.355884837, 0.098962058, 0.018774317,-0.024528399,-0.269496140, 0.237484170,-0.750843590,-0.061526843,-0.461809565,-0.061755717,-0.182446445, 0.293972717, 0.302707469,-0.013057507, 0.971028751, 0.023672765, 0.593169642, 0.192120870, 0.049316828, 0.231774847, 0.219213065,-0.278761907, 0.179170534, 0.121753943,-0.231487398,-0.543958623, 1.177899283, 0.115760664, 0.201694801, 0.060324850, 0.041187430,-0.186699604
O00571,-0.390909492,-0.016575183, 0.283537896, 0.345213573, 0.460702596, 0.213862019, 1.712437323, 1.047984358, 0.183706174,-0.352016208, 0.162702544,-0.002404247,-0.558532442,-0.596077795,-0.155098393,-0.485402396, 0.065336494,-0.205843626,-0.017906347, 0.224915113, 0.000000000, 0.204305818, 0.077558901,-0.423749087, 0.591314281,-0.053474684,-0.241200485, 0.013316328,-0.543559635, 0.130214304, 0.063130828,-0.146647809,-0.477385386,-0.222008495,-0.024611658,-0.205662911, 0.214245307, 0.715627871, 0.166548394, 0.106573866, 0.458034619,-0.074488861,-0.154225036,-0.173722912,-0.464129901, 0.282244321,-0.216008115,-0.029922355,-0.232313797,-0.534853269, 0.293427903,-0.830224448,-0.538041173,-1.028171351,-0.099992153,-0.093761204
O00767, 1.39546415,-0.85812860, 0.84362476, 0.44517727, 1.22787760, 1.52786656, 1.64762403, 0.43363918, 0.66805055, 1.18355482, 0.39998637, 1.45621721, 1.68951084, 1.65485584, 0.77641134, 2.21046716, 1.37873322, 1.77150265, 1.00935219, 0.01406268, 1.75266985, 1.04596123, 0.92141589, 1.59202558, 1.06915203, 1.75429264, 1.48770621, 0.85719918, 1.12233619, 0.03190135, 1.48633038, 3.21241661,-0.02668612, 0.12018864, 2.09134483, 2.37804808, 1.45915774, 1.07538861, 1.66755550, 1.17964519, 2.35660009, 1.46217080,-0.42787751, 0.62803654, 0.40822081,-0.58834130, 0.26888569, 1.20767389, 1.33461772, 0.42733133,-0.19321135, 0.30469174, 0.24537952, 1.28272315, 0.41075188, 0.85582904
O14561,-0.818364071,-0.720507438,-1.493113122,-0.872920904,-1.009452488,-1.332494688,-1.173376025,-0.569549684,-1.785265669,-1.317771917, 0.004246773,-0.679546961,-0.660762032,-0.872156424,-0.263153317,-0.243605010,-0.671078815,-1.187602848,-0.424753304,-0.124789906,-0.360418628,-1.054520781,-0.795079544,-0.339447788,-0.346634193,-0.511314801,-1.600429675,-0.398801185,-0.725244596,-0.526218144,-0.789078294,-0.348058112,-1.020423650,-0.309744847,-1.444315354,-0.778820775,-0.308816198,-0.388744327,-0.888661781,-0.556056546,-0.774248446,-0.646161613,-0.864355705,-0.529582800,-0.877275014,-0.578569704,-0.733294785,-0.595990832,-1.281771346,-0.634103628,-1.383300453,-0.544550768,-0.717827571,-0.705371996,-0.117736869,-0.697418086
O14579,-0.198233432,-0.004264806,-0.672520259, 0.309011350,-0.050914777, 0.138674333,-0.278047512,-0.002140083,-0.193101845,-0.066257799, 0.090643412,-0.498494459, 0.000000000,-0.219541067, 0.000642881,-0.196477497,-0.070835444,-0.375921568,-0.685964198,-0.386079009,-0.197835838, 0.260969452, 0.423792984, 0.200059502,-0.206829707, 0.639791881,-0.089214017, 0.191984777, 0.006693321, 0.221408751,-0.287175901, 0.273987454, 0.161116903,-0.767914543,-0.088907907,-0.391656184,-0.129019760,-0.537281688,-0.553154006, 0.402189519, 1.200803839,-0.046452706,-0.927824330,-0.223101618,-0.402572317, 0.129553294,-0.252364242,-0.731426003,-0.511113772,-0.164214075,-0.300638884,-0.269655890,-0.400257033,-0.459220709,-0.444770136,-0.219599186
O14602,-0.51865761,-0.56820901,-0.85280718,-0.57251966,-0.24592372,-0.43344536,-0.58503509, 0.22435898,-0.78293898,-0.83774531,-0.63276743,-0.37506024,-0.51254386, 0.06050109,-0.29532905,-0.35434657,-0.60005252,-0.51857453,-0.29156081, 0.02981180, 0.25488158, 0.05281882,-0.40489408, 0.07849533,-0.76929224,-0.66835316,-0.25730821, 0.09572353,-0.37122607,-0.09680688,-0.57535013,-0.37258569,-0.12687162,-0.52706097,-0.88833164, 0.32931639,-0.45768105,-0.50859113,-0.45015264,-1.03504781,-0.81324140,-1.08176488,-0.52066442,-0.44012041,-0.30821504,-0.28336651, 0.03324107,-0.58272855,-0.52614058,-0.70397186,-0.36834933,-0.44109018,-0.37511421,-0.47872250,-0.40173670,-0.14858690
O14737,-0.429493724,-0.393911024,-0.381334710,-0.132838458,-0.033643796,-0.004973096,-0.378844077, 0.420345303,-1.218621050,-0.644849083,-0.952692331,-1.219825277, 0.006135904,-0.377797723,-0.517166911,-0.372913543,-2.018756465,-1.083386620,-0.674231292,-0.702407029,-1.110852687,-1.272406415,-0.756232132,-0.402214756, 0.116738890,-1.442662077,-1.046082316,-0.387255610,-0.380939184,-0.987545185, 0.260602825, 0.638615275,-1.175379426,-0.222621715,-0.772990271,-0.561941867, 0.572282531,-0.587465560,-0.421391886,-0.478820057,-0.031872049,-0.732713592,-0.701659662,-1.216568093, 0.184533367,-0.980924613,-1.100923305,-0.974960897,-1.515447554,-1.189648496,-2.169927099,-1.036180418,-0.955104976,-0.253387112, 0.032639477,-0.655042095
O14745,-0.13704347, 0.23345054, 0.27586745, 0.42077328, 0.35827927, 0.25605572, 0.34097977,-0.13657114, 0.17914388,-0.21727880, 0.09728792, 0.05896104,-0.33070714, 0.01500396,-0.73119344,-0.37642327,-1.53533948,-0.56434563,-0.62527771, 0.09761291,-0.29468502,-0.19503639,-0.02906468,-0.62135034, 0.37785427,-0.11007238, 0.10505650,-0.05161284, 0.69643451,-0.79832809, 0.28918943,-0.22530078,-0.36542278, 0.29117026,-0.56037693, 1.10164045,-0.27529121,-0.39490502, 0.37002777, 0.53243511, 0.17306871, 0.12141155,-1.56389898,-0.05215168,-0.55867435,-0.48492806,-0.36105101,-0.55521015, 0.36726263, 0.08532840,-0.03208196, 0.02871971, 0.28939015, 0.05380928,-0.08534354,-0.08446519
O14776, 0.08689526, 0.09362302, 0.06207842,-0.19421274,-0.35131555,-0.06069292,-0.36685990, 0.11019070, 0.14261303, 0.08392500,-0.01624169, 0.05950944,-0.06103511,-0.05787400, 0.10256518,-0.13742759, 0.02112247, 0.06972201,-0.05463112,-0.03188772, 0.21636498, 0.20502362,-0.01167901, 0.29343813,-0.07900793, 0.15584640,-0.19616771,-0.09057954, 0.09353808, 0.09502455, 0.11812626,-0.22756599, 0.25931321, 0.02477169,-0.27855445,-0.39219924, 0.17612219, 0.17980709,-0.54297173,-1.20225205,-0.31135640,-0.71467433,-0.19452401,-0.08841132,-0.25812391,-0.01176207, 0.13505232, 0.26141071, 0.14346108, 0.12022769,-0.16613761,-0.16256680, 0.05945546,-0.20973826, 0.37155680,-0.34088424
O14818, 0.082644040, 1.065061396,-0.096131495, 1.007371681, 0.761673165, 0.642377108, 0.854515448,-0.161171373, 0.375579593, 0.268325597, 0.476910907, 0.056672157,-0.003952166,-1.362124595,-0.039837641, 0.344082361,-0.233318002, 0.738091559, 0.108212725, 0.232820178,-0.025763768,-0.218001300, 0.261519489, 0.133109848, 0.956861215, 0.099521403, 0.213418427,-0.319834801, 0.046473252, 0.182527949,-0.192769587,-0.016983807,-0.330996684, 0.448785550, 0.290375421,-0.210450427,-0.075016261, 0.789228129, 0.425775699, 0.071324840, 0.126600029, 0.041629676, 0.499207980,-0.368387646, 0.875291398, 0.438832655,-0.222242756,-0.147217138,-0.274641026, 0.149280786,-0.024133861, 0.125366185, 0.517673164, 0.478247322, 0.813261810, 0.005247648
O14828, 0.36387745, 0.97259100, 0.66785618, 0.41926603, 0.40706600, 0.70481795, 0.75863492, 0.08043688, 0.80878959, 0.29123766, 0.81084822, 1.03307236, 0.08649284, 0.45306059,-0.07119686, 0.40892466, 0.28827260, 0.36735610,-0.08802952, 0.02599354, 0.02786527, 0.48460240, 0.29931563,-0.22829744, 0.92981058,-0.16521264, 0.38151551, 0.32811628, 0.05822469,-0.11885449, 1.39671708, 0.48884838, 0.45441218, 0.87033595, 0.27616478,-0.02665175, 0.05536987, 0.50979485,-0.08577437, 0.19995530, 0.26410896,-0.12643882, 1.02651608, 0.71054252, 0.66883632, 0.30365112, 0.56554448, 1.09318727, 0.84877382, 0.32658430, 0.45687695, 0.81157615, 1.03301839, 0.66736034,-0.13697140, 0.48172536
O14880, 1.14088687, 0.44424080, 0.75497366, 0.32630306, 0.89555959, 0.53961292, 0.93781943, 0.66520519, 0.70116857, 0.21755896, 0.56748198, 0.92749097, 1.14078847,-0.54822127, 0.47328530, 0.67213798, 0.55980035, 0.66855656, 0.68063224, 0.24716738, 0.60634868, 0.46005911, 0.48793968, 0.68544957, 0.68988650, 0.41170973, 1.05663519, 0.52303961,-0.24460021, 0.24450531, 1.13746330, 1.05786168,-0.21920489, 0.76678775, 1.58023685,-0.74198391,-0.58708485, 0.87661892, 0.12668757,-0.76362864, 0.41118608,-0.28026460, 0.14076906, 0.65791309, 0.36095474, 0.47703254, 0.78124103, 1.14450303, 0.89688379,-0.01879636, 1.17611653, 0.31027927, 0.57361166, 0.53281567, 0.09730103, 0.40649558
O14949, 0.35323402, 1.61442420, 1.01868971, 0.72644029, 0.58360527,-0.89531101, 0.52617032,-0.48985203, 0.64787551, 0.86326636, 0.45414202, 0.75692041, 0.83254140,-0.15793652,-0.19521657, 0.30204916, 0.96372225, 0.98315868, 0.99999503, 0.48718979, 1.20588480, 1.02759174, 0.99637064, 1.05451729, 1.75350188, 1.00425180, 1.11228490, 0.72066664, 0.68137681, 1.30109894, 0.48166908, 0.55862893, 0.78241538, 0.49608779, 1.68232195, 0.10286273, 0.29851090, 0.33567562, 0.02898488,-0.11876833, 0.87872455, 0.26565685, 0.16704989, 1.14469784, 0.20793930, 0.70205672, 0.46445567, 0.38495099, 0.62319600, 0.84289086, 1.18873151, 0.53779782, 0.82667229, 0.78171864, 0.60442356,-0.21947241
O14974,-0.257802131, 0.254304660, 0.212873841, 0.489468813,-0.033908795, 0.235479915, 0.142093947,-0.109157010, 0.040164995,-0.545195849, 0.253519982,-0.073561959, 0.030397119,-0.069545714,-0.301006069, 0.051962232, 0.059289478,-0.019915759,-0.489109846,-0.275852375,-0.042033096,-0.329789028, 0.265043117,-0.093346135,-0.135856095,-0.003249156,-0.117174130,-0.422182387,-0.294310330, 0.198918020, 0.134635460, 0.152444940,-0.261860806,-0.100521572, 0.631504173, 0.098666009,-0.392615861,-0.119104082, 0.122199558, 0.072479676,-0.064559821,-0.103950766, 0.148597911, 0.296113580, 0.007368402,-0.251504595, 0.320675982, 0.139142805,-0.028188461, 0.174898435, 0.352889138, 0.152206333, 0.181114049, 0.148560900,-0.239174650, 0.234267467
O14979, 0.24771169, 0.48845095, 0.74768429,-0.64891942, 0.10814952,-0.40440126, 0.24355994, 0.44674659, 0.60781720, 1.17744082, 0.35024668, 1.10065171, 1.14801292, 0.44487783, 0.92555864, 0.67293394,-1.06517410, 1.39532571, 0.69126613, 0.85439157, 1.26869457, 0.06596451,-0.80357897, 0.85796502, 0.60793831, 1.10687008, 0.88266611, 0.85215409,-0.21378502, 0.31404523, 0.81556203, 1.27144020, 0.08123877,-0.17099832, 1.29889455, 0.57663061, 0.32413426, 0.63482923, 0.86737495, 0.70838121,-0.80172461, 0.01829437, 0.30614597, 0.79874380, 0.69332428, 1.04761416, 0.81593285, 0.17346827, 0.77197925, 0.34579741, 0.84926688,-1.29762286, 0.68815792,-0.51207722,-0.55890762, 0.73592077
