O95994,2.620063,2.683110,2.792000,2.810979,2.531565,2.470378,2.706527,2.863042,2.827060,2.513063,2.822634,2.695050
P00167,0.5375859,0.5096276,0.4897187,0.4964942,0.5751147,0.5881761,0.5635696,0.5881761,0.6242478,0.5729121,0.5764088,0.5759212
P00338,-0.7626666,-1.4294855,-1.4713567,-1.8976493,-1.0291348,-0.8191088,-2.3641849,-1.6115770,-2.9350787,-1.2430885,-1.4177069,-0.3623716
P00367,-1.70681539, 1.10973056,-0.45911767,-1.22839010, 0.00476730, 0.48761801,-0.07752787, 0.29993486, 0.36583658, 0.20897882, 0.77398928,-0.05708196
P00387,-0.3472596,-0.3684685,-1.3257653,-0.4106319,-0.1733366,-0.3649590,-0.1950265,-0.4682425, 0.3415009,-0.1755392,-0.1387743, 0.2605071
P00403,-1.9225422,-1.3555926,-0.6587293,-0.3143205,-0.8646755, 0.6815124,-0.8803786,-1.0736135,-0.5812921,-0.6224025,-0.5857181,-1.3278199
P00492,0.3033743,0.3342630,0.3143540,0.3211295,0.1324504,0.2782032,0.1047957,0.1455117,0.3928354,0.1125252,0.2072880,0.2434342
P00505, 0.16775840, 1.03746744, 1.23715575, 0.64181220, 0.05056258,-0.14995410, 0.25138287, 0.33861908, 0.59377991, 0.67974823, 0.61281185,-0.42805271
P00558,-0.5821735,-0.7623444,-0.9095409,-0.7763870,-1.2781941,-1.2559272,-1.7034711,-0.2218286, 0.2565530,-0.9113911,-1.1906032,-1.4464339
P00966,1.6289758,0.7720317,1.3372688,0.5230755,0.6966396,0.7308111,0.8241702,0.7097009,0.8848485,0.6944370,0.8804225,0.8430650
P02545,-0.07869566,-0.56319281,-1.23068713,-0.82984053, 0.21933415, 0.40979423, 0.41981692, 0.28818431,-1.03017978, 0.69353901, 0.20093888, 0.42873552
P02545,-1.6000345,-1.2740046,-1.5765082,-1.5401086, 0.6658213, 0.4453973, 0.5254781,-1.4586233,-1.3091192,-0.5223194,-0.3908356,-1.4256141
P02656,1.065418939,1.134700548,1.069280767,1.025863694,1.296694273,0.057581248,0.527754405,0.503144024,0.005410302,0.670318084,0.210977204,0.081616185
P02786, 0.71242279,-0.19670674, 0.41806208, 0.42483763, 0.13777356, 0.39373315, 0.07598997, 0.15083488, 0.52316690, 0.13557097, 0.13224226, 0.50295653
P04040,-1.172836,-1.143113,-1.163022,-1.156247,-1.141415,-1.128354,-1.144329,-1.128354,-1.083650,-1.143618,-1.088076,-1.078540
P04062,-0.3176784, 0.5488128,-0.3389658,-0.3321903,-0.2552085,-0.2421472,-0.2938035,-0.2421472,-0.2331252,-0.2574111,-0.2375512,-0.2359664
P04075,-0.4731467,-0.9323018,-1.2143553,-0.9658194,-1.0898039,-1.1876253,-1.8493873,-1.2364105,-0.4611553,-3.4110342,-1.9010742,-1.5716839
P04075,-0.5464707,-0.1799649,-0.1216088,-2.1574378,-1.0225677,-0.3185476,-2.2009363,-1.0095064,-2.1148438,-1.0247703,-1.3816712,-0.9188895
P04080,-0.09647741, 1.20163920, 1.18905694, 1.31010245, 1.10930461, 0.40387779, 0.38116421, 0.90023766, 1.27799250, 1.38403152, 0.85856695, 0.74588879
P04083, 0.36635650,-0.87524646, 1.70643609, 0.36303114, 0.94906268, 0.56378136, 1.10343714, 0.01162538, 0.44730249, 0.24401943, 0.29120200, 0.45673350
P04179,1.182620,1.184637,1.164728,1.171504,1.245544,1.258605,1.199282,1.258605,1.259960,1.243341,1.255534,1.248386
P04181,-0.13661471,-0.07846698,-0.09837595,-0.11728613,-0.01773907,-0.50467514,-0.12067465,-0.65716339,-0.64695392,-0.67242730, 0.07084982,-0.03708791
P04406,-0.1500706,-0.1900192,-0.4535538,-0.2586478,-3.0728396,-2.0639103,-2.3206464,-1.1084713,-1.8553390,-2.6248601,-2.5491152,-1.2926772
P04424,0.9905676,1.1539894,1.2027886,1.6111167,1.2830550,1.2961163,1.2355729,1.2961163,1.0668711,1.2808524,1.2918252,1.2879048
P04439,0.5585698,0.4109678,0.3910588,0.2709400,0.4954783,0.5085396,0.0199514,0.4806017,0.2813452,0.6279950,0.2769192,0.5499194
P04792,-0.7901593,-1.0131023,-0.6594140,-0.6204293,-0.3095245, 0.3222493,-1.0556700,-0.5622523,-0.7342479,-1.0624573,-1.9217476,-0.2401207
P04843,-1.66174754,-0.14004826, 0.03068968, 0.16098367, 0.78950395, 0.67387528,-0.40118644,-0.46734512,-0.15052149, 0.15864305,-0.15494747,-0.55776102
P04844,-0.08403445, 0.18019453,-0.77337126, 1.03928135, 0.80517456, 0.38826849, 0.68569936, 0.40147797, 0.37430179, 0.13813793, 0.36987582,-0.05036184
P04899, 0.43420061,-0.41718681, 0.50895778,-0.06708405, 0.17543510,-0.69252561, 0.05935355,-0.21990366, 0.19486203, 0.20474322, 0.20610622, 0.20470134
P05023,-1.5351376,-0.3441807,-0.8714143,-0.8342367, 0.6126225, 0.5123537, 0.4788430, 0.1238056, 0.1132087, 0.1085417, 0.6720285, 0.3552876
P05091,2.3520744,1.5972372,1.8598924,1.5841038,1.0749073,1.3011799,0.3261494,1.5032706,0.3776881,1.3361220,1.2757590,1.1032833
P05091,1.204098,1.261760,1.592993,1.268896,1.340267,1.532959,1.355453,1.241035,1.342991,1.338065,1.357343,1.364947
P05091,2.567850,1.376177,2.377043,2.383819,2.590454,2.455711,2.591545,2.603515,2.652223,2.440447,2.647798,2.462841
P05114,0.94416045,0.80643435,0.84112699,0.78013785,0.92577073,0.40782032,0.76616564,0.71342001,0.30847941,1.45029083,0.01386725,0.75102739
P05141, 0.9143961,-1.8855474,-0.5194950, 0.2532123,-0.4556287, 0.1263698,-0.3449704, 0.1655777,-0.1064489,-0.4578313,-0.3045623,-0.5202971
P05141,-0.0342719,-1.8538124,-3.0506676,-3.2747366,-1.0078219,-0.6076184,-1.9637787,-2.0219677,-2.2067991,-2.0372316,-2.2112251,-0.9207149
P05161,-0.15004538,-0.21062903, 0.62534805,-0.22728475, 0.71977086, 0.73144960,-0.12686745, 0.73144960,-0.06618918,-0.20252594,-0.07061516,-0.14555895
P05198,0.73489817,0.68785243,0.71629473,0.48194508,0.27859715,0.04558945,0.14764300,0.53465378,0.80926394,0.50560311,0.59622493,0.81139566
P05204,0.6868691,0.6784826,0.6907621,0.6514977,0.7843540,0.4916612,0.6248370,0.4270629,0.4573036,0.8298793,0.5864092,0.5019000
P05387,-0.08102700,-0.06575953,-0.05697464, 0.96277587,-1.14548403,-1.06851713,-0.85765170,-1.34740608,-1.22739909,-1.34458792,-1.14515972,-0.59808736
P05388, 0.067123728,-0.386674848, 0.001377412,-0.233078781,-0.118959701, 0.572249864,-0.312012743,-0.169768583,-0.103251237,-0.255519280,-0.107677210, 0.021461214
P05455,-0.22114872, 0.24369522,-0.24749202,-1.30444552,-0.70548804,-0.24360142,-0.87580931,-0.32782545,-0.49422932,-0.35716551,-0.47077042, 0.03992576
P05556, 0.79319601, 0.85361864,-0.09738977, 0.64225243, 0.89403143, 1.27426123, 0.75219011, 0.90709274, 0.81286837, 0.95729001, 1.19362843, 0.83531127
P05783,2.710404,2.664319,2.669836,2.698861,1.328814,1.468315,2.427441,1.529151,2.454741,1.738832,2.471065,1.669011
P05783,4.053810,3.620265,3.788695,3.868049,4.026503,3.127719,3.640900,2.674376,3.701579,3.158735,3.697153,3.563638
P05783,3.753848,3.600367,3.390081,3.522254,1.216253,2.528864,3.058096,2.910667,4.128256,2.895403,4.083006,2.895936
P06396, 0.03980041, 0.22502146,-0.19653346, 0.23375747, 0.14371180,-0.07064226, 0.06050112, 0.30449838, 0.18602569, 0.21506209, 0.18159972, 0.08478183
P06454,-2.819969,-2.340405,-2.667175,-2.310326,-1.747232,-2.459725,-1.402298,-1.020952,-1.548599,-2.354167,-2.255898,-2.412042
