O00422,-0.07139899, 0.08480530,-0.29153416,-0.66076634,-0.04618401,-0.03314782, 0.21171279, 0.46268402,-0.51783348,-0.28780058,-0.43374696,-0.12191244, 0.19637990, 0.10153357, 0.89873889,-0.47918437, 0.07467667,-0.15923999,-0.75832701,-0.21729839,-0.51294168,-0.06075276, 0.54533617,-0.37528822,-0.32290218, 0.45736121, 0.05811758,-1.24349037, 0.05518132,-0.08130640,-0.25150933,-0.33106017, 0.12965913,-0.34883553, 0.22411069, 0.17340259,-0.22624309,-0.02677826,-0.55759882,-0.52646455,-0.05231595,-0.01977596,-0.39043704,-0.57142905, 0.92977208,-0.27780810,-0.76508761, 0.10016444, 0.33789902,-0.21604331,-0.28049283,-0.25551823,-0.94375084,-0.04381782,-0.07413490,-0.60453603,-0.70027046, 0.14606022,-0.44863506,-0.02645551,-0.06304105,-1.04904920,-0.04597001, 0.17608210,-0.32898949,-0.08150930, 0.14164685,-0.48207625, 0.01939802,-0.14717310
O00425, 0.086908569, 0.293055910, 0.287618723,-0.046287604, 0.118971745, 0.105755139, 0.060325833, 0.129219778,-0.376981131, 0.137042236, 0.099636774,-0.104899054,-0.132599075,-0.248388266, 1.013762376, 0.022810547, 0.070345782,-0.266731869,-0.149414987, 0.448946964,-0.219140700,-0.437168792,-0.223737739,-0.339680463, 0.186307261,-0.471119542,-0.780236881,-0.038208514,-0.563330222,-0.212402667, 0.607143024,-0.277664031,-0.075313630,-0.200594063, 0.240688988,-0.609052919,-0.334164524,-0.409669314,-0.035755441,-0.047985253, 1.073166234, 0.320865235,-0.421804222, 0.748791737,-0.729480309,-0.175588731,-0.267423307,-0.612643562, 0.638969668,-0.142737121, 0.009996619, 0.458871283, 0.015646890,-0.122306338, 0.200947376, 0.048797095, 0.295575934,-0.306679398,-0.166500944,-0.256519539, 0.050178490, 0.765743048, 0.044340466, 0.390625133, 0.131725478, 0.147323169,-0.092665489, 0.373916365,-0.299813979,-0.281338603
O00483,-0.97545342,-0.67665599,-1.03995354,-1.14995940,-1.05584264,-0.72895888,-1.46558450,-0.72506417,-1.50917696,-0.70318542,-1.43178719,-1.10595081,-0.83542644,-0.87201823,-1.08852196,-0.73204584,-1.44508133,-0.24911902,-1.22621238,-0.44870569,-0.49285973,-0.53401217,-0.94471817,-0.87735831,-0.82932121,-1.10716190,-1.24728644,-1.33861824,-1.16325711,-0.97303720,-0.89426833,-1.56755540,-0.53820945,-1.24734245, 0.08702618,-0.20402481,-0.31750668,-0.97255210,-0.39481496,-1.73713918,-1.76201470,-0.89863875,-1.00551370,-1.08073662,-0.42912075,-1.39822683,-1.12687852,-0.94801194,-0.52945046,-0.82939392,-0.22400184,-0.99106886,-0.73267759,-1.34786563,-0.94571274,-1.02205928,-0.78809626,-0.51580113,-1.31753326,-1.43738846,-0.79694680,-0.72352417,-0.96963847,-0.89684313,-0.75552923,-1.19496440,-1.24129425,-0.57345153,-1.21169555,-0.84758468
O00487,-0.2472752,-0.2622580,-0.2634951,-0.2635471,-0.2738574,-0.2380695,-0.2564445,-0.2365649,-0.1532163,-0.1580938,-0.3031355,-0.2643831,-0.2794752,-0.2490755,-0.3149548,-0.2921858,-0.2758183,-0.1833118,-0.3043450,-0.2919122,-0.3125694,-0.2964207, 0.0764720,-0.6572393,-0.2068333,-0.1934383,-0.2920858,-0.3093225,-0.2993568,-0.3176883,-0.2658620,-0.1588830,-0.3128844,-0.2831679,-0.3090297,-0.2962988,-0.1544408,-0.2938186,-0.3001913,-0.3037298,-0.3993499,-0.2725185,-0.2740411,-0.3009838,-0.1101635,-0.2748953,-0.3099506,-0.3111062,-0.3161803,-0.2537615,-0.2175406,-0.3072423,-0.2705027,-0.2471682,-0.2469488,-0.3312107,-0.2772703,-0.2632578,-0.2568853,-0.1638886,-0.1204065,-0.3071951,-0.3680456,-0.3052068,-0.2637827,-0.2820667,-0.2859865,-0.2955955,-0.2658569,-0.2508573
O00515, 0.478179904,-0.204457303,-0.525109571, 0.113875735,-1.838973833,-0.088423679,-0.147829316, 0.617132555,-0.556844959,-0.494270762,-0.064661074,-0.495465575, 0.024348507,-0.145833889,-0.075153001,-0.311184975,-0.030287579,-0.503045253,-0.101052320,-0.366908414, 0.679786033, 0.035864240, 0.300724564, 0.184482271,-0.026777110, 0.629732528, 0.384857983, 0.009741403,-0.068619777,-0.583542617,-0.187755602,-0.480776864,-0.035769995, 0.297203681,-0.264988798, 0.080709653, 0.324501824, 0.420699694,-0.545647625, 0.142886294, 0.012366669,-1.025518394, 0.666849015,-0.567280916,-1.206382268, 0.398510208, 0.677615752, 0.481083370,-0.214968995, 0.749041189, 0.367129805,-0.672630082,-0.211691340,-0.070721491, 0.318558714,-0.080260091,-0.316334178, 0.205764943, 0.406226606,-0.694926798,-0.617274030,-0.080258650,-0.700952597,-0.313017536,-0.411569741,-1.768283570, 0.324662219,-0.337925452,-0.209851244, 0.456528669
O00541,-0.16630645,-0.09264672,-0.39282806,-0.20260132,-0.16058374,-0.24526371,-0.19386075,-0.22829591,-0.17751219,-0.31978611,-0.22074639,-0.37372687,-0.14623637,-0.27591739,-0.14771389,-0.11205188,-0.22182390,-0.20371085,-0.12046125,-0.06213519,-0.25886072,-0.15032514,-0.34847653,-0.08688393,-0.05812804,-0.70551211, 0.21219757,-0.30193465,-0.10680264,-0.25155679,-0.26826555,-0.18949377,-0.09747765,-0.38938974,-0.06123115,-0.21573149,-0.01661895,-0.32540497,-0.09027560,-0.27247515,-0.24812664,-0.05188144,-0.23542415,-0.12663079, 0.06929030,-0.22471350,-0.17679799,-0.14767702,-0.12277177,-0.29618325,-0.02382766,-0.27570380,-0.23579911,-0.22225597,-0.16175009,-0.28511706,-0.29030892,-0.22379056,-0.18962766,-0.12194175,-0.38231217,-0.38431879,-0.29459157,-0.16715495,-0.32290734,-0.24863209,-0.10161212,-0.29494001,-0.26042791,-0.26013008
O00567, 0.18720489, 0.14846600, 0.38691902,-0.04517129, 0.42127254, 0.37962546, 0.37472514, 0.30650077, 0.23280582, 0.42904734,-0.06019437, 0.28098420, 0.18624636, 0.39745381, 0.16122333, 0.20828777, 0.10007090, 0.71337479, 0.51074916, 0.76087369,-0.52087138,-0.34931828, 0.10355245, 0.07291710, 0.08219436,-0.14709284,-0.01662524, 0.28205297,-0.05684527, 0.21852229, 0.62297446, 0.28109239,-0.50357888, 0.36160987, 1.16965063, 0.30871036,-0.30989751,-0.32207302, 0.58706631,-0.26700983, 0.35237517,-0.39195576, 0.03803180, 0.04384009, 0.14825118,-0.95372554, 0.31587329, 0.13219297,-0.64253716, 0.56332957, 0.54059095, 0.29905696, 0.50009883, 0.17626218, 0.20833270, 0.27337558, 0.57256278, 0.47900066, 0.51373530, 0.34263824, 0.56842709, 0.42018383, 0.28419346, 0.34476981, 0.71142446, 0.39176730, 0.48966691, 0.40733387, 0.70412113, 0.38305972
O00571,-0.257332478, 0.016403280,-0.221172536,-0.134351724,-0.280094155, 0.066925474,-0.063235046,-0.271498126, 0.007722487,-0.174831245,-0.202507200, 0.028638126,-0.382788709,-0.251171479,-0.135550009, 0.160692936, 0.362498183, 0.265452387,-0.407046691,-0.146521785, 0.324018917,-0.176854363, 0.064955647, 0.114090630,-0.389285465,-0.218079430,-0.018433968,-0.116423665, 0.179085099, 0.723971500,-0.151236497, 0.010940272,-0.097575727, 0.171373082,-0.136406662,-0.080161411,-0.456052542, 0.037421693,-0.275764932,-0.438533475,-0.197361530, 0.019284790,-0.430748978,-0.228164153,-0.790795197, 0.434654353,-0.030741695,-0.491838470, 0.676014637, 0.039346451,-0.260465808, 0.227192887,-0.003710291,-0.317373859,-0.315742529, 0.110021093,-0.255786894,-0.213274745, 0.055970506,-0.650059175, 0.070236261, 0.420370413,-0.092576979, 0.017873632,-0.459677008, 0.217652262, 0.051147471,-0.113417750,-0.384962318,-0.155029842
O14579, 0.911196913,-0.009079677,-0.053781259,-0.041661777, 0.613305707, 0.001143009,-0.461141614, 0.904658068, 0.066610750, 0.513559930,-0.351425852,-0.016139859, 0.347361917,-0.026404153, 0.196443025,-0.141185486, 0.126482575, 0.517026162,-0.605962911,-0.221434696,-0.630123280,-0.320431504, 0.264184372, 0.313359534, 0.722446522, 0.228582823, 0.170218671, 0.020758143,-0.025293612, 0.102832590, 0.096453673,-0.014095996, 0.207909272, 0.382614218,-1.142410617,-0.230913425,-0.285370756,-0.062649919,-0.215356934,-0.181018511, 0.408038923,-0.604425278, 0.481675568,-0.112012124, 0.449180572,-0.143544413, 0.259924419, 0.216695908, 0.220930302,-0.331320785,-0.820446340, 0.147360267, 0.402865893,-0.401617591, 0.174090528, 0.044235446, 0.341112607, 0.573184528,-0.366832711, 0.127593730, 0.418787971,-0.101214365, 0.152084457, 0.005388705, 0.234371695, 0.168424117,-0.097236905,-0.235271308, 0.131394203, 1.054523751
O14602,-0.103958452,-0.424725586,-0.500212260,-0.216795830,-0.302121641,-0.430302124,-0.391164087,-0.262380215,-0.542857849,-0.185681670,-0.315724905,-0.552762549, 0.120278602, 0.100256648, 0.052054413,-0.081909896,-0.249916756,-0.219640488,-0.007441645,-0.383813432, 0.233083889,-0.112864810, 0.006136177, 0.072707855,-0.025099706, 0.070852668, 0.304299471,-0.085135087,-0.427633321,-0.342684950,-0.405533374,-0.038838956,-0.648909714, 0.086848494,-1.426048817,-0.135798297,-0.965983506,-0.141296175, 0.530961909, 0.063671323,-0.461913342, 0.140568385,-0.988922322, 0.120280023,-1.971752760,-0.298378620, 0.386269272,-0.433258330,-0.627793215,-0.264035926,-0.121687756,-0.244754755,-0.020723035,-0.309133553,-0.341097837,-0.602481682,-0.081468528,-0.204897383,-0.584522260,-0.110829527,-0.177938778,-0.269554149,-0.037613428,-0.488725066,-0.312672848,-0.091864575, 0.016336310,-0.104304082,-0.199036661,-0.408104416
O14684,-1.26462870,-0.45762698,-0.52471137,-2.05377430,-0.65783996,-0.37333039,-1.47949687,-1.21862396,-0.74039273,-1.15903309,-1.02193661,-0.29945462,-1.23141034,-1.31703603,-0.68390536,-0.95018500,-0.37076255,-0.92940211,-1.44819307, 0.62017568,-0.89467314,-0.18109527,-0.67810089,-0.41112501,-1.05904260,-1.11838659,-1.12062526,-0.34064789,-1.25834486,-0.58208388,-1.11641616,-1.62616793,-0.20943185,-0.22586440, 0.34221051,-0.69319138,-0.86398748,-0.50097795, 0.16109254,-1.39631511, 0.15758383,-0.20961050,-0.29143754,-1.65756145,-0.11004303,-0.91537500,-0.37399238,-2.13135107,-0.02502561,-0.15223263,-0.33316643,-0.90850029,-0.39862304,-1.57717824,-0.67372993,-0.32452181,-1.26685650,-0.42028216,-0.27664974,-0.83403533,-0.46130590,-0.74625791,-1.17977248,-0.35766327,-1.09061756,-0.41603787,-0.33796094,-0.92752697,-0.72453943,-0.70755757
O14737,-0.76373651,-0.02310246, 0.07115586,-0.35734395,-0.36330237,-0.27576386,-0.44485296,-0.44087828,-0.23693015,-0.59296456,-0.61235345, 0.39815060,-0.62697742,-0.78636184,-0.81152141,-1.05261037,-0.47116634,-0.97861906,-0.49974711,-0.73279951,-0.18503744,-0.24024136, 0.06599990,-0.28529124,-0.45616682, 0.01379705, 0.61795861,-0.62472197, 0.25291298,-1.16121598,-0.16637952, 0.02606941, 0.60208607,-0.26367273,-1.77718804,-0.60419922,-0.45859799,-0.17657393,-0.69829201,-0.19326951,-0.49567526,-0.41162229, 0.27851657,-0.64924491, 0.03387779,-0.48155362,-0.31198336,-0.81866339, 0.03056848,-0.38780473, 0.26568886,-0.07855724,-0.71324286,-0.14781700,-0.48078600, 0.06491018,-0.43155842,-0.42001676,-0.57904696,-0.50490916,-0.27124030,-0.08428022,-0.50815672,-0.44607213,-0.30554491,-0.08631001,-0.65941316,-0.25324637,-0.13206366,-0.24465269
O14745, 0.126214251, 0.299607867, 0.049109116,-0.019581014, 0.087755922, 0.070124734, 0.201595387, 0.140841987, 0.000076000, 0.186491639,-0.053353507,-0.007859038,-0.058984268, 0.188216020, 0.115054855,-0.060568599, 0.116393053, 0.144399376, 0.149380960, 0.129017233, 0.130566633, 0.133629590, 0.138277480,-0.021901212, 0.175228918, 0.009605142, 0.036972432, 0.081536637,-0.003189380, 0.199827804,-0.100666523,-0.003564506, 0.015458333,-0.054043998, 0.208111339, 0.072114619, 0.022146000,-0.002007795, 0.012042709, 0.074859937,-0.024419567, 0.061738405, 0.194199437,-0.066355678, 0.016113236, 0.058882887, 0.183440563, 0.012751286,-0.016413978, 0.219683087,-0.003398352,-0.068260896, 0.135309186, 0.110431741, 0.118457530, 0.165754476, 0.188334730, 0.001175651, 0.208897251, 0.167848135, 0.126192214,-0.015039452, 0.181809992, 0.098289050,-0.009549232, 0.083611836, 0.148994146, 0.167154586, 0.092589286, 0.153672792
O14818,-0.175292484,-0.383744610,-0.419872705,-0.238852065,-0.637755014,-0.053316537, 0.456307163,-0.674292282,-0.341725738, 0.196472180, 0.958638227, 0.258946270, 0.998280500, 0.138936460, 0.412818284, 0.115850572, 0.001533899,-0.695606160, 0.400650799, 0.146825534,-0.118639963,-0.076056215,-0.357434738,-0.061758972, 0.208628223, 0.531050033, 0.269797423, 0.256335621, 0.020342691,-0.542002724,-0.256709692,-0.561096679,-0.448077295, 1.291556272,-0.317596509, 0.297278698, 0.156490200, 0.247516355, 0.270485229,-0.089298710,-0.751705193, 0.074098078,-0.187681217,-0.263158950,-0.777752688, 0.066974790, 0.204612454, 0.315032784, 0.002217025,-0.249593575, 0.071365242,-0.332492420, 0.327618073,-0.326236239,-0.366851669,-0.139207570,-0.205258922, 0.589218552, 0.650390995, 0.550994471,-0.197000763,-0.366930005, 0.214466088, 0.009394177,-0.337280533,-0.789166604, 0.230937354,-0.046675148, 0.795477122,-0.064441280
O14828,-0.101223818, 0.215202977, 0.267563759,-0.039962564, 0.318852592,-0.165131281,-0.278444822,-0.146584705, 0.226302241, 0.131492864,-0.380952365, 0.157342131,-0.108849902, 0.230275097,-0.054474213, 0.117290390, 0.153476437,-0.277836551, 0.234926966, 0.370690159, 0.784250226, 0.068392025, 0.039946583, 0.040381987, 0.110015014,-0.174499244, 0.204220118,-0.453440978,-0.048389960, 0.097321260, 0.251224890, 0.128260623,-0.083660493, 0.230071013, 0.039914703,-0.274584015,-0.299680838,-0.289040738, 0.541296177,-0.407735919, 0.422185837, 0.146175180, 0.164745979, 0.101469278, 0.141834641,-0.375633601,-0.001531861,-0.634392246, 0.389782408, 0.066633525,-0.441180295, 0.081368110,-0.074110129,-0.095685229, 0.217955529, 0.344036619, 0.183074773, 0.049499127,-0.287973012,-0.177266433, 0.161950514, 0.293031051,-0.024400771,-0.116574796, 0.246648699, 0.317053427,-0.033530821, 0.224446173, 0.037215838,-0.245335318
O14880,-0.155402576, 0.583740803, 0.613434001, 0.216245028, 0.925596823, 0.114330137, 0.578720257, 0.784455802, 0.583075655,-0.256051429, 0.291658403, 0.495314562, 0.359914280, 0.120845723, 0.630122369, 0.131184705,-0.014428128, 0.148452801, 0.369420352, 0.564181139, 0.219032807,-0.386375750, 0.597607778, 0.419688734, 0.296752300,-0.011224936, 0.034470427, 0.029379383,-0.229388379, 0.316854760, 0.086230007, 0.132304038, 0.258480657, 0.429441434, 0.070297633, 0.622961493,-0.111282467, 0.238845183, 0.156802787, 0.300993652, 0.801623777,-0.040678139,-0.305063439,-0.006240256, 0.952413449, 0.021726864,-0.223700165, 0.451331541, 0.292054529, 0.233081227, 0.225337839, 0.582190893,-0.172577323, 0.032852272, 0.192877828, 0.808138563, 0.251784427, 0.311151285, 0.101191632, 0.639438950, 0.242333536, 0.386565637, 0.015260889, 0.649718960,-0.042410714, 0.530342988,-0.011151799, 0.373369849, 0.339129235,-0.029667666
O14949,-0.216211649,-0.195454221,-0.168052783, 0.202049085,-0.186426084,-0.137582320, 0.032301526,-0.123356511,-0.194076116,-0.163213389,-0.130315110,-0.139224603, 0.119518002,-0.200413151,-0.137361267, 0.048653289,-0.047215640, 0.061073755, 0.075538794,-0.074097646,-0.000892191, 0.128992204,-0.074948308,-0.172842273,-0.046039227,-0.055534878,-0.018684132,-0.104087531,-0.035333377,-0.039003699,-0.061965962, 0.064658698, 0.103772522,-0.063213229,-0.104992321,-0.021224483,-0.064069269,-0.055495706, 0.153509168,-0.124320623, 0.031546484, 0.017465747,-0.041056152,-0.003620093,-0.240028104,-0.126359666, 0.137622859,-0.128855095,-0.072365124,-0.232771897,-0.198247839,-0.080787652,-0.043240334,-0.021244724,-0.133261774,-0.128525994,-0.096462284,-0.069177900,-0.060037652,-0.110791202,-0.035975958,-0.095915036,-0.063833324,-0.152953414,-0.077977552, 0.137172073, 0.191676821,-0.107601813,-0.122941807,-0.146543885
O14950, 0.22097125, 0.46540824, 0.21096394, 0.37844498, 0.41022895,-0.06506080, 0.65711453, 0.41310547, 0.11182480, 0.06745146, 0.77564997, 0.17370611, 0.41162420,-0.05062483, 0.25183697, 0.06997725, 0.26146175, 0.01758544, 0.38411496, 0.01547092, 0.35818073, 0.50680368, 0.77584893, 0.19417072,-0.16467766, 0.22802870, 0.34762722, 0.24932805, 0.38618115, 0.19809120,-0.02777790,-0.01771167, 0.90936951,-0.54107287, 0.33530096, 0.55122808, 0.32616448, 0.49938403, 0.06154639, 0.33779638, 0.41327216, 0.08178682,-0.07454699,-0.48666038, 0.02712663, 0.38460661, 0.40146272, 0.56495029, 0.36607186, 0.31103975, 0.45417744, 0.45847134, 0.28187042, 0.35827150, 0.17481007, 0.14245521, 0.15655103, 0.46838100, 0.39685776, 0.36135100, 0.34690883, 0.12644075, 0.22401802, 0.35910396,-0.03664184, 0.65698036, 0.12183212, 0.27362205, 0.47991430, 0.09234372
