O15015, 0.898819307, 0.599925341, 0.154057442, 0.361819664, 0.120907539, 0.619999157,-0.050079840, 0.195547155, 0.111989126, 0.230299802, 0.485929726,-0.186098399,-0.214008429,-0.054468282,-0.080405840, 0.063270257, 0.530202205, 0.581937201, 0.063270257, 0.221785558, 0.605674742, 0.570350093, 0.103267736, 0.569786768, 0.239570949, 0.390828072,-0.292974458,-0.089087096,-0.896532684,-0.007839079,-0.403054833,-0.608711991
O15020,-0.09747817,-0.08404072,-0.14447205, 0.03873629,-0.10361753,-0.10361753,-0.05543311,-0.24408977,-0.30830058,-0.10361753,-0.68669366,-0.13222514,-0.13222514,-0.33789222, 0.56792981,-0.21307509,-0.40173175,-0.07007863, 0.12396593,-0.54186493,-0.44801948, 0.27942982,-0.23077031,-0.43578681, 0.16924603, 0.26963307, 0.01183114,-0.35229310,-0.13184328,-0.14221336,-0.30115066,-0.30380682
O15050,-0.17963999,-0.47694416,-0.18854297, 0.37583277,-0.77963136,-0.75073908,-0.23899012,-0.16310090,-0.32493980,-0.27468684,-0.16650122,-0.27468684,-0.36512583,-0.42786108,-0.14083238, 0.03031315,-0.59912089,-0.99657386, 0.31363525, 0.72473503,-0.06939075, 0.31397769,-0.14416911,-0.27558843, 0.19267725,-0.03874612,-0.11067778,-0.25607939,-0.09487215,-0.49654142,-0.34349971,-0.24580702
O15066,-0.51286689,-1.00834676, 0.02561835,-0.09013240,-0.21757132,-0.16714994,-0.74839964,-0.21533566,-0.13982786, 0.46689263, 0.18768114, 0.28289730,-0.17932906,-0.66912167,-0.25543624, 0.55405541, 0.24335119, 0.04385159,-0.14046598,-0.59796227,-0.22582671, 0.68030618, 0.14663029, 0.45843421, 0.30146444, 0.66620809,-0.48345918, 0.68576494, 0.33958728, 0.91839375, 0.33133731, 0.37289072
O15143,0.6165700,0.7338423,0.8240102,0.7441523,0.5044834,0.5044834,0.6682305,0.5872808,0.6201762,0.6489577,0.5770756,0.6489577,0.6403466,0.6515718,0.8195565,0.6489577,0.6489577,0.7281651,0.5450122,0.6521158,0.5246537,0.7116290,0.7411440,0.6403466,0.6652658,0.7448579,0.7242301,0.8268301,0.7281651,0.8091148,0.5638192,0.7891983
O15144, 0.89355140, 0.03727392,-0.37267024,-0.34467338, 0.60724578, 0.35237451, 0.32353511, 0.42953072, 0.02512949, 0.42830201, 0.66562857, 0.01510352, 0.55332651, 0.37285305,-0.48552877,-0.29858221, 0.58370787, 0.54979990,-0.28472396, 0.47171296, 0.54553717, 0.36830833, 0.62832964, 0.60490760, 0.37292775, 0.39060714, 0.14873443, 0.35428359,-0.21480694, 0.02059345, 0.30940118, 0.32462578
O15212, 0.026293326,-0.013761553, 0.191385453,-0.373300338,-0.262655373,-0.262655373,-0.293505708,-0.132410468, 0.031025412,-0.012456891, 0.370327134, 0.264229058,-0.004340613,-0.044036203, 0.023420194,-0.122089978, 0.039005262,-0.357078814,-0.073662897, 0.196001971, 0.054270530,-0.774831586,-0.055418180,-0.013185867,-0.734196201,-0.489548077,-0.245366911,-0.057919014,-0.028770935, 0.212696055,-0.024757200, 0.039005262
O15327, 0.22802592, 0.35625467, 0.84765575, 0.70349834, 0.44402353,-0.03295810, 0.34008068, 0.33177959,-0.69771834,-0.30002006, 0.73322654, 0.42139799, 0.56213230, 0.51416580, 1.31192862, 1.40452348, 0.65222333, 0.40521723, 0.64949863, 0.44420869, 0.33468709, 0.98429540, 0.80168429, 0.63150426, 0.98429540, 0.38699211, 0.08523373, 0.89886410, 0.98429540, 0.10166530, 0.59043144, 0.68380928
O15347,-0.12220778,-0.15282752, 0.36380274,-0.10711808,-0.18320515,-0.18320515,-0.19119567,-0.15282752,-0.32900226,-0.15282752, 0.04230452,-0.15282752,-0.32910196,-0.04951095,-0.03975041,-0.15282752,-0.15282752, 0.14772135,-0.35947959, 0.01372908,-0.18330485,-0.18554752,-0.18554752,-0.32910196,-0.03975041,-0.12220778, 0.12666379,-0.04774093,-0.21602485,-0.19129537,-0.19119567,-0.15282752
O15355, 0.22164706, 0.16704664, 0.19706115,-0.57753487, 0.43614027,-0.02465539, 0.40001294, 0.08465171,-0.04472644,-0.19880239,-0.73859121,-0.18447259, 0.03814798, 0.03873585,-0.86970378, 0.22362686, 0.05201340, 0.20585467, 0.08362716, 0.14138856, 0.02061849, 0.14549088, 0.02038826,-0.01658134, 0.47352757, 0.17104475, 1.12402104, 0.67080360, 0.39748040, 0.32973420, 0.29936161,-0.16033469
O15371,-0.088083489,-0.402350590,-0.011140072,-0.252694676,-0.511136313,-0.511136313,-0.467544557,-0.570671273,-0.506117380,-0.511136313,-0.452111883,-0.445942346,-0.445942346, 0.017652974, 0.585598598,-0.433792017,-0.536918733,-0.020909297,-0.495956131,-0.361137166,-0.320470699, 0.009797871,-0.343671062,-0.476151326, 0.036504323, 0.020680301,-0.091268264,-0.127104548,-0.041474168,-0.023241469,-0.405458375,-0.283792870
O15372, 0.47935730, 0.10804645, 0.42717030,-0.10709859, 0.15808283, 0.15808283, 0.11852967, 0.22045432, 0.23494632, 0.15808283, 0.21962897, 0.14759961, 0.14759961, 0.12819520,-0.29222665, 0.17473964, 0.27666429, 0.12803664,-0.05617834, 0.12339581, 0.37535999, 0.01440095, 0.02196609, 0.29730032, 0.24685712, 0.08670690, 0.07283271, 0.16884925, 0.36929042, 0.29236688, 0.39424160, 0.14868083
O15382, 1.41201098, 1.63911730, 1.99321431,-0.26895847, 0.59742280,-0.19762250,-0.27545274, 1.06236337,-1.81050679,-0.12863844, 0.01768538, 2.31256182, 0.45693837, 0.88413302,-0.39587381,-0.41110305, 0.20434953, 0.74920538,-0.65060387,-0.09367971, 0.16870651, 1.24859241,-0.01067978,-0.77158573, 0.37378779, 1.38092588, 0.73459322,-0.13173607,-0.40956490,-1.09295311,-1.06704594,-1.73940490
O15427, 0.71976353, 0.79506707, 0.62954751, 0.10915885, 0.79506707, 0.79506707, 0.71976353, 0.74649915, 0.67036498, 0.74649915, 0.74649915, 0.10057476, 0.74649915, 0.74649915, 0.07402438, 0.41366308, 0.74649915, 0.74649915, 0.73627107, 0.79506707, 0.74649915, 0.74649915, 0.10013098, 0.74649915, 0.74649915, 0.71976353, 0.45607676, 0.67036498,-0.23047985, 0.03645013, 0.79506707, 0.74649915
O15440,-0.285117651,-0.762514103,-0.083483836,-0.792122601,-0.802037668,-0.802037668,-0.739887538,-0.815060060,-0.917245433,-0.802037668,-0.967689366,-1.061339480,-0.932109336, 0.888443925,-0.871640054,-0.834908433,-0.910080956,-0.239345851,-0.932528400, 2.322658823,-0.917624187,-1.064114069,-0.877539323,-0.984395994,-0.822247111,-1.143308815, 1.655765265,-1.022426710,-0.009941461,-0.374323904,-0.600587894,-0.883612858
O15511, 0.370215445, 0.287023748, 0.374839937, 0.501623101, 0.398007637, 0.204656555, 0.375367975,-0.018866547, 0.802316319, 1.448854586, 1.296340647, 0.158712902, 0.941135586, 0.094215601, 0.001992576,-0.121913382, 0.127784098,-0.901035734,-0.489774718,-0.601368289,-0.130275146, 0.056360698, 0.096182687, 0.833125301,-0.120636976, 0.504338160, 0.332296320,-0.192339915,-0.846418757,-0.707777033, 0.759370668, 0.351162561
O43143,-0.62464145,-0.03784239,-0.51628695, 0.14851363, 0.29423761, 0.31774944, 0.26660485, 0.41086703,-0.01556413, 0.05889114, 1.13370818, 0.74006916, 0.73053053,-0.01180520, 0.14489267, 0.38934361, 0.53360579, 0.11518623, 0.21968939, 0.16022355, 0.41697637, 0.35026759, 0.39735620, 0.48298045, 0.25700460, 0.24503248, 0.29323555, 0.38735963, 0.12835742, 0.05036940, 0.42642334, 0.33673603
O43175, 0.512926388, 0.512256382, 0.643986650,-0.172360009,-0.272319831, 0.208822451,-0.154353991,-0.313371947,-0.360364390,-0.649085056,-0.407390205,-0.444172919,-0.516467299, 0.228185212, 0.156554755,-0.111417582,-0.004621452,-0.280194303, 0.185445090,-0.178415252,-0.272741903,-0.635789677,-0.470503077,-0.107815836,-0.175052866, 0.473622769,-0.110098843,-0.527295177,-0.245372126,-0.255766430, 0.069709837,-0.387307200
O43242,-0.241870153, 0.033255853, 0.755901581, 0.631451115, 0.741043697, 0.108879140, 0.032109123,-0.029526652, 0.072751378, 0.175946907, 0.143778681, 0.344496474,-0.572841758, 0.114777138, 0.005416762, 0.328089290, 0.227155152, 0.073125578, 0.145616153, 0.515478937, 1.127071012, 0.546908872,-0.006406206, 0.778866839,-0.986152266, 0.462860742,-0.036680479, 0.013161932, 0.298121919,-0.377280032, 0.116528485,-0.391214847
O43324, 0.328966444,-0.479494814,-0.022853960, 0.028263074,-0.043786492, 0.211256575, 0.013166392, 0.256787585, 0.271369519, 0.273290315, 0.327713259, 0.273290315, 0.261325533,-0.434886182,-0.537213549, 0.273290315,-0.839322479,-0.005467392, 0.228948694, 0.167274795, 0.230869491, 0.070797771, 0.070797771, 0.261325533,-0.003650696, 0.081966489, 0.607744125,-0.056981812, 0.066797787, 0.219057727, 0.404677718,-0.042988036
O43390,-0.16694976, 0.10619662, 0.64080016, 0.25826507,-0.41756949, 0.02853358, 0.13426660, 0.36890363,-0.50803780, 0.24888999, 0.14686751, 0.08086360,-0.28366580,-0.31164208,-0.59797459,-0.20538483, 0.05670588, 0.53400031, 0.09903774, 0.70771765, 0.44333949, 0.79137972, 0.03057045, 0.26212571, 0.72485966, 0.19181725,-0.23610958,-0.53401613,-0.07378060,-0.11349627, 0.04049597,-0.68182505
O43598, 0.068056065, 0.192181921,-0.270209006,-0.009676329, 0.969042521, 0.775660646, 0.809181536, 0.958948393, 1.111297418, 2.432523277, 0.490382149, 0.555931723, 0.840686288,-0.441478717,-0.463267885,-1.022140115,-0.137075018, 0.328953551, 0.006218045, 0.100186181, 0.728719009,-0.396364385, 0.183554157, 0.654506029, 0.112857556, 0.290823045, 0.272143784, 0.183781242,-0.009981975,-0.321958132,-0.135315051,-0.027335358
O43670, 0.660755413, 0.006394556, 0.587978869,-0.259034830,-0.276153596,-0.276153596,-0.261206654, 0.059149070,-0.176201227,-0.233678149,-0.475000953,-0.233678149,-0.149181768, 0.119390151, 0.032998901,-0.233678149,-0.233678149, 0.582258415,-0.191657216,-0.566360206,-0.249134137, 0.395654884,-0.186895408,-0.149181768, 0.408052633, 0.475966960,-0.146798411,-0.271900835, 0.582258415, 0.582258415, 0.033033213,-0.233678149
O43683, 0.177833330, 0.311579543, 0.218229289, 0.184610049, 0.489930544, 0.440798081, 0.449473302, 0.688373494, 0.219790264, 1.028885503, 0.437214971, 0.718046479, 0.746417398, 0.356571777,-0.318593877,-0.583950876,-0.442908815, 0.204951042,-0.602709482, 0.310021258, 0.511485867, 0.289817580, 0.260321408,-0.186450321,-0.381549300, 0.003691159, 0.471003478, 0.150761367,-0.298947593, 0.574928428, 0.491149983, 0.144508499
O43707, 0.230285797, 0.103747053, 0.093203592,-0.185407919, 0.217566082, 0.326561460,-0.222913652, 0.170907881,-0.002581460, 0.355631880, 0.110851716, 0.005956828,-0.198713923, 0.318316417, 0.024249269,-0.184477366,-0.109975782, 0.215415257, 0.071416983, 0.586099035,-0.006302842, 0.333700942,-0.143794210, 0.183119692,-0.009071335,-0.041436540, 0.015476971,-0.647152059,-0.073732155,-0.256768920,-0.120676779,-0.612774702
O43719,-0.088952872, 0.000212140,-0.092874421, 0.086687749, 0.027079726, 0.086687749, 0.055898615, 0.086687749,-0.003709409,-0.047435794, 0.027079726,-0.003709409, 0.027079726,-0.123600067, 0.086687749,-0.047435794,-0.047435794,-0.136600806, 0.059820164,-0.047435794,-0.136600806, 0.027079726, 0.027079726,-0.088952872,-0.088952872, 0.086687749,-0.136600806,-0.047435794,-0.136600806,-0.136600806,-0.136600806, 0.086687749
O43776,-0.18359197,-0.34783448,-0.31093259,-0.70697163, 0.34585140, 1.26483392, 0.07592376, 0.29257259, 1.35155111, 0.87173594, 0.83604731, 0.68757427, 1.20706269,-0.29606968,-0.55247600, 0.26905257,-0.40777597, 0.60499938, 0.36900728,-0.01208636, 0.59969877, 0.81974349,-0.32905512, 0.02429485, 0.30299264,-0.53626036,-0.39975430,-0.02466770, 0.04983090,-0.24349654, 0.65319956, 0.77720368
O43809, 0.361453830,-0.619441383,-0.174522558, 0.256078813, 0.219635030, 0.298329502, 0.298329502, 0.335768387, 0.298329502, 0.298853747, 0.444431582, 0.256078813, 0.256078813, 0.305473204,-0.324495427,-0.159139259, 0.062120178, 0.365489616, 0.042206271, 0.287649965, 0.365871915,-0.303206937, 0.298853747, 0.232045238,-0.074205131,-0.265580122, 0.328050731,-0.025958894, 0.466821413, 0.365871915, 0.466821413,-0.003556001
O43852, 0.79124420,-0.26458907, 0.13096991,-0.87645594,-0.31019592,-0.31049475,-0.99161704,-0.04277476, 0.18055966, 0.29814522,-0.58737589,-0.11805683,-0.25747159,-0.20194031,-0.28618828, 0.12732156,-0.50052092, 0.02589692, 0.64195313,-0.46477873, 0.89996496, 0.58993623,-0.04329768, 0.88661083, 0.50685357,-0.17009196,-0.23241418, 0.01773091, 0.23926661, 0.02512160,-0.02267026,-0.02971657
O43865,-0.2442769,-0.5787670,-0.3026959,-0.7228307,-0.6856560,-0.6856560,-0.5665209,-0.5531231,-0.7993535,-0.7586612,-0.4627116,-0.7586612,-0.8966765,-0.2473091,-0.2600303,-0.7586612,-0.7586612,-0.2924108,-0.6920241,-0.2556619,-0.7829790,-0.6834512,-0.7747231,-0.8966765,-0.5435265,-0.6224700,-0.4857027,-0.5647595,-0.2924108,-0.3058086,-0.6051504,-0.5418905
O60234,-0.10477979, 0.11091220, 0.28916985, 0.34361258,-0.60405116,-0.95750897, 0.22318769,-0.41782782, 0.69020393, 0.41407356,-0.10667829, 0.28916985,-0.10667829,-0.18613993,-0.68696120,-0.19638942,-0.43219279, 0.84649895,-0.12654700, 0.19717010, 1.62308416, 0.22433995, 0.41998191, 0.69207273, 0.57362570,-0.10477979, 0.14367069, 0.28916985, 0.17259162, 0.07070969, 0.37986679, 0.17259162
O60381,-0.878319039,-0.952847777,-0.624797536,-0.021968171,-0.969053781,-0.589575422,-0.505105002,-1.887472588,-0.280274129,-0.588443334,-0.499681829,-0.454914637,-0.499681829, 0.203268577, 0.950167674, 0.502361064, 0.331025267, 0.544011803, 0.432973269, 0.188926986,-0.291171218,-0.044546167,-0.815092742, 0.573827760,-0.032410220,-1.456779301,-0.140965726,-0.119092615, 0.296929389, 0.006097863, 0.008058863, 0.296929389
O60506, 0.201481256, 0.174825955, 0.073632068, 0.134854290, 0.500835572,-0.230181857, 0.235898284, 0.169601913, 0.009277142,-0.038080598, 0.072655412, 0.185155653, 0.091187649,-0.182263115, 0.310507317, 0.144508835, 0.287436015,-0.051862401, 0.187359170, 0.240481340,-0.302057150, 0.310974281, 0.104791609, 0.059625144, 0.058682866,-0.046868674,-0.018600300, 0.109535818, 0.075747292, 0.205642299, 0.108245292, 0.190518007
O60664,-0.48087468, 0.13257284, 0.85822250,-0.29739939, 0.11582719,-0.07729414, 0.44825405, 0.91740708, 0.37620924, 0.02665345, 0.65281496, 0.38655864,-0.30451951, 0.17510724,-0.45716946,-0.47661572, 0.10635999, 0.24298206,-0.52085441, 0.37127907,-0.05581955,-0.59179024, 0.07881523, 0.17780377,-0.59179024,-0.52987218, 0.28591501,-0.20547852,-0.52437359, 0.97314566, 0.26377579,-0.13253501
O60841, 0.3616446, 0.5124505, 0.3188347, 0.4417669, 0.4971581, 0.4971581, 0.4029972, 0.4419385, 0.4765817, 0.5730284, 0.3992282, 0.5730284, 0.4550228, 0.4225921, 0.3155713, 0.4255273, 0.4809523, 0.3249626, 0.3132885, 0.3798817, 0.3240871, 0.3908944,-0.1444865, 0.3616446, 0.4073057, 0.3447214, 0.3667974, 0.4007115, 0.3249626, 0.3240871, 0.3249626, 0.2803876
