O14745, 0.149258939, 0.297653228, 0.210423554, 0.447252269, 0.149129776,-0.016977025, 0.269860927, 0.202428969, 0.187922578, 0.335864002, 0.321203760, 0.110807795, 0.060583835,-0.203848121, 0.070408610,-0.279113059, 0.029961699, 0.373062441, 0.370285051, 0.065894072, 0.337669449,-0.160667032,-0.006453299, 0.262711258
O14818, 0.43197212,-0.23143144,-0.51977701,-0.88171716,-0.23619563, 0.35186056,-0.64478177, 0.02355941,-0.31946814, 0.16047193,-0.45781211, 0.16378430,-0.64638410, 0.22046404, 0.71661099,-0.06563672, 0.08560364, 0.25143487,-0.66823128,-0.03821881,-0.76721147,-0.14408716,-0.01869016, 0.29749788
O14979, 0.23489937,-0.41760382,-0.08507125, 0.36333433,-0.33335898,-0.62291276,-0.16174909, 0.60704625,-0.28117819,-0.18323337, 0.10958331,-0.55295625, 0.40116351, 0.19332410, 0.38795947,-0.83382282,-0.21300948,-0.22604691,-0.34119536,-0.04888065,-0.13930464,-0.25772101, 0.42655241, 0.36064671
O14980,-0.1888969, 0.4968724, 0.2841507, 0.1706154, 0.4761002, 0.1783282,-0.3074137,-0.6240196, 0.2511342, 0.5899497, 0.5752895, 0.1087961,-0.2178246,-0.5596162,-0.1883023, 0.1050111,-0.7454301,-0.1691887,-0.1719661,-0.5619768, 0.7312488, 0.4399506, 0.4900482, 0.3976571
O15143,-0.081961145, 0.666509371, 0.280955925, 0.414919001, 0.542292788,-0.189684961,-0.002577436,-0.008084940,-0.244948464,-0.422967261, 0.282154987, 0.331355025, 0.209854202, 0.144078075,-0.200310476,-0.019844817,-0.083018796,-0.066392532,-0.065467140,-0.607284300, 0.315033079,-0.673419827, 0.006163965, 0.511801892
O15347,-0.13297159,-0.11143862,-0.30816500,-0.25812985,-0.25953111,-0.10183016,-0.23410659,-0.22457349,-0.23907988,-0.29519336,-0.30985360,-0.14994068,-0.12982359,-0.15647832,-0.11999882,-0.36095650,-0.17648915,-0.26375571,-0.26653310,-0.25900517,-0.25215156,-0.24987993,-0.26782535,-0.07481285
O15355,-0.081999391,-0.127731207,-0.093757340,-0.152269293, 0.042172738,-0.151443084,-0.244327219, 0.122877804,-0.030708469, 0.100545330,-0.150637340, 0.092654505,-0.421678288, 0.146902222, 0.006277423, 0.035761083, 0.372699636, 0.233734397, 0.230957006,-0.103412810, 0.139855482, 0.064832035,-0.318303064,-0.287347655
O15371,-0.443990080,-0.434044410,-0.455748029,-0.435642523,-0.437043778,-0.434816313,-0.375115353,-0.365582255,-0.380088646,-0.553013346,-0.567673589,-0.030357104,-0.863478731, 0.117919626, 0.111589345,-0.010185539,-0.001837624,-0.133148574,-0.584902367,-0.577374438,-0.581495725,-0.579224096,-0.059104398,-0.049855641
O15372, 0.11546185, 0.12540752, 0.10370390,-0.06070945,-0.06211070,-0.05988324,-0.03435202,-0.02481892,-0.03932531,-0.04104911,-0.05570935, 0.13818823,-0.21261968,-0.15922111, 0.07736441, 0.19222736, 0.20057528,-0.07827255,-0.08104994,-0.07352201,-0.03496941,-0.03269778, 0.18002732, 0.18927608
O15511, 0.10868772, 0.11863339, 0.06759700, 0.12501267,-0.10624882, 0.12583889, 0.08881628,-0.10388540, 0.08384298,-0.17281861, 0.13560047,-0.09602509, 0.16815335,-0.08874049,-0.05226099, 0.14468592,-0.08667198,-0.07421772,-0.07699512, 0.19890583, 0.12720031, 0.09907174,-0.12402769, 0.12077527
O43143,-0.02425155,-0.23402039,-0.30136996,-0.47545652,-0.23477521,-0.34690921,-0.39915404,-0.44243525, 0.21708018,-0.25923030,-0.36853823, 0.22643832,-0.29068292,-0.46081188, 0.11427523, 0.15648691, 0.99262930, 0.64298862, 0.12161172, 0.03907204,-0.06308697,-0.02021177,-0.16063184,-0.36130175
O43175,-0.63268148,-1.52773466,-0.40964291,-1.10162212,-1.16986793,-0.82957117,-0.78135995,-0.39243333,-0.34341309,-1.45135174,-0.43752373,-0.67177336,-0.41498903,-1.34211639,-0.30978771,-0.20831034,-0.91845586,-0.58763202,-0.69637398,-1.13165998,-0.28862312,-1.76830293, 0.08380168,-0.16257106
O43242, 0.563011840, 0.003501512, 0.635837109, 0.698495016, 0.465188887, 0.136708283,-0.928875639,-0.095026342, 0.994399712, 0.506792605, 0.382063653, 0.301234765, 0.623946035,-0.070988978,-0.157628938, 0.146774333, 0.055044338, 0.631248614, 0.628471224, 0.213841390, 0.424682742, 0.292198452, 0.485865624, 0.459070312
O43390,-0.05687211,-0.33492257, 0.03391017,-0.20038032,-0.03958774, 0.18496293, 0.22327039, 0.06486654,-0.08028116,-0.32126346,-0.02400215,-0.10292472, 0.48061146, 0.20319150,-0.16653457, 0.46344837,-0.03219221,-0.48979010,-0.26424033, 0.15413000,-0.02012590,-0.50156759, 0.01587999,-0.14093632
O43670,-0.72242101,-0.73287632, 0.34653668,-0.62489501,-0.07841100,-0.32025127,-0.46491406,-0.20567259,-0.04581359,-0.18519073,-0.19985097,-0.37074532,-0.32239638, 0.30288583,-0.52661376, 0.05123751, 0.47233729, 0.29650973, 0.28364984, 0.37967370,-0.24959271,-0.41315274,-0.26526651,-0.73257124
O43707,-0.13574262, 0.00544331, 0.38073006,-0.33154959, 0.24183950, 0.35294140, 0.56382740,-0.25903371, 0.16975190, 0.22305253, 0.69306715, 0.20342558,-0.03150832,-0.11544788, 0.50824580,-0.06049098, 0.60745175,-0.09838176,-0.22446359, 0.41868306,-0.27328879, 0.25361839, 0.20145579, 0.66690574
O43776,-0.145148102, 0.139484621, 0.578839205,-0.705580063,-0.033077159, 0.471532347, 0.362358718, 0.232135137, 0.092637436, 0.101102078, 0.280988462,-0.297559506, 0.574483467, 0.138456943,-0.008434273, 0.030875784, 0.353868423, 0.411331525, 0.112102346, 0.210364129, 0.272436803, 0.092525636, 0.227228045, 0.323472829
O43809, 0.239602260, 0.388070754, 0.150762851, 0.367689833, 0.418288217,-0.017373860, 0.015151579, 0.177982148, 0.209057435, 0.631586814, 0.250323610, 0.133266704,-0.476041406,-0.009068549, 0.581121859, 0.041692514, 0.284047315, 0.260487632, 0.127056824,-0.264319379, 0.018165372, 0.070655738,-0.051862750,-0.201541379
O43852,-0.48462399,-0.32563004,-0.59129528,-0.12699136,-0.20722879,-0.08234925, 0.07619138,-0.16234414,-0.34063002,-0.42821072,-0.35856756,-0.44433639, 0.26121042, 0.06046398,-0.37258827,-0.39828852,-0.21857403,-0.30760064,-0.39328107,-0.12568324,-0.49617724,-0.47780981,-0.49575524,-0.34121452
O60506, 0.30592385, 0.43600314, 0.10719571, 0.17933374, 0.34915197, 0.43143440, 0.06652357,-0.63987926, 0.43080531, 0.05336528, 0.42887959,-0.01811247, 0.38865778,-0.46274471, 0.05470695, 0.38997236,-0.07769466,-0.55138496,-0.68972922, 0.58893168,-0.53215023, 0.14435725,-0.50804083, 0.61614693
O60664,-0.383244251, 0.056375495, 0.243080878,-1.035414248,-0.321676206, 0.466001805,-0.000582462,-0.060781309, 0.552147447,-0.230901529,-0.075336774, 0.370414135,-0.006889785,-0.441592333,-0.199747329, 0.449072701, 0.667103263, 0.075005537, 0.116243212,-0.392280634, 0.086185190, 0.135467531, 0.070511393, 0.291154207
O60841,-0.004481186,-0.263217841, 0.284822395,-0.091285298, 0.126949678,-0.735375385, 0.010228942,-0.096655896,-0.189230764, 0.112426077,-0.097838646, 0.014491971, 0.158599661, 0.090552376,-0.064751370,-0.337195184, 0.431353409, 0.479446575,-0.146004802,-0.014711677, 0.070641036,-0.064948077,-0.009212449, 0.085221748
O60869,-0.18405714,-0.22501038,-0.19581509,-0.32471561,-0.15169481,-0.32388940,-0.16955431,-0.08033409, 0.01232750,-0.18393392,-0.26338799,-0.13056321,-0.26028623,-0.19838815,-0.22104487,-0.33458145,-0.19488087,-0.20941719,-0.14815281,-0.33773572,-0.04826856,-0.20965888,-0.22760431,-0.21835555
O75083,-0.47663529,-0.39118896,-0.12083245,-0.23352876,-1.08181601, 0.67146471,-0.15872136,-0.48247356,-0.16091895,-0.70157358,-0.33154188,-0.21926345,-0.09926569,-0.13913080,-0.53434550,-0.55158902,-0.58596687,-0.56767899,-0.27853721,-0.48266307,-0.88346868,-1.03963960,-0.16721153,-0.22056167
O75347,-0.815426451, 0.034026392, 0.315441151, 0.492024689, 0.494822020, 0.339327424, 0.193800849, 0.277413970,-0.002541132, 0.029626272,-0.242321623,-0.246303196, 0.086466561, 0.249910527, 0.277375875,-0.297622027,-0.472693820, 0.303291896,-0.298609355, 0.638319746,-0.077283742, 0.042926245,-0.642237097,-0.054826905
O75367, 0.653211934, 0.238344406, 0.355494222, 0.262583405,-0.269797187,-0.414211636,-0.003924032, 0.005609065, 0.305665968, 0.270871293, 0.452247609, 0.394269316,-0.253911794, 0.269410695, 1.014515272, 0.300116327, 0.712289306, 0.273609005,-0.156912633, 0.086832310, 0.227694610, 0.088093489, 0.327345736, 0.602553182
O75368, 0.64768916, 0.27532258, 0.70942744, 0.52498023,-0.11253981, 1.15540413,-0.04824733, 0.33247816, 0.43710288, 0.58007458, 0.69079662, 0.50238750, 0.30376984, 0.60518478, 0.59410532, 0.69910361, 0.53227941, 0.67163649, 0.72904847, 0.55008381,-0.01051403, 0.12501887, 0.04893823, 0.54856102
O75369,-0.10352883, 0.15892521, 0.09155750, 0.05699776, 0.05559651, 0.10562209, 0.09210889, 0.10164199, 0.08713560, 0.12186930, 0.10720905,-0.12335074, 0.12935533, 0.10270060, 0.13918010, 0.06158530, 0.03035777, 0.09482415, 0.09204677, 0.09957469, 0.11677881, 0.11905044, 0.10110502,-0.11348989
O75390, 1.148589079, 0.772789635,-0.013518698,-0.002479627, 0.556040693, 0.623464120, 0.015580967,-0.401548251, 0.299992295,-0.111823493, 0.190366155, 0.620392572, 0.292493811, 0.344894326, 0.273169756, 0.362899789, 0.240683478,-0.366500764, 0.343779165, 0.601000090, 0.300201059,-0.542060813,-0.053238798, 0.125011343
O75494, 0.04364334, 0.31610488, 0.16644354, 0.19582300,-0.06707556, 0.21493643, 0.26144205, 0.27097515, 0.27185930, 0.37455085, 0.81458840, 0.48142079, 0.67952903,-0.20557748, 0.20428511, 0.17712128, 0.28481215, 0.54656273, 0.17402073, 0.42898682, 0.50870451, 0.26715147, 0.54384749, 0.31811912
O75533, 0.89252741, 0.81737752, 0.21338407, 1.16139613,-0.36257374, 0.09049220, 0.10974280,-0.27365067,-0.24348742, 0.30741499, 0.45391036, 0.22414590, 0.60708950, 0.54616225, 0.48668382, 0.13356972, 0.11246349,-0.20014506,-0.19331879, 0.05366646, 0.17411150,-0.29729323, 0.45454461,-0.52109013
O75643, 0.05025508, 0.06020075, 0.03849713, 0.10301119, 0.10160994, 0.10383740, 0.08156893, 0.09110203, 0.07659564, 0.10048128, 0.08582104, 0.09259046, 0.09935233, 0.07269760, 0.10917710,-0.02409479, 0.20325476, 0.08212780, 0.07935040, 0.08687833, 0.02992688, 0.03219851, 0.01425308,-0.30944559
O75821, 0.61981418, 0.26289593,-0.18654367, 0.60126415, 0.44545431,-0.01125178, 0.65064685, 0.55759204,-0.21858280, 0.55037075, 0.61676893, 0.51535262, 0.18846953,-0.04707522, 0.25521489, 0.28663538, 0.43870255,-0.34511050, 0.62149796,-0.08007707, 0.41047329, 0.22764938, 0.60492799, 0.49799440
O75822, 0.09382960,-0.16251385, 1.09935108, 0.09642193,-0.62642364, 0.14341172, 0.39250012, 0.48272238, 0.03009433, 0.50556492, 0.65759392,-0.44042329,-0.53598470, 0.52605827,-0.66533741,-0.76025131,-0.25045230,-0.50437867,-0.64839280,-0.84876882,-0.90315504, 0.24648313,-0.15176023, 0.65802374
O75874,-0.52805498,-0.03019000, 0.15374048, 0.13095529, 0.38308690,-0.02331331, 0.18983342,-0.20143222,-0.02653112, 0.16118704, 0.09233491, 0.16604991,-0.36426957, 0.15584937, 0.13111594,-0.15627171,-0.51177256, 0.75741430,-0.31148274,-0.38434906, 0.18177868, 0.33608303, 0.39129395, 0.09520018
O75937,-0.17046319, 0.28970929, 0.42281978, 0.12405512, 0.36955644, 0.37178391, 0.26944987, 0.27898297, 0.26447657, 0.30134433, 0.28668409, 0.29345351, 0.36748634, 0.14349970, 0.41283895, 0.22744013, 0.49978588, 0.41945816, 0.41668077, 0.22925333, 0.30656198, 0.29215873,-0.06560589, 0.28346206
O76021,-0.59398662,-0.13359881,-0.05735845,-0.44158202,-0.14723305, 0.02271257,-0.43410858,-0.42457548,-0.29006737,-0.15285536,-0.16751560,-0.54086574,-0.22048458,-0.80466153,-0.04354509,-0.53842626,-0.14695787,-0.10560983,-0.16050252,-0.66276442,-0.15847066,-0.54732283,-0.47431295,-0.07836910
O95218, 0.002642863,-0.032186879,-0.009115086,-0.039078408, 0.109628023,-0.038252199,-0.094646458, 0.398146215, 0.038151778,-0.095609603,-0.165754126, 0.139516589,-0.090651758, 0.250569492,-0.703696928,-0.041409049, 0.491299836, 0.270330789, 0.267553398,-0.248244221, 0.341751455, 0.023916211,-0.099450636,-0.008303730
O95433, 0.79107685, 0.28868646,-0.34265303, 0.63303791, 0.18945786, 0.19168532, 0.59779919, 0.08353241, 0.05566299, 0.53557406,-0.07278170,-0.44467718, 0.12570144, 0.16462444,-0.51344627,-0.33995695, 0.42801386,-0.35544900,-0.18294927,-0.17504495, 0.41424135,-0.45560468, 0.20135127,-0.46430135
O95777,0.04158148,0.15935333,0.15738512,0.02653250,0.05991196,0.25216696,0.23045536,0.05147476,0.03696837,0.06409342,0.04943317,0.20338382,0.22230335,0.19564862,0.25754193,0.12154639,0.29423643,0.10738417,0.26975872,0.27728665,0.09016110,0.09243273,0.07448730,0.24224936
P00338,-0.2835584,-0.7132203,-1.0789049,-0.4601830,-0.8462826,-0.1850408,-0.5999454,-0.8508599,-0.3936005,-1.4155507,-0.5706665,-0.4966102,-0.3646832,-0.7462482,-0.5705297,-0.8949830,-0.9590888,-0.2633442,-1.0881915,-0.8048391, 0.2192405,-0.1935918,-1.3017722,-0.3991549
P00505,-0.23018044,-0.44084357,-0.20835075, 0.04760099,-0.64996876,-0.10744316,-0.31583830,-0.22784278,-0.44517631,-0.29760270,-0.12997615,-0.47059151,-0.67318764,-0.51561558,-0.10930648,-0.48400769,-0.33866065,-0.18879025, 0.01595129,-0.06335825,-0.65981648,-0.19472291,-0.45294136,-0.29676951
P00558,-0.180113951,-0.251947975, 0.050621039,-0.353459392,-0.033700120, 0.062809492,-0.050848136, 0.005137578, 0.051137511,-0.357748763,-0.185668989,-0.128154456, 0.041437218,-0.073762985,-0.045307329,-0.115436893, 0.226328729, 0.197516527,-0.238942265,-0.628531907, 0.287640288, 0.169886875,-0.029430370, 0.098827000
P02545,-0.08633890,-0.72588209,-0.02411131,-0.68354016,-0.48554809,-0.27697870,-0.47487546,-0.23039512,-0.58419991,-0.27430252,-0.48262777,-0.61145427,-0.11359019,-0.02209060,-0.52222011, 0.23696965,-0.01677246,-0.50492386,-0.55500136,-0.33694583,-0.09167388,-0.97821701,-0.17067491,-0.45650612
P04040, 0.007590575,-0.054388659,-0.217733284,-0.258373694,-0.040214329,-0.037986864,-0.057537747,-0.152242972,-0.195746315, 0.323203252,-0.074987474,-0.125178986,-0.172997057, 0.004104356,-0.163172283,-0.088321115,-0.005547498,-0.142835673,-0.067857137, 0.072468080,-0.258887137,-0.029313890,-0.047259317,-0.114561388
P04075, 0.31524690, 0.48206607,-0.04351817, 0.32178941, 0.06617981, 0.68891496,-0.34175484,-0.21609708, 0.26411773, 0.11214942, 0.38214792, 0.69526971, 0.04209325, 0.09228786, 0.77850427, 0.38067696, 0.20801725, 0.73959516, 0.35019233, 0.47414381, 0.22562194, 1.03481075, 0.16016080, 0.12043719
P04080,-0.044391790,-0.034446120,-0.056149739,-0.042766789,-0.044168045,-0.041940580,-0.042172584,-0.032639487,-0.047145878,-0.048195806,-0.062856048,-0.056086630,-0.018116504,-0.044771231,-0.008291729,-0.045583901,-0.037235986,-0.044248371,-0.047025762,-0.039497833,-0.046860841,-0.044589211,-0.062534638,-0.053285881
P04083,-0.78961748, 0.61333185, 0.04332357,-0.54044424,-0.31174897, 0.10216920,-0.05128062,-0.12330832,-0.60878661, 0.81094206,-0.43260696, 0.83426481,-0.58065126,-0.17267864,-0.51750836,-0.36440679, 0.45139814, 1.17614794, 0.24343276, 0.18870669, 0.54457595, 0.31181821, 0.01366908, 0.95701145
P04179, 0.19394591, 0.20389158, 0.17102080, 0.04704221, 0.50522926, 0.49978600, 0.10956729, 0.57156940, 0.01536498, 0.17943476, 0.20645476,-0.11702617, 0.51242445, 0.26448972, 0.26734397,-0.20126504, 0.44204510,-0.09922429, 0.64742872,-0.09447375, 0.54033566, 0.02738576, 0.52466186, 0.24973928
P04406,-0.611079923,-0.396143357,-0.542011820,-0.355469968,-0.278356301,-0.603125937,-0.284753730,-0.156682230,-0.397949161,-0.081028136,-0.562122107,-0.572202007,-0.423344494,-0.003987609,-0.608454286,-0.776262908, 0.267244929,-0.325441409, 0.248962506,-0.163980199,-0.447157408,-0.539501429, 0.039485187,-0.767342675
P04792,-1.003094058, 0.330764142,-0.208968230,-0.565187858,-0.714231369, 0.359263254,-0.571986736,-0.503599349,-0.108819679,-0.704783375,-0.366431742,-0.171405460, 0.462593552,-0.772212276, 0.028903741,-0.546696085,-0.012965260, 0.039694268,-0.858211974, 0.266554823,-0.736491880, 0.009073762,-0.881881668, 0.342071023
P04843, 0.27075855,-0.04017385, 0.18758996,-0.18596167,-0.07730717,-0.43650921,-0.03415400, 0.47726309,-0.66455154, 0.26501063, 0.79334245, 0.20836505,-0.39702057, 0.62355659, 0.19448497,-0.74685849,-0.83634736,-0.54156162,-0.50030145,-0.41856397,-0.57739341, 0.09799199, 0.04478035, 0.50104071
P05114, 0.28325005, 0.19756029, 0.29070234, 0.19443049,-0.04921814,-0.05074817, 0.16134244, 0.56092216,-0.05375564, 0.11888473, 0.27465561, 0.09342803, 0.48941093,-0.13912857, 0.36404866,-0.23769333, 0.23063449, 0.44397215, 0.23726390, 0.13804571, 0.40661259, 0.16836961, 0.15042418, 0.28975034
P05141, 0.43998062, 0.09361184, 0.41831484, 0.32604074,-0.10986187,-0.52864678,-0.12308016,-0.44800541, 0.04415779,-0.33881512, 0.40848156,-0.51742158,-0.33081269,-0.73853632, 0.72191578,-0.42760933, 0.80488839,-0.48741015,-0.16898466,-0.56866127, 0.14629108, 0.14856271,-0.56767999, 0.40929654
P05198, 0.16838744,-0.22616352, 0.15662949,-0.16299157, 0.06836256,-0.16216536,-0.19280697, 0.14852141,-0.19778026, 0.05781150,-0.11764113,-0.03892410,-0.45094036,-0.12918895, 0.05842948, 0.03701569, 0.50320588, 0.42067712, 0.13877937,-0.19762424,-0.01403327,-0.01176164, 0.30102009, 0.08873137
P05204,0.6403868,0.9629845,0.8916612,0.7776809,0.7637306,1.0879635,0.9156531,0.8859731,0.8594953,1.1652497,1.1577603,0.5772254,0.9736451,0.8302341,0.8416475,1.0676285,0.9226205,1.0032918,0.9745623,1.1974056,0.7694954,0.9377667,0.9566472,0.7182915
P05387, 0.64959058,-0.17675054, 0.21298471,-0.08038553, 0.15411286, 0.15944932, 0.02889640,-0.47578872, 0.60427635,-0.89295107,-0.12102444, 0.19392856,-0.78224622,-0.28075848, 0.50430518, 0.58306564,-0.10900939, 0.23349008, 0.23133509, 0.14258451, 0.58969511,-0.17393293, 0.20043028, 0.13831377
P05388,-0.10675951, 0.03171623,-0.77547149,-0.45592254,-0.10585304,-0.52226826, 0.26939331,-0.01085695,-0.14340677,-0.19135767,-0.04817877,-0.52248845, 0.11883642,-0.33991478,-0.06622012,-0.36909544,-0.84001256,-0.18066629, 0.05935216,-0.07855777,-0.63376533, 0.09733998,-0.59928448,-0.06733543
P05455,-0.14341537, 0.77305243, 0.56478328, 0.31763912, 0.55147083, 0.64259874, 0.64321405, 0.61134455, 0.44266379, 0.75964137, 0.12574315, 0.64691813, 0.40189690, 0.32536702, 0.33008430, 0.43010220, 0.48075838, 0.66410244, 1.28405550, 0.07588138, 0.74805285, 0.09236398, 1.17022846, 0.22898370
P06454, 0.21084478, 0.40500027,-0.18659511, 0.01200309, 0.86047887,-0.23913707, 0.15663655, 0.41556835,-0.20103817,-0.04148001, 0.57174639, 0.23820070, 0.48149137, 0.30998182,-0.21421671, 0.09025556,-0.21727958, 1.02545392, 0.32222057,-0.26378939, 0.61887691, 0.20160126, 0.14324153, 0.68022053
P06576,-0.21141067, 0.30366547,-0.50067355, 0.17375589,-0.81447225,-0.28055975,-0.26090442,-0.46708264,-0.43063150,-0.32838640,-0.24961094,-0.23183573,-0.33497008,-0.13107681,-0.18283372,-0.12642834, 0.09237062, 0.41263183,-0.28999513,-0.45259145, 0.06221065, 0.21941451, 0.08938451, 0.48144188
P06703,-1.4368531,-0.4870686,-1.3958607,-1.2323377,-0.7248358,-0.1249221,-1.5724777,-1.1001311,-0.8960704,-1.7158725,-0.3065449,-0.5379628,-1.4379812,-1.0610954,-1.0246159,-1.6831827,-1.1075183,-1.2701595,-1.3150147,-0.8842446,-1.2734390,-0.9509318,-1.7803469,-1.1930428
P06733, 0.221803562,-0.156177387, 0.514859575, 0.359499085, 0.162371336, 0.181699313, 0.145170234,-0.001235295,-0.252870892,-0.020917426, 0.244123971,-0.004240383, 0.388555782,-0.051865991, 0.612480168, 0.651917534, 0.062751057, 0.083892342, 0.049293573,-0.085100056, 0.176736248, 0.252390673, 0.314095358,-0.114088064
P06744, 0.49283110, 0.38112306,-0.19217713, 0.21999427,-0.05164642, 0.57449012,-0.26812003,-0.63291116,-0.27353373,-0.27676772, 0.03520558,-0.16746592,-0.01652523,-0.32571749,-0.30982369, 0.08889049, 0.27809727,-0.16742799,-0.08037996, 0.31431703,-0.08670144, 0.61826511,-0.36326972, 0.23416944
P06748,-0.073423495,-0.231390276,-0.840392521,-0.133192298, 0.019684454,-0.549854055,-0.050006351,-0.541455895,-0.239735183,-0.378710084,-0.379941598,-0.153763073, 0.052907018,-0.354915219,-0.055669424,-0.027254302,-0.139884559, 0.134396835,-0.488535494,-0.400536512,-0.474957344, 0.007839861,-0.630064146,-0.053984799
P06753, 0.023553502, 0.036346970,-0.005915605,-0.280386773, 0.088449718, 0.458262138,-0.132390037, 0.474541120,-0.211843724,-0.420660341,-0.153532753, 0.173327223,-0.420748713, 0.084331649, 0.096545431, 0.041134874,-0.115991166,-0.056903862, 0.394078732,-0.074459002,-0.234203133,-0.497087406,-0.621358968,-0.100480206
P06865,-0.14588039,-0.07310984,-0.49969384,-0.08371747,-0.31714513,-0.14080490,-0.31141373,-0.13901505,-0.31638702,-0.29643368,-0.31109392,-0.30432451,-0.32107082,-0.33060490,-0.17472244,-0.26787802,-0.14325872,-0.37446339,-0.37724078,-0.10539559,-0.35364950,-0.07146395,-0.36932330,-0.36007454
P07195,-0.32186453,-0.40631597,-0.40054293,-0.74792976,-0.48148870,-0.05290378,-0.65113833,-0.57900987,-0.49536629,-0.25663359,-0.62696166,-0.21664292,-0.32600051,-0.17856221,-0.64184361,-0.31474353,-0.20922888,-0.61457618,-0.83644023,-0.32448857,-0.79515649,-0.31181333,-0.16714181,-0.22639029
P07237, 0.52187889, 0.93547565, 0.41081128, 0.15419812, 0.10398990, 1.21254744,-0.02373207, 0.13720008, 0.35730360, 0.22850048, 0.31256801, 1.08378634, 0.54342694, 0.34292944, 0.80111338, 0.84163721, 0.66905612, 0.32814305, 0.45030328, 1.22927837, 0.75554958, 0.71213255, 0.34315522, 0.54373002
P07305, 0.15153821, 0.09854706, 0.07684344,-0.66953747,-0.13165197,-0.03500400, 0.14470486, 0.20382222,-0.15803495, 0.20827229, 0.19361205,-0.38551272, 0.09090552, 0.03611521, 0.35752774,-0.39665516,-0.41725749,-0.46248703,-0.41559458,-0.36258843, 0.16341477,-0.82181151,-0.17098749, 0.15698973
P07339, 1.15173477, 0.12303252, 0.47962201, 0.63016018, 0.92671582,-0.15238385, 0.10821335, 0.25615999, 0.69317715, 0.02392551,-0.16187017, 1.04215225,-0.02561707, 1.65189903, 1.56320010, 0.92371865, 0.33922303, 0.62581699, 0.82803443, 1.38889894, 1.07905387, 0.83132369, 0.58590532, 1.31266875
