O00567, 0.052668521, 0.102269027, 0.111749033, 0.639690574, 0.642429080, 0.345929690, 0.651041581, 0.647481945, 0.574140157, 0.559445833, 0.544640246,-0.021534981, 0.569190514, 0.824306980,-0.057274877, 0.690696039, 0.501576920, 0.245538632,-0.007614766,-0.598846528,-0.271997904,-0.398023160, 0.171323596, 0.583897024, 0.530783952, 1.071918752, 0.596341651
O00571,-0.109319946, 0.014238209, 0.235855024, 0.041889198, 0.007659434,-0.003559652,-0.117164779,-0.120724414,-0.122274550, 0.011265765,-0.003539822,-0.000962763,-0.113647882,-0.118914534, 0.007631628,-0.011998911,-0.020207553,-0.114319385,-0.041841503, 0.254814943,-0.018132525, 0.025264361,-0.084932112,-0.100795750,-0.086117149, 0.008547779,-0.088351123
O14579, 0.14143499,-0.09529553, 0.27157492,-0.08547627, 0.24281904,-0.11571642, 0.18467580, 0.18111617, 0.16578113,-0.05210608,-0.06691166,-0.12759593, 0.15130983, 0.14604318, 0.20653519,-0.06405593,-0.07226457,-0.20282438,-0.07576235, 0.34858271,-0.05205337, 0.19291123, 0.11848174, 0.10261810, 0.11729670, 0.16143618, 0.11506273
O14647,-0.51534960,-0.89830489,-0.11825212, 0.13916257,-1.12169516,-0.33198309, 0.14956887,-0.19522049,-0.40180023,-0.41649455,-0.47132977,-0.22042621,-0.31885853,-0.32412518,-0.32616568,-0.17934004,-0.43214003,-0.06453022,-0.46461155, 0.23294614,-0.76881489,-0.89935422,-0.33200297,-0.34786660,-0.24459950,-0.57368073,-0.24683347
O14737,-0.29636994, 0.51497593, 0.18460316, 0.15162244, 0.17265801,-0.64509229, 0.51444544,-0.03224996,-0.82334846, 0.19772541,-0.41098662, 0.06767299, 0.27502509, 0.15399784, 0.15195734, 0.37980281, 0.50430397,-0.14544131,-0.44079633, 0.06145750,-0.07642619, 0.12360699, 0.57939593,-0.18730728, 0.34286341,-0.41660124, 0.39724717
O14745,-0.129338288, 0.287123400,-0.179501233, 0.098465341, 0.264406493, 0.402782133, 0.048838680,-0.525281121, 0.243596438,-0.009963147, 0.167997637, 0.351843074, 0.076114159, 0.070847507, 0.149862917, 0.193684688, 0.095171868, 0.737016378, 0.111093429,-0.273154350, 0.550201279, 0.406861218, 0.071932114, 0.056068476,-0.262490440,-0.186689086,-0.020447721
O14818,-0.33663419,-0.62152909,-0.46776816, 0.48425370, 0.23051929, 0.26099597,-0.47968788,-0.19999779, 1.01463580,-0.39760707, 0.01599478, 0.03190878,-0.11037008, 0.06904736, 0.11500459,-0.11742840,-0.43133905,-0.04649436, 0.20034234, 0.57160798, 0.22194708,-0.62900596,-0.01818671,-0.31696064, 0.59849382,-0.19211676, 0.03845792
O14979,-0.700022136, 0.019510759, 0.427616395, 0.277565477, 0.078555201, 0.651710122, 0.367125816,-0.195443134,-0.041578985, 0.270993009, 0.336627863,-0.291227698, 0.682486576,-0.013114941, 0.032608617, 0.510882038,-0.216681757, 0.295153932, 0.101749197, 0.107302419, 0.233199014,-0.192198478, 0.142689743, 0.007783998,-0.201452323, 0.244257110, 0.406541667
O14980,-0.11921232,-0.42872369,-0.15181957,-0.42438809,-0.11633361,-0.14561330,-0.11861532,-0.34520994,-0.03825472,-0.12888761,-0.06775463,-0.08772590,-0.22601099,-0.23127764,-0.08528129,-0.34684546,-0.35470449, 0.19372592,-0.25916710,-0.26012006,-0.57147745,-0.18631495,-0.15418602,-0.17004966,-0.15537106,-0.38464701,-0.36399537
O15015,-0.232698993,-0.993088634,-0.846711838,-1.026154652,-0.022468706,-0.515928592,-0.344762325,-0.407127819,-0.599124233, 0.477500262,-0.459057470,-0.381111158,-0.733970456,-0.435653091,-0.335218017,-0.186845308,-0.141187208, 0.013965879,-0.219990737,-0.303179078, 0.794833377, 0.417064137,-0.280817036,-0.901543743,-0.006838758,-0.736876765,-1.002894341
O15020, 0.034651397,-0.125249456, 0.027238948, 0.060432290,-0.317522529,-0.102035190, 0.071783297,-0.312469664, 0.062934357, 0.048240033,-0.312980404, 0.219939010,-0.505974976, 0.128385479,-0.224525652, 0.025989339,-0.140378612, 0.016417603,-0.022614498,-0.011577703,-0.156356050,-0.046313513,-0.389120388,-0.000123567,-0.141585918,-0.008330578,-0.143819893
O15050,-1.17295776,-0.57333433,-0.40211904,-0.58738402,-0.80423573,-0.31462888,-0.46460499, 0.01700721,-0.01357487,-1.42232010,-0.33900925,-0.65653573,-0.34384065,-0.53901939,-0.33974906,-0.56918227,-0.68218242,-0.39190419,-0.47541184,-0.50642003,-0.68820848,-0.65614227, 0.14014911,-0.22447115,-0.87671565,-0.70650200,-0.58984683
O15066, 0.19844025,-0.43997521, 0.41202867, 0.37922571,-0.14708328,-0.90713668, 0.94606685,-0.04923063, 0.79038927, 0.84081747,-0.48634781,-0.10037918,-0.61511862,-0.44319404,-0.35158345,-0.72649183,-0.54902090, 0.24662374,-0.58792796, 0.59330249,-0.11590527,-0.35748958, 0.18994512, 0.53647223,-0.69099066,-0.43650511,-1.36156263
O15143,-0.45372181,-0.12416975,-0.46555747,-0.51682653,-0.65335345, 0.36286393,-0.53909285,-0.06315487,-0.73040895,-0.03065350,-0.57355225,-0.30259860,-0.62247975,-0.62774640,-0.05731797,-0.48170819, 0.18454582, 0.15266153,-0.25616510,-0.50912410,-0.15662679,-0.43660359,-0.21863687,-0.62832485,-0.11147718,-0.79659000, 0.32285155
O15144,-0.05350501,-0.43217968,-0.71280755,-0.28952333, 0.19728450,-0.15629875,-0.41764066,-0.02103216,-0.10575796, 0.33661038,-0.18205500,-0.48408119,-0.49227099,-0.27383153,-0.27587203,-0.12585033, 0.46469695,-0.36698587, 0.52725864, 0.51274784,-0.67082058,-0.30869542,-0.46914997,-0.14167518,-0.98183314, 0.01344172,-0.41593435
O15212,-0.72130411,-0.47114451,-0.07082592,-0.37777628,-0.44983487,-0.44929871,-0.65215115,-0.65571078,-0.68006814,-0.45061109,-0.46541668,-0.39059420,-0.59943873,-0.60470538,-0.39416385,-0.47804026,-0.48624890,-0.55060949,-0.56144494,-0.12297728,-0.53773596,-0.36272489,-0.59233961,-0.60820325,-0.59352464,-0.41397676,-0.59575862
O15327,-0.09376738,-0.63121928,-0.37084688,-0.09830041,-0.36773223,-0.11394738,-0.55237231,-0.70917166,-0.55412343,-0.41449916,-0.25391834, 0.48601206,-0.35102434,-0.49133173,-0.60829232, 0.25708528, 0.04425861,-0.42735315,-0.46283857,-0.45180177,-0.43912959,-0.77496684,-0.53624190,-0.55210554, 0.16173792,-0.06730219,-0.04665055
O15347,0.26732436,0.18680240,0.25991191,0.16502281,0.28452596,0.17403443,0.17637382,0.17281418,0.17325872,0.15856440,0.26098854,0.13955359,0.06486055,0.15709439,0.15505389,0.15821366,0.17578866,0.27073398,0.14462604,0.15566284,0.08838030,0.18325194,0.20020393,0.18434029,0.10866905,0.17613328,0.10643508
O15355,0.47702421,0.51807835,0.33290823,0.09189022,0.62371568,0.13443293,0.20501876,0.62876855,0.38162721,0.51550232,0.50069674,0.37800748,0.40081494,0.42673058,0.42469008,0.49735660,0.51600240,0.51463930,0.17436942,0.39079908,0.40347126,0.63364069,0.34204551,0.47398305,0.48866165,0.43251948,0.48642768
O15371, 0.52383478, 0.24420728, 0.18392674, 0.09686104, 0.48038868, 0.45198666,-0.06782807, 0.48544155,-0.07182399, 0.55076117, 0.53595559, 0.27684877, 0.39611615, 0.39084949, 0.38880899, 0.22204098, 0.50568178, 0.50431869, 0.24708925, 0.34995132, 0.27079823, 0.40516755, 0.08615773, 0.45625668, 0.47093528, 0.44804966, 0.46870130
O15372,-0.33530228, 0.20910524, 0.21881754,-0.27484336,-0.05412926, 0.40142824,-0.17152166,-0.17508129,-0.26924482, 0.25446450, 0.23965891, 0.30203069,-0.21710460,-0.22237125,-0.11058946, 0.27770308, 0.26949443,-0.13675505, 0.11398407, 0.15118135, 0.13769305, 0.01765050,-0.14224024,-0.15810388,-0.14342528,-0.02064200,-0.14565925
O15382, 0.16557450,-0.63029294, 0.63282421, 0.19668769, 0.52637436, 0.02396733, 0.42421819, 0.56234182, 0.47078237,-0.09572324, 0.21754574,-0.09455071,-0.89271254, 0.13484813, 0.68632106, 0.33746855,-0.13310972, 0.32342361,-0.17458334,-0.51482946,-0.22457765,-0.82910186, 0.14936922,-0.12427631, 0.68183757,-0.61761203,-0.23455594
O15427,1.1109359,0.4321933,0.3884896,0.8500712,0.7461159,1.1708416,0.1367419,0.3902586,0.4167254,0.7819226,0.8095813,0.8051588,0.7325615,0.7548929,0.5045829,0.9026281,0.4648205,0.3821895,0.5106977,0.3597263,1.3851975,0.1527437,0.3258918,0.3100281,0.7293935,0.7249993,0.6925820
O15440, 0.221925960,-0.280986346,-0.156195931, 0.047916393, 0.280803017,-0.429140004, 0.059267400, 0.055707764,-0.002312945,-0.080281891,-0.234570771, 0.310551392, 0.440145987, 0.058247045, 0.056206544, 0.519877752,-0.280770760, 0.085644348,-0.122606725,-0.268979111,-0.098897747, 0.352743683, 0.053166741, 0.037303103, 0.051981705, 0.029096092, 0.511672750
O15511,-0.04960618,-0.04824216,-0.05701863,-0.04071301,-0.03797450,-0.05635998,-0.02936200,-0.03292164,-0.05087918,-0.06557351,-0.08037909,-0.07228244,-0.04947498,-0.05474163,-0.05678213, 0.02381211, 0.01560347, 0.01424037,-0.08449252,-0.07345572,-0.06078354,-0.04513017,-0.05096638,-0.06683002,-0.05215141,-0.07503703,-0.05438539
O43143,-0.39639151,-0.18999063,-0.65859115, 0.02208308,-0.04783098, 0.36250022,-0.46379813,-0.45050630,-0.41736542,-0.24441498,-0.49528011,-0.45840938,-0.18890849,-0.04583205,-0.51221398,-0.09914594,-0.32896643,-0.17594166, 0.35099487,-0.20694345, 0.05359472,-0.56061393,-0.23080930,-0.65459247,-0.23199434,-0.27526483,-0.34353435
O43175, 0.62956659, 0.55937653, 0.60305269, 0.38785490, 0.85007905, 0.51595635, 0.47412877, 0.54345599, 0.21916909, 0.84089216, 0.27005319, 0.52806963, 0.74546063, 0.51442509, 0.35825082, 0.42620667, 0.08178658, 0.63515516,-0.04261980, 0.22916903, 0.79569134, 0.70752284, 0.68913801, 0.53320496, 0.71770739, 0.97766067, 0.60489986
O43242, 0.05088375, 0.23845929,-0.18504885, 0.56359243, 0.38128442, 0.36543223,-0.30083818, 0.36807120,-0.18389015, 0.46130985, 0.27688263, 0.18952432,-0.15914614,-0.16790658, 0.08790855, 0.52474539, 0.61747767, 0.06847159, 0.40543143,-0.28847311,-0.12810177,-0.18319431,-0.34984091, 0.02206309, 0.59753868, 0.13439952,-0.76088327
O43324, 0.004894687, 0.006258706,-0.002517762,-0.006870466,-0.004131959,-0.022517437, 0.004480541, 0.000920906, 0.002983920,-0.011710404,-0.026515991,-0.040858989,-0.018051531,-0.023318184,-0.025358684,-0.006443010,-0.003317090,-0.004680185,-0.041027278,-0.029990482,-0.017318299, 0.000828545,-0.005817960,-0.021681598,-0.007002996,-0.029888609,-0.009236971
O43390,0.44584638,0.05770069,0.35302472,0.08780079,0.03474883,0.12636931,0.05902512,0.10520865,0.08526172,0.39951990,0.19495022,0.16721325,0.29948290,0.09329656,0.22081974,0.02088306,0.31617397,0.07481330,0.31932792,0.54588534,0.12543892,0.54040502,0.21511167,0.19924803,0.44704555,0.20537628,0.35609867
O43598, 0.397655994, 0.780237364,-0.993241059,-0.790279969,-0.627832736, 0.457134532, 0.134242695, 0.130683059, 0.109335228,-0.705243094, 0.079835317,-0.123551113, 0.011777583, 0.006510931,-0.398552565,-0.156034401, 0.916710071,-0.165606137, 0.832515773, 0.166813921,-0.170763065, 0.526476513,-0.022312898,-0.038176536, 0.686475958,-0.046383547,-0.025731908
O43670, 0.29788652, 0.24233598, 0.29047407, 0.36913269, 0.38686179,-0.09679336, 0.35309294, 0.46422874, 0.20935576, 0.29087505,-0.25738570, 0.08672391,-0.15502862, 0.54414662, 0.50945954, 0.35408387, 0.39241772, 0.34451213, 0.24432723,-0.34160882, 0.78443272, 0.14037355, 0.26278185, 0.24691821, 0.58046874, 0.31950734, 0.44662280
O43683, 0.07867597,-0.02678411,-0.39888957,-0.28082006, 0.09442345,-0.15174984,-0.32530084,-0.51456544,-0.92626647,-0.26976793, 0.59172267, 0.16819039, 0.30895301,-0.43538031,-0.36791476, 0.34619271, 0.28244431, 0.41546945,-0.03981821,-0.48319985, 0.02021160, 0.35249458, 0.28842943,-0.98457015,-0.11219363,-0.47107567,-0.17786921
O43707, 0.290021083, 0.716368108,-0.538421516,-0.275420597,-0.545462587,-0.497353472,-0.292099138,-0.613706440,-0.291135376, 0.412523234, 0.163848179, 0.002823204,-0.203826546,-0.189330978,-0.469745759,-0.046966723,-0.107267530, 0.017787861,-0.592917437, 0.372987340, 0.646413179, 0.345667147,-0.171949590, 0.534157204, 0.134289653, 0.111404040, 0.024933806
O43719, 0.042451271,-0.125428612, 0.170314502,-0.379159129,-0.021005379, 0.277532686, 0.241184337, 0.102670316, 0.111929661,-0.275420352,-0.290225939,-0.042255978,-0.299439054,-0.087262162, 0.079885127,-0.130107423, 0.235455275, 0.234092180,-0.096540194, 0.068630328, 0.081302511,-0.190716867, 0.352684360,-0.039379513,-0.167547546,-0.006843797,-0.236832396
O43776, 0.410257811,-0.036074589, 0.125895330, 0.086837259,-0.205013030,-0.039557095,-0.091740480, 0.161311738,-0.207679641, 0.350441392,-0.396454262, 0.057897875,-0.081701284,-0.228259300,-0.027068377,-0.428037027,-0.128304003, 0.075573401, 0.165733778, 0.528478071, 0.231342114,-0.054255018,-0.029554398,-0.209458730,-0.030739434,-0.007958407, 0.316488308
O43809,-0.13688889,-0.13698120,-0.01922592,-0.13566037,-0.36031377,-0.22802620,-0.33743672, 0.02098734, 0.08847997,-0.15892413, 0.05898006,-0.50952169,-0.04662756,-0.09914567,-0.04635214,-0.38606416,-0.18279140,-0.63385183,-0.20581995, 0.58911535,-0.37060897, 0.18837659,-0.24379677, 0.05690007,-0.24498180, 0.03412953,-0.45322205
O43852, 0.217770110,-0.064463261, 0.041732077, 0.381561644, 0.384300151, 0.236546755, 0.392912651, 0.389353016, 0.360979060, 0.422902165, 0.331479149, 0.173329908,-0.114953501, 0.045591554, 0.131857927, 0.008248662, 0.071485464, 0.281992816, 0.138743657, 0.081642947, 0.162452635,-0.152014916, 0.318373807, 0.238363443, 0.317188770, 0.313362781, 0.314954796
O43865,-0.038488976,-0.075427190,-0.533554939, 0.346489883, 0.341305702, 0.298167391,-0.335864378,-0.329390267,-0.587251304,-0.273563405, 0.044524892,-0.016869549,-0.019156553,-0.012713597,-0.410894987, 0.285175887, 0.049450634,-0.054306016, 0.378585871, 0.471998298,-0.263797611, 0.034189491, 0.000020100,-0.434226989,-0.000330415,-0.355232514,-0.420947873
O60234,-0.160409714,-0.356667503,-0.465972950,-0.157392344,-0.481620061,-0.500005539,-0.473007561,-0.860435159,-0.868473341,-0.540988540,-0.005011732,-0.220343817, 0.103990875,-0.202803011,-0.852394005,-0.438304108, 0.051585012, 0.050221918, 0.318570991,-0.579175703,-0.368598803, 0.043789824,-0.701684216,-0.297775280, 0.059735005,-0.305982292,-0.285330653
O60381,-0.337576013,-0.494107251,-0.100840936, 0.235943408, 0.298781058, 0.713627977,-0.510881156,-0.480864716, 0.019871641, 0.005177318, 0.017764905,-0.289786631,-0.087665065, 0.093145704, 0.091105203,-0.420905072,-0.050011120,-0.316893345,-0.157556640,-0.165227136,-0.057502147, 0.030932611,-0.007916254, 0.202504336,-0.219035581,-0.087905386,-0.024524780
O60506,-0.132645620,-0.391291244,-0.007268098,-0.209396928,-0.097572543,-0.426470452,-0.171603852,-0.392791118, 0.257970948, 0.103810471, 0.334492034,-0.317432187,-0.076237802,-0.478753801,-0.088547027, 0.024996155, 0.221092106,-0.229600214, 0.258751984, 0.303666086,-0.012831443,-0.281210650, 0.308268588, 0.092401611,-0.652718259,-0.161819578,-0.305167800
O60664, 0.23672660,-0.04839461, 0.49769772,-0.13514586, 0.10238123,-0.05208776, 0.92082327, 0.18101370, 0.38447893, 0.33009985, 0.61439632, 0.68506465, 0.23571950, 0.23762863, 0.23558813, 0.55559486, 0.52307018, 0.64006101,-0.48800405, 0.37951640, 0.14701695, 0.24246713, 0.18411727, 0.35820970, 0.06301976, 0.25737156, 0.38996669
O60841,-0.24229054, 0.24903113, 0.11205322, 0.07887559, 0.22616428,-0.09117792, 0.09498171, 0.10482291, 0.22878411, 0.03842699, 0.03519407,-0.12331168, 0.14666298, 0.16502059,-0.01837565,-0.08761157,-0.11923421,-0.06056089,-0.16091439, 0.24298356,-0.05235952, 0.10112896,-0.19262620,-0.04607750, 0.11125133,-0.07690897, 0.10901735
O60869,-0.15833679,-0.06961659, 0.37424439, 0.25170648, 0.44752351, 0.07818287, 0.03419634, 0.11548820, 0.14280182, 0.26868293, 0.25387734, 0.04307939, 0.03853518, 0.09917666, 0.35896829, 0.26942067, 0.07266035, 0.10510445, 0.05428122,-0.08409784, 0.28293712, 0.21111114, 0.04354022, 0.02767658, 0.33903312, 0.07134964, 0.32644045
O60884, 0.20006316,-0.10169420, 0.18543748, 0.06839609, 0.53099614, 0.23313448, 0.01043200,-0.20851621, 0.58849880,-0.49398633,-0.22661559, 0.79129574, 0.10148815, 0.60281412,-0.27224715,-0.15190068,-0.16799385, 0.78101184,-0.13007679,-0.22965972, 0.67417937,-0.23596428, 0.56231074, 0.54644711,-0.11965767,-0.02181632, 0.23199343
O75037,-1.0108595, 0.2424065,-1.0937883,-0.2261456,-0.4636577, 0.3426497,-0.5589864,-0.8789615,-0.6417993,-0.5702164,-0.8882720,-0.8576654,-0.8821691,-0.5135557,-0.5372184,-0.8567754, 0.1243957, 0.1230326,-0.5209015,-0.7223834,-0.6317950,-0.5694298,-0.3349350,-0.5658492,-0.4403117,-0.3013400,-1.3259830
O75083,-0.32571963,-0.24109586, 0.15385470,-0.45813541,-0.58778250,-0.52175544,-0.08787754,-0.58272964,-0.20613394,-0.22538456,-0.76035344,-0.46155269,-0.72183956,-0.53649596, 0.42402262,-0.93095416, 0.09062971,-0.21840809,-0.44638820,-0.43535141,-0.42267922, 0.04137565, 0.04538463,-0.02276213,-0.84692410,-0.38705937,-0.84915807
O75131, 0.065035886,-0.475687395, 0.043256534, 0.275389617, 0.009339308,-0.385807932, 0.167057066, 0.163497431, 0.125426485,-0.443014169,-0.457819756,-0.409293881, 0.182351063, 0.177084411, 0.013754731,-0.374402927,-0.382611569, 0.583102004,-0.322114148, 0.159219651,-0.298405170,-0.108574269, 0.098204121, 0.082340483, 0.097019084,-0.072816445, 0.094785110
O75340, 0.01517730, 0.09787010, 0.23334384, 0.28740900, 0.06154593,-0.01446331,-0.05781595,-0.06137558,-0.01569190, 0.03477257, 0.01996698, 0.02156577,-0.05027400,-0.05554065, 0.11459106, 0.04833173, 0.04012309,-0.08880408, 0.04194994, 0.19937525, 0.06565892, 0.04532752,-0.04368076,-0.05954440,-0.04486579, 0.07516359,-0.04709977
O75347, 0.213764569,-0.005749092,-0.251636621, 0.013126577, 0.634852651, 0.551777361, 0.500176541, 0.667001329, 0.465257758, 0.516470596, 0.203302269, 0.229652905,-0.579869311, 0.391268079, 0.527335640, 0.143954331, 0.145287284,-0.109164759, 0.474885599, 0.041030024,-0.370844948, 0.115637079, 0.333410934, 0.261795919,-0.034081332, 0.056407721, 0.267588243
O75367, 0.925953288,-0.047892268,-0.461547522,-0.014783215,-0.232214134, 0.030680647,-0.473272154,-0.251305851, 0.005893561, 0.377256490, 0.425464914,-0.007535955,-0.355299254,-0.293404549, 0.128919534,-0.023881945,-0.498130976, 0.266404148, 0.387656756, 0.274972018, 0.521504995,-0.137985859,-0.342472057,-0.358335695, 0.173985862, 0.075589653,-0.345891068
O75368,-0.173092079,-0.249712526,-0.577863561, 0.165844891, 0.015746849, 0.150197920, 0.024359349, 0.155684024,-0.263403282,-0.278097606, 0.061856103, 0.403195788, 0.194092266,-0.447912429,-0.134972392, 0.364871687, 0.098932453,-0.255103981,-0.407613633,-0.325341197,-0.434271468,-0.402505647, 0.036114702,-0.122595044,-0.513220125,-0.002939618, 0.466312777
O75369,-0.215155552, 0.102253925,-0.222568001, 0.057380555,-0.195502603, 0.081390262, 0.068731562, 0.065171927, 0.039929577, 0.025235253,-0.298329380, 0.056032104,-0.271029281, 0.073572910, 0.071532409,-0.003940212, 0.030350312,-0.287455909, 0.070598945, 0.081635740,-0.225333686, 0.010102795, 0.070060568, 0.054196930,-0.257020287, 0.045989919,-0.259254261
O75390, 0.69968029,-0.21877625,-0.54728797,-0.37519871,-0.53109990, 0.56195404,-0.02701041,-0.06708468,-0.28736757,-0.53219239, 0.65550772,-0.29159725,-0.49183112, 0.28746675, 1.15958532, 0.08719435,-0.24202503,-0.79272513, 0.20530820, 0.02730652,-0.30534728,-0.77772527,-0.27028856,-0.63229518, 0.27769874, 0.37593564,-0.08426985
