O00193, 0.39681985, 0.42527018, 0.42011958, 0.41699657,-0.21057010, 0.08546838, 0.12377912,-0.33498273,-0.01794497,-0.48462751, 0.07464985,-0.25043336, 0.13260538,-0.67902938,-0.58397923, 0.49229222,-1.15028951,-0.52992975, 0.39681985,-0.24309018,-0.22995546,-0.21976994,-0.63597244,-0.24250155, 0.01362068,-0.23490869, 0.31870098,-0.28787039,-0.11473067, 0.31870098
O00264, 0.17394319, 0.28325165, 0.27679852, 0.27679852, 0.17394319, 0.02254415, 0.27679852, 0.17394319, 0.27679852, 0.17394319,-0.03008712,-0.04769496, 0.26513590, 0.27679852, 0.16386413, 0.27679852, 0.27679852, 0.27679852, 0.25051474, 0.27679852, 0.27679852, 0.11201429, 0.27679852, 0.27679852, 0.27679852, 0.26513590, 0.14068909, 0.22542867, 0.27679852, 0.11201429
O00299,-0.17783685,-0.04710702,-0.55310149,-0.08136983,-0.44083993,-0.15913211,-0.16136984, 0.05358358,-0.33658022,-0.44839770, 0.16365336, 0.10641838,-0.21206410,-0.20391925,-0.58195884,-0.20301703,-0.46298243,-0.37331946,-0.32994630, 0.08288027,-0.26530313,-0.10324051,-0.26896140,-0.49042257,-0.12698521,-0.35656370,-0.14041092,-0.08124805, 0.14385911,-0.30910633
O00303, 0.094126910, 0.157190635, 0.416519862, 0.340343568,-0.061004563, 0.159952885,-0.050654244, 0.340343568, 0.510776385, 0.487259050,-0.050654244, 0.340343568, 0.265673808,-0.000129613, 0.024015517, 0.414123335, 0.194448334, 0.094126910, 0.340343568, 0.294900754,-0.050654244, 0.294900754, 0.294900754, 0.491189623, 0.340343568, 0.362249897, 0.340343568, 0.340343568, 0.246087045, 0.145634625
O00400, 0.430772896, 0.920284693, 0.909691048, 0.514814031, 0.469916645, 0.064221237,-0.038520563, 0.716877092, 0.676652836, 0.587486078,-0.350208079, 0.286945915,-0.649369243,-0.066804396,-0.113947953,-0.495495695, 0.322526814,-0.371214525, 1.224788090,-0.101162098, 0.131836901,-0.088781973, 0.294136725,-0.732111919, 0.544284942, 0.794694754,-0.009734423, 0.414470825, 0.878732839, 0.015681531
O00410,-0.685455794,-1.233420605, 0.494823149, 0.732524810, 0.436710927, 0.618455088, 0.486724402, 0.099890968,-0.235293287,-0.075737145, 0.494496274,-0.344157624,-0.955114264, 0.065124786, 0.065124786, 0.254859406,-0.310019282, 0.037167468,-0.216870344, 0.107372733, 0.128614838,-0.193880596, 0.116505536,-0.004183053, 0.254859406,-0.810475805, 0.068706429, 0.236236882, 0.065124786, 0.068706429
O00422,-0.35925471,-0.32766499,-0.34826971,-0.37468120,-0.43526037,-0.37195240,-0.36979622, 0.14125507,-0.02544523, 0.12968160,-0.25488927, 0.14125507,-0.15208972,-0.32766499,-0.32766499, 0.12641669,-0.33092768,-0.33812215,-0.35925471,-0.32269566,-0.25488927,-0.34303158,-0.34230453,-0.18514617,-0.01498806,-0.47900138,-0.32269566,-0.05711929,-0.32766499,-0.32269566
O00567,-0.001920206, 0.432795328, 0.337558712, 0.265496945,-0.125762240, 0.425569816, 0.215566736,-0.229295503, 0.036502277,-0.154852442, 0.346704184,-0.229295503,-0.269551943, 0.346704184, 0.346704184,-0.491273765, 0.425569816, 0.425569816, 0.068986681, 0.435454597, 0.337558712, 0.315167132, 0.436419798, 0.203940761,-0.042363355, 0.144835141, 0.435454597,-0.173500803, 0.346704184, 0.435454597
O00571, 0.24773357,-0.10415848,-0.95158359, 0.58374307, 0.07365996, 0.20132088,-0.82290737,-0.46384818,-0.32589090,-0.68124321,-0.68356302,-0.51458227, 0.04414051, 0.18991321, 0.21032051,-0.03298680, 0.22272364, 0.22939721,-0.26399383, 0.10245459, 0.03140709, 0.14541446,-0.25704419,-0.04477478,-0.10281573,-0.38331059,-0.11839909, 0.06534506, 0.33540214,-0.03071472
O14579,0.3363508,0.3055255,0.4305797,0.4305797,0.4305797,0.4305797,0.4305797,0.4305797,0.4305797,0.4305797,0.4305797,0.4305797,0.3363508,0.4305797,0.4305797,0.4305797,0.4305797,0.4305797,0.2125318,0.4305797,0.4305797,0.4305797,0.4305797,0.4305797,0.4305797,0.3363508,0.4305797,0.4305797,0.4305797,0.4305797
O14647,-0.74800805,-0.85904297,-0.82101503,-0.84378823,-1.22907813,-0.88518523,-0.41710134, 0.31684671,-0.59450918,-0.61791282,-0.42582838,-0.42145614,-0.74800805, 0.25146321,-0.06832752,-1.32067593, 0.04644943, 0.25795020,-0.37270799,-1.04546401, 0.40461563,-0.39515171,-0.31577030, 0.34670412,-0.47794644,-0.34648515,-0.63262712,-0.06627298, 0.30903458,-0.00047462
O14737,-0.22541092,-0.10839837,-0.20761416,-0.05273639,-0.31074251,-0.18953214,-0.67187698,-0.18985326, 0.07806169,-0.55865179, 0.34963617,-0.29750458,-0.22940142, 0.54967559,-0.66725655,-0.38261555,-0.22541092,-0.20316717,-0.02057086, 0.19166696,-0.01317309,-0.25936489,-0.50780431,-0.25936489,-0.01317309,-0.10691605,-0.38261555,-0.01317309,-0.22541092, 0.09792401
O14745,-0.80134687,-0.80134687,-0.27676037, 0.26240740, 0.01282260, 0.38274032,-0.25110257, 0.15743686, 0.33150746, 0.14657207, 0.67014143, 0.30914266, 0.21183880,-0.64520345,-0.43961174,-0.29117918,-1.31922542,-0.54211801,-0.60595227,-0.05570797,-0.80134687, 0.26240740,-0.53742170, 0.26240740,-0.54430714,-0.76698506,-0.28038196,-0.80134687,-0.80134687,-0.83551563
O14818,-0.04575487,-0.18083983,-0.10672276, 0.02606483, 0.15841210, 0.65064436, 0.20618185,-0.49527319, 0.16867592, 0.08851744,-0.11467000, 0.08797717,-0.06838278,-0.36141880,-0.25550045, 0.18420545,-0.46382478,-0.44177783,-0.20817876, 0.52150695, 0.37721502, 0.34316996, 0.08710348, 0.28717846, 0.09773884,-0.35627607,-0.87264224,-0.14675776,-0.80292477,-0.34246823
O14979,-0.13561046,-0.41599606, 0.61264295,-0.03078727,-0.32013854, 0.52070989,-0.05170325,-0.09507732,-0.16745783,-0.27082576, 0.02681077,-0.23019673,-0.94454770,-0.57310251,-0.71588931,-0.46926188,-0.15776616,-0.27876108,-0.22565477, 0.22941853,-0.02687284,-0.26443120,-0.43264912,-0.47697195, 0.33582448,-0.53604783, 0.38249160,-0.06367682,-0.01744247,-0.14040804
O14980,-0.058025606,-0.419048535,-1.170925752,-0.640260540,-0.024886930,-0.315937482,-0.004458278, 0.090951708,-0.271899740, 0.066212306,-0.426754060,-1.039837935,-0.024371924, 0.553955240, 0.256162792, 0.644461835, 0.762649398, 0.903404935,-0.024588863,-1.289523070,-0.718489028,-0.184733293,-0.355365760,-0.221037815, 0.211951182, 0.273497466,-0.009805974, 0.125098828, 0.173151275, 0.059996754
O15015,-0.137912348,-0.000870149,-0.696709626,-0.826175728,-0.156946881,-0.325280657,-0.522172937,-0.092215947,-0.262599327,-0.541887766,-0.353619799,-0.360427409,-0.422960232,-0.714731025, 0.138850576,-0.311345805, 0.040473053,-0.851983826, 0.335428017,-0.102250156, 0.577769252,-0.120365638,-0.179328315, 1.002970716,-0.393677194,-0.084614751,-0.063295931,-0.940350987, 0.018110792,-0.361880519
O15020, 0.63227658, 0.59287564, 0.58294855, 0.27751232,-0.13768689, 0.13705756, 0.36028350, 0.21649703, 0.20884460, 0.18416181, 0.48878372, 0.21649703, 0.41915092, 0.59287564, 0.59287564, 0.05507145, 0.40368996, 0.54121208, 0.63227658, 0.28560836, 0.21371421, 0.35350260, 0.05507145, 0.35627993, 0.05507145, 0.43108114, 0.48680379,-0.09749755, 0.59287564, 0.48680379
O15050, 0.47055987, 0.86059157, 0.59092483, 0.24457987,-0.79708426,-0.35764188,-0.14035047,-0.40108135,-0.15412487,-0.07086787, 0.64837809, 0.10808221, 0.09128762,-0.07933054,-0.04995007, 0.18538802, 0.28596766, 0.31040661, 0.32359924, 0.09008832, 0.46405385, 0.10758921, 0.52865157, 0.04018977,-0.45277255, 0.19687735, 0.22561594,-0.22665271, 0.22797830, 0.22561594
O15066, 0.61755049, 0.02994802,-0.62654501,-0.72883809, 0.13148778, 0.15650541,-0.23304923, 0.26989463,-0.06418355,-0.13903381, 0.34357665,-0.16889346, 0.71960046,-0.04861557,-0.77305587,-0.76295508,-0.46526472,-0.37095798, 0.87053472,-0.97850352, 0.01741320,-0.38627278,-0.08475016,-0.49947137, 0.25074683, 0.97553528, 0.28337269, 0.16289696, 0.29896216, 0.14823170
O15143,-0.4135816,-0.3954014,-0.3725971,-0.4306103,-0.4980695,-0.3312235,-0.5082695,-0.6723740,-0.5479000,-0.7406015,-0.5534468,-0.6723740,-0.5538702,-0.3954014,-0.3954014,-0.6896781,-0.4767644,-0.3597021,-0.4135816,-0.3426734,-0.5534468,-0.4172650,-0.3679349,-0.4325337,-0.3688588,-0.5661387,-0.3426734,-0.6358011,-0.3954014,-0.3426734
O15144, 0.244948162,-0.884603871,-0.535786404,-0.349627253,-0.374023973, 0.329845288, 0.001817259,-0.082564645,-0.417568576, 0.150181137, 0.021578833, 0.038421253, 0.207866227,-0.398151297,-0.260337530,-0.131235029,-0.512974841,-0.566733453,-0.286649335,-0.634289224,-0.512839392,-0.611092575,-0.358084617,-0.542492412, 0.460162840,-0.506638717,-0.182319712,-0.716201825,-0.498214590,-0.490466986
O15212, 0.44879090, 0.12823121, 0.01590443, 0.16719912, 0.33531900, 0.52757343, 0.16719912,-0.16698382,-0.07100701,-0.39822642, 0.21457783, 0.17207990,-0.54371419, 0.11754373, 0.01590443, 0.16719912, 0.16719912, 0.12551803,-0.56429794, 0.16719912, 0.16719912, 0.24996288, 0.03860659,-0.06303272, 0.16719912,-0.08133688, 0.32427164, 0.25779106, 0.16719912, 0.01590443
O15327,-0.42683494,-0.42007554,-0.19418765, 0.09467820, 0.18059363,-0.05646506,-0.70350922,-0.42594608,-0.86898976,-0.13162510,-1.32241953,-2.09601501, 0.21823909,-1.95391080,-0.45772100,-0.45323083,-0.38794669,-1.25369953, 0.18059363,-0.98484189,-0.26696215,-1.03220996,-0.50508907,-0.33976786,-0.03896692,-0.83174581,-0.01868872, 0.07769782, 0.71237290, 0.44065145
O15347,-0.4130897,-0.4130897,-0.4059174,-0.4130897,-0.4130897,-0.4130897,-0.4029996,-0.4130897,-0.4059174,-0.4130897,-0.4059174,-0.1554257,-0.4055388,-0.4055388,-0.4029996,-0.4055388,-0.4564599,-0.4055388,-0.3854461,-0.4029996,-0.4130897,-0.4130897,-0.4029996,-0.1456749,-0.4029996,-0.4033782,-0.4029996,-0.4029996,-0.4029996,-0.4029996
O15355, 0.291667652, 0.721274217, 0.139062702,-0.169017777,-0.230861583,-0.102378835,-0.018767843,-0.389268337,-0.738951260,-0.774771121,-0.811205873, 0.165615986,-0.081120377,-0.104999122,-0.222331675,-0.078258266,-0.056595482,-0.079095946, 0.068331464,-0.015594220,-0.250028095,-0.009812167, 0.182065464,-0.234531323, 0.747786765,-0.152094292, 0.152364599, 0.437340455, 0.121232039,-0.069212512
O15371, 0.12636844, 0.24580263, 0.15610057,-0.07594856,-0.11537367, 0.08951312, 0.28404476,-0.10357076,-0.11844850,-0.17725274, 0.15101219,-0.10357076, 0.01612432, 0.24580263, 0.24580263,-0.13943778, 0.12612621, 0.21274174, 0.12636844, 0.02830109,-0.03792585, 0.04687417,-0.13943778, 0.06386119,-0.13943778,-0.00189240, 0.15656192,-0.10319728, 0.24580263, 0.15656192
O15372,-0.16837034,-0.29474015,-0.31859545, 0.08100188, 0.09418697,-0.16881926,-0.27485893,-0.01473523,-0.20262956,-0.08589572,-0.20113153,-0.01473523,-0.16618130,-0.29474015,-0.29474015, 0.04086032,-0.30784877,-0.37207536,-0.16837034,-0.31108656,-0.00002660,-0.42316433, 0.04086032,-0.28518005, 0.04086032,-0.05296830,-0.42648861, 0.18364207,-0.29474015,-0.42648861
O15382, 0.885832987, 1.018803777,-0.604640569, 0.142688049,-0.100558082,-0.541359667,-0.742040590,-0.806054739, 1.420588680,-0.077673157,-0.270111369,-0.594125574, 0.838054032,-0.670841493, 0.183973376, 0.664123247, 0.604853918,-1.623008856, 1.013171468,-0.107620307,-0.410010014,-0.524698490,-0.344106740,-0.456379978, 0.002434294, 1.511556611,-1.255615516,-1.719689903,-0.947626854,-2.270116795
O15427,-0.128120436,-0.188878273,-0.362693350, 0.029838001,-0.613716684,-0.584254483,-0.550113988, 0.029838001,-0.134584734, 0.032633096,-0.550113988, 0.029838001,-0.137871220,-0.356229052,-0.382404767,-0.004273283,-0.546827502,-0.128120436, 0.029838001,-0.593163120,-0.550113988,-0.593163120,-0.593163120,-0.194984129, 0.029838001, 0.056497422, 0.029838001, 0.029838001,-0.198270615,-0.151934997
O15440, 0.5834567,-0.4083774, 0.5768528, 0.5375542, 0.1272042, 0.8502178, 0.1626235, 1.7988029, 0.6228925, 0.4301327, 1.2835807, 0.4138889, 1.1942070,-1.2143018,-1.4860605, 0.5481210,-0.3327501, 0.7066869, 0.7589366, 0.5397578, 0.6418441, 1.2008233, 0.5481210, 0.6423847,-0.5100656,-0.6014825,-0.5861984,-1.5366563,-0.9654616,-0.2946308
O15511,-0.269423935,-0.095247954,-0.826547078,-0.015383176,-0.687461070,-0.139469256,-0.455902886,-0.044515755, 0.492861642, 0.263770985, 0.845187657, 0.320738135,-0.183042192,-0.832480769,-0.812489093, 0.005295348,-0.337514965,-0.919993552,-0.269423935, 0.244895283,-0.195282309,-0.775234038,-0.904567830, 0.273430787, 0.074118262,-0.585142662, 0.102945612,-0.057286524,-0.462355803, 0.194141074
O43143, 0.36795338,-0.23632204,-0.31794955,-0.17721703, 0.01916814, 0.04737707,-0.29075926, 0.32632216, 0.24396185,-0.07593794, 0.39041074, 0.32705200,-0.93629581,-0.31248943,-0.31248943,-0.04688235,-0.11193296,-0.41564280,-0.81962553,-0.35996269,-0.09268442,-0.24036281,-0.05549450,-0.16906426,-0.04688235,-1.30141539,-0.41908317, 0.09220950,-0.31248943,-0.41908317
O43175, 0.109839223, 0.977750993,-0.386928062, 0.033661990, 0.597901094,-0.029869885, 0.302120794, 0.161850387, 0.064794286,-0.006009192,-0.467717853,-0.195564858,-0.043875594,-0.087162270, 0.251254790, 1.167906757, 0.452155799,-0.275990069, 0.050113712, 0.858854305,-0.422980268,-0.229090037, 0.249913195,-0.069089551,-0.246504409, 0.340264270,-0.172909605, 0.525761300, 0.544171878, 0.006144715
O43242,-0.03125395,-0.28894952,-0.24855440, 0.73901969, 0.34770016, 0.16818344,-0.46619905,-0.24069216,-0.21229239,-0.38317911, 0.23869596,-0.40174017, 0.26010388,-0.72115844,-0.03922753,-0.21707168,-0.63114500,-0.68920232, 0.63887746,-0.11552134,-0.24927053,-0.30488251,-0.39915519, 0.25249039,-0.68361602, 0.11159632, 0.01900018,-0.53075065,-0.31191672,-0.76070916
O43324,-0.20208565,-0.13048168, 0.11658195, 0.69824458, 0.14305366,-0.27766064,-0.01985987,-0.14122849,-0.14122849,-0.07611478,-0.11544460, 0.09481945,-0.41244300,-0.00004850, 0.43683333,-0.34003960, 0.23441544,-0.06017877, 0.90806630,-0.07573076, 0.17535813,-0.13477799, 0.14067501,-0.25998588, 0.08113051,-0.46296794,-0.34262583, 0.35318693,-0.24922374, 0.33846481
O43390,-0.09766719,-0.16239524,-0.06798370, 0.27001228,-0.05274241,-0.30441661, 0.18094201,-0.12910228,-0.14949184,-0.05375100, 0.21256632,-0.11486153, 0.21528406,-0.53998048, 0.18957860,-0.09788208,-0.03357438,-0.21707049,-0.20726280, 0.58295488,-0.21248852, 0.33769171,-0.03383796,-0.20687697, 0.07820269, 0.14518855,-0.14736767,-0.66437211,-0.05522515,-0.30048394
O43598, 0.399681236, 0.212438195,-0.796470803, 0.249612188, 0.043034670, 0.117803260,-0.280971346, 0.091616041,-0.129418649, 0.713091435, 1.066905168, 0.402398517, 0.018823485,-1.004492534, 0.388013053,-1.017884260,-0.556827526,-1.638133224, 0.000270349, 1.174056927,-1.675917021,-0.295801715,-0.494512641, 0.335258312, 0.158784630, 0.007739859,-0.792184326,-0.195363741,-0.417693673,-1.376204250
O43670, 0.4698224, 0.4933496, 0.4698224,-0.3458279,-0.3458279,-0.3458279,-0.3721487, 0.4698224, 0.4698224, 0.4376929,-0.2803496, 0.4698224, 0.4698224, 0.5099642, 0.4698224, 0.6515519, 0.2251413, 0.4698224, 0.4698224,-0.3721487,-0.3458279, 0.1529030, 0.4698224, 0.4698224,-0.3721487, 0.4933496,-0.1011468, 0.1371311,-0.1011468, 0.4698224
O43683,-0.816111755,-1.297869295, 0.441062123, 0.069869201,-0.783596707, 0.035144721, 0.143682054, 0.424918500, 0.086677404, 0.435133600,-0.206043501, 0.898635668,-0.078743835, 0.028525512,-0.801872584, 0.040620408,-0.424518612,-0.399288561,-0.667124428,-0.192913047, 0.582424624, 0.315843245,-0.004365582,-0.337333040, 0.232542513,-0.881793110, 0.368078543,-0.399288561,-0.214655524, 0.051180144
O43707,-0.08233260, 0.39916401, 0.21376166, 0.19755674,-0.19874658, 0.23811757, 0.23873217,-0.02686719,-0.26191202,-0.08447159,-0.22771050,-0.15878887, 0.26853544, 0.11046073, 0.06796802,-0.05419870,-0.33762783,-0.11958618,-0.28584298, 0.36016572, 0.09674771, 0.30259452,-0.07895022, 0.28667975, 0.12076592,-0.32054368,-0.23183670,-0.60432382,-0.26842258,-0.10581514
O43719, 0.190105027,-0.180265520,-0.080834399, 0.249999392, 0.190105027, 0.190105027, 0.190105027, 0.190105027,-0.161609979, 0.190105027, 0.190105027, 0.190105027,-0.336579712,-0.009902486,-0.080834399,-0.080834399, 0.190105027,-0.090678066,-0.361617492, 0.190105027, 0.190105027, 0.190105027,-0.090678066,-0.161609979, 0.190105027,-0.080834399, 0.190105027, 0.190105027, 0.190105027, 0.190105027
O43776,-1.06616258,-0.73785147,-0.56275990, 0.35432138,-0.77141367, 0.42192233,-0.65966801, 0.58034793, 0.25254984, 0.75811836, 0.54376378, 0.68639982,-0.41257639,-0.91149349,-0.88497835,-0.73723853,-0.04913869,-0.16869110,-0.72095603,-0.71010453,-0.93797155, 1.05089939, 0.18660093, 0.62495233,-0.46042357,-0.21915319,-0.57024309,-0.81827651,-0.76812159,-0.26190078
O43809, 0.523507705,-0.316694174,-0.401597675, 0.079291163, 0.189744574,-0.385236197,-0.280980209,-0.362010621,-0.194138174,-0.379227328,-0.378700032,-0.362010621, 0.006318797,-0.328687264,-0.328687264, 0.346371765,-0.283469494,-0.399084191, 0.042531624,-0.159971938, 0.037266602,-0.356722245, 0.346371765,-0.181447929, 0.346371765, 0.267903724,-0.402974103, 0.346371765,-0.328687264,-0.402974103
O43852, 0.11098965,-0.30466240, 0.34485324, 0.08944257,-0.06694355,-0.25355159,-0.50266928, 0.03451963, 0.31970304, 0.10207035,-0.06325089,-0.06079988, 0.50569615, 0.31484334, 0.75826646, 0.44395830,-0.07266483,-0.14885692,-0.14998724,-0.89005557, 0.01609173, 0.10333730,-0.36581348, 0.20524223, 0.19576926, 0.34019103, 0.02369961, 0.22445617, 0.04184270, 0.02369961
O43865,0.4711781,0.4830971,0.4939710,0.4965850,0.6460060,0.5250087,0.4508706,0.3412562,0.3733551,0.2986506,0.1929920,0.3412562,0.3123711,0.4830971,0.4830971,0.4701637,0.2281785,0.4793360,0.4711781,0.4539291,0.1929920,0.2995300,0.4552827,0.4415695,0.8034295,0.4039470,0.4539291,0.4926082,0.4830971,0.4539291
O60234,-0.04477669,-0.45838948,-0.82576805,-0.68753645, 0.41507033, 0.20090304,-0.89330284, 0.21878672, 0.40600981, 0.32265171, 0.46425559, 0.77022375,-0.00186412,-0.04519232,-0.50420809,-0.77426352,-0.04809835,-0.51279914,-0.09751684, 0.83850803,-0.02008440, 1.06705786, 0.40510535, 1.22519297, 0.11659787,-0.20064563,-0.03972904,-0.18982827,-0.03972904,-0.04259273
O60381,-0.053384130, 0.001798788, 0.333792151, 0.216367593, 0.352782806,-0.460367179, 0.035988681, 0.448411745, 0.542948648, 0.559216608, 0.317370391, 0.582052203, 0.435359140, 0.373979381, 0.685311287, 0.168523449, 1.175560955,-0.182932807, 0.109116169, 0.753818074, 0.552766317, 0.658660278, 0.333678258,-0.073589448, 0.426509501,-0.074653201, 0.804546187, 0.744950541, 0.804546187, 0.234503923
O60506,-0.14557044,-0.14024991,-0.27308673,-0.45617613, 0.21008833, 0.19245792, 0.20591781,-0.07104915,-0.01794541, 0.06433308,-0.19017516,-0.29581454, 0.40086918, 0.02351449,-0.04393085,-0.10091466,-0.09620294,-0.18056652, 0.07978632,-0.10574609,-0.66803160,-0.29183193,-0.22159518, 0.37804276,-0.20078938,-0.42362776,-0.38854673,-0.46193637,-0.02681449,-0.12795432
O60664,-0.45999310,-0.27749164,-0.55146701,-0.44151508,-0.67572694, 0.51078230,-0.62930506, 0.13200191, 0.70143050, 0.66319672, 0.36099677, 0.32524244,-0.42187769,-0.39840685,-0.65583463,-0.33914996,-0.42022868,-1.04094299,-0.24893413,-0.07293817,-0.14093895,-0.15331160, 0.06874042, 0.62513651,-0.85650439,-0.79083485, 0.02433464, 0.08821667, 0.19885916,-0.35399168
O60841,-0.4807553,-0.4812774,-0.3152924,-0.2020672,-0.4411650,-0.7461396,-0.2020672,-0.3743083,-0.3920150,-0.3549505,-0.7610953,-0.3743083,-0.5995345,-0.6428788,-0.5358692,-0.3344230,-0.5535759,-0.4807553,-0.3743083,-0.4023852,-0.7610953,-0.6760331,-0.6760331,-0.2804905,-0.3743083,-0.2326332,-0.3743083,-0.3606884,-0.5364318,-0.3631997
O60869, 0.53991794,-0.84123597,-0.85117844,-0.84499074, 0.24888912,-0.28756350,-0.33319913, 0.20388334,-0.22252543, 0.13614694,-0.25096801, 0.20388334, 0.12701501,-0.78985188,-0.78985188, 0.16170658,-0.25033328,-0.88285124,-0.39906724,-0.85445513,-0.25096801,-0.57541573,-0.90724701,-0.53208389, 0.05526309, 0.17430302,-0.85445513, 0.24532965,-0.78985188,-0.85445513
O60884, 0.052912689, 0.063699014, 0.078052103, 0.041337557, 0.139940535, 0.024966794, 0.180749471, 0.343342920, 0.198823183, 0.281337749, 0.011597332, 0.343342920, 0.141506298, 0.063699014, 0.063699014, 0.414727463,-0.003802619, 0.012205839, 0.052912689, 0.023780970, 0.011597332,-0.057415997,-0.021726104, 0.152415152, 0.032765283, 0.109506774, 0.023780970, 0.275012030, 0.063699014, 0.023780970
O75037,-0.017455234,-0.094300976, 0.208806069, 0.208806069, 0.262061725,-0.250528906, 0.614885390,-0.097540670,-0.583592103,-0.860210672,-0.275033589,-0.513641709, 0.147165746, 0.244379641, 0.452956948, 0.089355684,-0.144913736,-0.090292151,-0.299101490,-0.399807711, 0.184140951,-0.541460429,-0.184055820,-0.564777227,-0.025716912, 0.181021554,-0.529572170, 0.184140951, 0.190034979, 0.008951946
O75083,-0.33630480, 0.11515653,-0.36425359,-0.15614712,-0.27977506,-0.17271698, 0.92147449, 0.29003809,-0.44145648, 0.16371722, 0.21714691, 0.30928668,-1.09218977,-0.91398990,-0.28352890,-0.71711681, 0.35781300,-0.43278539,-0.41928174,-0.47344688,-0.47957430,-0.65205487,-0.11843292,-0.38889372,-0.12432804,-0.34191569, 0.04783523,-0.28204344,-0.28259894,-0.45095173
